Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
MotorImagery;2021-01-29 13:17:48.4004;2496;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6543;23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:17:49.1588;2546;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6290;23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:17:50.3307;2624;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6742;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:17:50.7987;2655;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6226;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:17:51.2036;2683;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6727;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:17:51.4529;2700;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6308;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:17:52.4390;2766;b35b397fac1cf79f4a8ca646a918efae;anonymous;NULL;NULL;NULL;Open;2;0.0150;0.0000;Running;2.3099;10;0.0000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 13:17:53.3908;2825;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6594;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:17:53.3908;2825;b35b397fac1cf79f4a8ca646a918efae;anonymous;NULL;NULL;NULL;Closed;2;-3.0223;0.0000;Running;2.3099;10;0.0000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 13:17:53.3948;2825;b35b397fac1cf79f4a8ca646a918efae;anonymous;NULL;NULL;NULL;Closed;2;-3.0223;0.0000;Running;2.3099;9;0.0500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 13:17:53.4038;2826;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6317;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:17:53.7987;2854;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6686;27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:17:54.0002;2868;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6279;27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:17:58.1376;3149;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6650;28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:17:58.1665;3150;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6245;28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:18:02.3399;3431;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6831;29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:18:02.7035;3455;b35b397fac1cf79f4a8ca646a918efae;anonymous;ReceivingData;0.6398;29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
