Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
GameDecision;2021-01-28 11:38:52.6122;765;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;0;0.0167;0.0000;Running;2.2793;10;0.0000;6;0.0000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
Rest;2021-01-28 11:38:53.0590;792;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5681;4;(0.568 0.656 0.675 0.696 0.682 0.697 0.673 0.627 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:38:54.5947;883;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Open;1;0.0000;0.0000;Running;3.1403;10;0.0000;6;0.0000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 11:38:54.7114;890;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6861;5;(0.687 0.678 0.689 0.686 0.601 0.682 0.724 0.723 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:38:54.7114;890;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;1;-4.8825;0.0000;Running;3.1403;10;0.0000;6;0.0000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:38:54.7124;890;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;1;-4.8825;0.0000;Running;3.1403;9;0.0500;6;0.0000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 11:38:55.2314;921;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5962;5;(0.645 0.649 0.627 0.596 0.674 0.687 0.692 0.662 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:38:57.4062;1050;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6613;6;(0.649 0.661 0.601 0.622 0.641 0.638 0.654 0.632 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:38:57.6620;1065;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5955;6;(0.649 0.661 0.651 0.640 0.651 0.595 0.654 0.632 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:00.8763;1255;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6786;7;(0.680 0.674 0.679 0.630 0.645 0.658 0.677 0.682 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:01.6021;1298;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Open;2;0.0000;0.0000;Running;1.4082;9;0.0500;6;0.0000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 11:39:02.9421;1371;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5680;7;(0.701 0.694 0.672 0.612 0.568 0.679 0.683 0.691 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:03.4182;1395;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6241;8;(0.619 0.634 0.620 0.624 0.624 0.600 0.610 0.639 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:03.4222;1395;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;2;-3.1867;0.0000;Running;1.4082;9;0.0500;6;0.0000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:39:03.4232;1395;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;2;-3.1867;0.0000;Running;1.4082;8;0.1000;6;0.0000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 11:39:03.5649;1402;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5719;8;(0.619 0.634 0.620 0.624 0.624 0.613 0.608 0.572 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:04.2986;1436;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6361;9;(0.667 0.676 0.657 0.636 0.652 0.654 0.669 0.669 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:39:04.4870;1447;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5868;9;(0.667 0.676 0.657 0.636 0.627 0.600 0.587 0.669 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:04.9778;1476;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6025;10;(0.605 0.629 0.629 0.626 0.639 0.639 0.623 0.602 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:39:06.5990;1572;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5898;10;(0.600 0.590 0.691 0.689 0.683 0.677 0.658 0.638 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:07.8827;1648;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.7562;11;(0.652 0.700 0.760 0.754 0.758 0.754 0.756 0.614 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:08.6092;1691;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Open;3;0.0000;0.0000;Running;1.1333;8;0.1000;6;0.0000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 11:39:09.7403;1758;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;3;-3.8666;0.0000;Running;1.1333;8;0.1000;6;0.0000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:39:09.7413;1758;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;3;-3.8666;0.0000;Running;1.1333;8;0.1000;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
Rest;2021-01-28 11:39:10.5677;1807;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5954;11;(0.748 0.712 0.646 0.595 0.747 0.743 0.753 0.754 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:12.3729;1914;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6891;12;(0.688 0.669 0.689 0.621 0.665 0.687 0.684 0.674 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:39:12.7419;1936;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5902;12;(0.602 0.590 0.689 0.680 0.684 0.682 0.680 0.653 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:14.2976;2027;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.7022;13;(0.702 0.711 0.702 0.610 0.630 0.657 0.666 0.676 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:15.6122;2105;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Open;4;0.0000;0.0000;Running;1.8466;8;0.1000;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 11:39:17.3306;2207;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5813;13;(0.652 0.640 0.622 0.615 0.581 0.679 0.662 0.659 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:17.4667;2215;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;4;-3.1442;0.0000;Running;1.8466;8;0.1000;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:39:17.4677;2215;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;4;-3.1442;0.0000;Running;1.8466;8;0.1000;4;0.1000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
MotorImagery;2021-01-28 11:39:19.6454;2342;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6578;14;(0.703 0.691 0.673 0.658 0.624 0.671 0.704 0.693 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:39:20.1615;2372;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5855;14;(0.618 0.618 0.610 0.586 0.613 0.645 0.629 0.632 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:20.5296;2394;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6353;15;(0.662 0.676 0.647 0.635 0.617 0.609 0.609 0.637 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:39:21.0409;2424;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5825;15;(0.612 0.614 0.583 0.635 0.639 0.661 0.609 0.608 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:22.6304;2518;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Open;5;0.0000;0.0000;Running;2.1397;8;0.1000;4;0.1000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 11:39:22.9605;2537;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6846;16;(0.658 0.669 0.685 0.607 0.623 0.632 0.639 0.661 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:39:24.6421;2636;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5925;16;(0.702 0.688 0.693 0.703 0.674 0.619 0.611 0.592 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:24.7777;2644;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;5;-2.8505;0.0000;Running;2.1397;8;0.1000;4;0.1000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:39:24.7777;2644;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;5;-2.8505;0.0000;Running;2.1397;8;0.1000;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
MotorImagery;2021-01-28 11:39:28.1973;2844;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6608;17;(0.672 0.677 0.673 0.661 0.603 0.643 0.645 0.676 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:39:28.8402;2881;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5771;17;(0.646 0.620 0.609 0.601 0.577 0.655 0.685 0.668 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:29.6395;2928;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Open;6;0.0000;0.0000;Running;4.6521;8;0.1000;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 11:39:29.9951;2949;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6987;18;(0.678 0.699 0.606 0.627 0.626 0.647 0.688 0.674 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:29.9951;2949;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;6;-4.6451;0.0000;Running;4.6521;8;0.1000;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:39:29.9961;2949;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;6;-4.6451;0.0000;Running;4.6521;7;0.1500;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 11:39:31.2433;3022;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5869;18;(0.666 0.655 0.651 0.648 0.633 0.587 0.753 0.715 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:36.6510;3338;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Open;7;0.0000;0.0000;Running;2.2879;7;0.1500;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 11:39:38.5388;3447;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6950;19;(0.635 0.639 0.650 0.648 0.660 0.693 0.695 0.613 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:38.5398;3447;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;7;-3.1085;0.0000;Running;2.2879;7;0.1500;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:39:38.5398;3447;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;7;-3.1085;0.0000;Running;2.2879;6;0.2000;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 11:39:39.3257;3493;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5955;19;(0.723 0.707 0.680 0.604 0.596 0.704 0.711 0.719 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:41.2398;3606;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6322;20;(0.659 0.647 0.640 0.640 0.632 0.620 0.647 0.656 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:39:41.4109;3616;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5852;20;(0.659 0.647 0.640 0.640 0.632 0.633 0.619 0.585 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:43.6556;3748;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Open;8;0.0000;0.0000;Running;1.9987;6;0.2000;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 11:39:45.2503;3842;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6455;21;(0.621 0.620 0.626 0.630 0.645 0.658 0.642 0.645 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:39:46.6075;3921;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5902;21;(0.638 0.604 0.603 0.609 0.619 0.590 0.645 0.649 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:47.3573;3965;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.6959;22;(0.656 0.676 0.696 0.605 0.613 0.619 0.655 0.681 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:48.6573;4041;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;8;0.0063;0.0000;Running;1.9987;6;0.2000;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:39:48.6573;4041;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;8;0.0063;0.0000;Running;1.9987;6;0.2000;3;0.1500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
Rest;2021-01-28 11:39:49.2907;4078;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5835;22;(0.675 0.652 0.649 0.583 0.666 0.673 0.687 0.687 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:50.6581;4158;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Open;9;0.0000;0.0000;Running;4.2163;6;0.2000;3;0.1500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 11:39:51.4422;4204;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.7819;23;(0.662 0.692 0.727 0.766 0.783 0.780 0.782 0.617 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:39:54.0247;4355;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.5807;23;(0.655 0.613 0.581 0.713 0.698 0.699 0.708 0.671 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:39:55.2738;4429;0ef48e2ec52476aabe1cd55f503276ad;anonymous;ReceivingData;0.7185;24;(0.632 0.638 0.695 0.692 0.700 0.720 0.718 0.606 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:39:55.6683;4452;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;9;0.0130;0.0000;Running;4.2163;6;0.2000;3;0.1500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:39:55.6693;4452;0ef48e2ec52476aabe1cd55f503276ad;anonymous;NULL;NULL;NULL;NULL;Closed;9;0.0130;0.0000;Running;4.2163;6;0.2000;3;0.1500;1;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
