Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber;BCIThresholdBuffer
InputWindowChange;2021-02-02 11:35:51.4511;1529;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;2;-0.1781;0.0000;Running;4.8179;9;0.0500;5;0.0500;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:35:51.4541;1529;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;2;-0.1781;0.0000;Running;4.8179;9;0.0500;4;0.1000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:35:53.6333;1655;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;3;0.0000;0.0000;Running;1.6306;9;0.0500;4;0.1000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:35:58.6452;1950;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;3;0.0100;0.0000;Running;1.6306;9;0.0500;4;0.1000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:35:58.6472;1950;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;3;0.0100;0.0000;Running;1.6306;10;0.0500;4;0.1000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:00.6477;2067;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;4;0.0000;0.0000;Running;2.8849;10;0.0500;4;0.1000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:05.6607;2361;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;4;0.0092;0.0000;Running;2.8849;10;0.0500;4;0.1000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:36:05.6647;2361;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;4;0.0092;0.0000;Running;2.8849;11;0.0500;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:07.6621;2479;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;5;0.0000;0.0000;Running;3.6829;11;0.0500;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:12.6634;2773;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;5;0.0033;0.0000;Running;3.6829;11;0.0500;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:36:12.6664;2773;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;5;0.0033;0.0000;Running;3.6829;12;0.0500;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:14.6733;2891;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;6;0.0000;0.0000;Running;3.8554;12;0.0500;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:18.5278;3119;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;6;-1.1446;0.0000;Running;3.8554;12;0.0500;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:36:18.5288;3119;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;6;-1.1446;0.0000;Running;3.8554;12;0.0500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:21.6764;3305;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;7;0.0000;0.0000;Running;4.3969;12;0.0500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:26.6832;3593;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;7;0.0040;0.0000;Running;4.3969;12;0.0500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:36:26.6912;3593;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;7;0.0040;0.0000;Running;4.3969;13;0.0500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:28.6936;3710;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;8;0.0000;0.0000;Running;2.5147;13;0.0500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:31.2091;3857;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;8;-2.4805;0.0000;Running;2.5147;13;0.0500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:36:31.2101;3857;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;8;-2.4805;0.0000;Running;2.5147;13;0.0500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:35.6951;4119;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;9;0.0000;0.0000;Running;1.6847;13;0.0500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:40.7021;4413;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;9;0.0074;0.0000;Running;1.6847;13;0.0500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:36:40.7031;4413;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;9;0.0074;0.0000;Running;1.6847;13;0.0500;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:42.7049;4530;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;10;0.0000;0.0000;Running;4.0690;13;0.0500;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:47.7142;4825;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;10;0.0081;0.0000;Running;4.0690;13;0.0500;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:36:47.7202;4825;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;10;0.0081;0.0000;Running;4.0690;13;0.0500;2;0.2000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:49.7182;4942;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;11;0.0000;0.0000;Running;1.4123;13;0.0500;2;0.2000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:54.7242;5233;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;11;0.0048;0.0000;Running;1.4123;13;0.0500;2;0.2000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:36:54.7312;5233;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;11;0.0048;0.0000;Running;1.4123;13;0.0500;2;0.2000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:36:56.7303;5350;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;12;0.0000;0.0000;Running;4.4753;13;0.0500;2;0.2000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:01.7370;5643;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;12;0.0063;0.0000;Running;4.4753;13;0.0500;2;0.2000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:37:01.7380;5643;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;12;0.0063;0.0000;Running;4.4753;13;0.0500;2;0.2000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:03.7446;5757;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;13;0.0000;0.0000;Running;2.0429;13;0.0500;2;0.2000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:08.7545;6051;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;13;0.0099;0.0000;Running;2.0429;13;0.0500;2;0.2000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:37:08.7625;6051;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;13;0.0099;0.0000;Running;2.0429;13;0.0500;2;0.2000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:10.7450;6167;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;14;0.0000;0.0000;Running;1.6246;13;0.0500;2;0.2000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:15.7619;6462;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;14;0.0138;0.0000;Running;1.6246;13;0.0500;2;0.2000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:37:15.7728;6462;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;14;0.0138;0.0000;Running;1.6246;13;0.0500;2;0.2000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:17.7567;6578;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;15;0.0000;0.0000;Running;3.5776;13;0.0500;2;0.2000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:21.3424;6790;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;15;-1.4114;0.0000;Running;3.5776;13;0.0500;2;0.2000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:37:21.3434;6790;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;15;-1.4114;0.0000;Running;3.5776;13;0.0500;1;0.2500;0;0.5000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:24.7621;6991;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;16;0.0000;0.0000;Running;4.1285;13;0.0500;1;0.2500;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:29.7611;7287;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;16;0.0003;0.0000;Running;4.1285;13;0.0500;1;0.2500;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:37:29.7631;7287;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;16;0.0003;0.0000;Running;4.1285;13;0.0500;1;0.2500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:31.7715;7405;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;17;0.0000;0.0000;Running;2.2279;13;0.0500;1;0.2500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:36.7775;7695;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;17;0.0066;0.0000;Running;2.2279;13;0.0500;1;0.2500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:37:36.7795;7695;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;17;0.0066;0.0000;Running;2.2279;13;0.0500;1;0.2500;0;0.6000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:38.7719;7811;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;18;0.0000;0.0000;Running;2.3922;13;0.0500;1;0.2500;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:43.7730;8103;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;18;0.0009;0.0000;Running;2.3922;13;0.0500;1;0.2500;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:37:43.7750;8103;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;18;0.0009;0.0000;Running;2.3922;13;0.0500;1;0.2500;0;0.6500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
MotorImagery;2021-02-02 11:37:44.0888;8121;265d72803370a886282bffb9c93e907a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8624;2;(0.828 0.856 0.850 0.862 0.774 0.795 0.803 0.825 )
Rest;2021-02-02 11:37:44.7203;8158;265d72803370a886282bffb9c93e907a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7370;2;(0.825 0.803 0.814 0.817 0.805 0.737 0.839 0.832 )
InputWindowChange;2021-02-02 11:37:45.7898;8221;265d72803370a886282bffb9c93e907a;anonymous;NULL;Open;19;0.0000;0.0000;Running;4.1773;13;0.0500;1;0.2500;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:37:49.9688;8467;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;19;-0.8200;0.0000;Running;4.1773;13;0.0500;1;0.2500;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:37:49.9698;8467;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;19;-0.8200;0.0000;Running;4.1773;13;0.0500;0;0.3000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL;NULL
GameStopped;2021-02-02 11:37:52.8021;8633;265d72803370a886282bffb9c93e907a;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;4.1773;13;0.0500;0;0.3000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameStopped;2021-02-02 11:38:05.6089;9328;265d72803370a886282bffb9c93e907a;anonymous;Closed;20;0.0000;0.0000;Stopped;4.1773;13;0.0500;0;0.3000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA
