Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
InputWindowChange;2021-01-29 10:48:06.3852;1179;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;1;0.0137;0.0000;Running;3.0932;11;0.0000;0;0.0000;8;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:48:06.3912;1179;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;1;0.0137;0.0000;Running;3.0932;12;0.0000;0;0.0000;6;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:48:08.3942;1287;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;2;0.0000;0.0000;Running;4.5286;12;0.0000;0;0.0000;6;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:48:13.4114;1552;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;2;0.0156;0.0000;Running;4.5286;12;0.0000;0;0.0000;6;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:48:13.4154;1552;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;2;0.0156;0.0000;Running;4.5286;13;0.0000;0;0.0000;4;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:48:15.4088;1657;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;3;0.0000;0.0000;Running;2.5270;13;0.0000;0;0.0000;4;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:48:20.4265;1936;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;3;0.0162;0.0000;Running;2.5270;13;0.0000;0;0.0000;4;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:48:20.4285;1936;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;3;0.0162;0.0000;Running;2.5270;14;0.0000;0;0.0000;2;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:48:22.4178;2045;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;4;0.0000;0.0000;Running;3.2483;14;0.0000;0;0.0000;2;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:48:27.4239;2320;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;4;0.0071;0.0000;Running;3.2483;14;0.0000;0;0.0000;2;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:48:27.4259;2320;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;4;0.0071;0.0000;Running;3.2483;15;0.0000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:48:29.4265;2431;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;5;0.0000;0.0000;Running;4.5366;15;0.0000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:48:34.4391;2711;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;5;0.0125;0.0000;Running;4.5366;15;0.0000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:48:34.4451;2711;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;5;0.0125;0.0000;Running;4.5366;16;0.0000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:48:36.4283;2821;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;6;0.0000;0.0000;Running;2.7958;16;0.0000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:48:41.4394;3106;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;6;0.0108;0.0000;Running;2.7958;16;0.0000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:48:41.4474;3106;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;6;0.0108;0.0000;Running;2.7958;17;0.0000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:48:43.4342;3221;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;7;0.0000;0.0000;Running;3.6399;17;0.0000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:48:48.4338;3504;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;7;0.0039;0.0000;Running;3.6399;17;0.0000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:48:48.4358;3504;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;7;0.0039;0.0000;Running;3.6399;18;0.0000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:48:50.4487;3620;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;8;0.0000;0.0000;Running;2.9699;18;0.0000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:48:55.4584;3909;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;8;0.0118;0.0000;Running;2.9699;18;0.0000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:48:55.4624;3909;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;8;0.0118;0.0000;Running;2.9699;19;0.0000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:48:57.4593;4024;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;9;0.0000;0.0000;Running;2.3187;19;0.0000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 10:49:01.7179;4264;c11209fa9394019e1ce7f3ccaaede18d;anonymous;ReceivingData;0.7031;4;(0.679 0.703 0.690 0.716 0.738 0.696 0.661 0.667 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:49:01.7209;4264;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;9;-0.7412;0.0000;Running;2.3187;19;0.0000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:49:01.7239;4264;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;9;-0.7412;0.0000;Running;2.3187;18;0.0500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:49:01.8795;4273;c11209fa9394019e1ce7f3ccaaede18d;anonymous;ReceivingData;0.6400;4;(0.679 0.703 0.694 0.665 0.640 0.696 0.661 0.667 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:49:04.4683;4419;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;10;0.0000;0.0000;Running;1.6367;18;0.0500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:49:09.4845;4692;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;10;0.0097;0.0000;Running;1.6367;18;0.0500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:49:09.4914;4692;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;10;0.0097;0.0000;Running;1.6367;19;0.0500;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:49:11.4833;4804;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;11;0.0000;0.0000;Running;4.1079;19;0.0500;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:49:16.4950;5082;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;11;0.0101;0.0000;Running;4.1079;19;0.0500;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:49:16.4970;5082;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;11;0.0101;0.0000;Running;4.1079;19;0.0500;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:49:18.4997;5196;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;12;0.0000;0.0000;Running;4.1808;19;0.0500;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:49:23.5162;5479;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;12;0.0126;0.0000;Running;4.1808;19;0.0500;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:49:23.5202;5479;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;12;0.0126;0.0000;Running;4.1808;19;0.0500;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:49:25.5145;5589;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;13;0.0000;0.0000;Running;2.7252;19;0.0500;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 10:49:29.2431;5799;c11209fa9394019e1ce7f3ccaaede18d;anonymous;ReceivingData;0.7539;5;(0.663 0.684 0.727 0.763 0.754 0.678 0.717 0.675 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:49:29.2460;5799;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;13;-1.2727;0.0000;Running;2.7252;19;0.0500;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:49:29.2480;5799;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;13;-1.2727;0.0000;Running;2.7252;18;0.1000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:49:29.8584;5833;c11209fa9394019e1ce7f3ccaaede18d;anonymous;ReceivingData;0.6473;5;(0.723 0.746 0.753 0.753 0.710 0.692 0.647 0.741 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:49:32.5151;5982;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;14;0.0000;0.0000;Running;1.4171;18;0.1000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:49:37.5252;6253;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;14;0.0067;0.0000;Running;1.4171;18;0.1000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:49:37.5272;6253;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;14;0.0067;0.0000;Running;1.4171;18;0.1000;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:49:39.5274;6365;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;15;0.0000;0.0000;Running;2.1061;18;0.1000;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:49:44.5439;6645;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;15;0.0142;0.0000;Running;2.1061;18;0.1000;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:49:44.5518;6645;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;15;0.0142;0.0000;Running;2.1061;18;0.1000;0;0.0000;0;0.7000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:49:46.5275;6758;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;16;0.0000;0.0000;Running;4.7092;18;0.1000;0;0.0000;0;0.7000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:49:51.5354;7049;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;16;0.0038;0.0000;Running;4.7092;18;0.1000;0;0.0000;0;0.7000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:49:51.5364;7049;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;16;0.0038;0.0000;Running;4.7092;18;0.1000;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:49:53.5481;7166;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;17;0.0000;0.0000;Running;2.4461;18;0.1000;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 10:49:54.1333;7200;c11209fa9394019e1ce7f3ccaaede18d;anonymous;ReceivingData;0.6754;6;(0.668 0.674 0.673 0.675 0.652 0.650 0.673 0.670 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:49:54.1343;7200;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;17;-4.4105;0.0000;Running;2.4461;18;0.1000;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:49:54.1343;7200;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;17;-4.4105;0.0000;Running;2.4461;17;0.1500;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:49:54.5232;7221;c11209fa9394019e1ce7f3ccaaede18d;anonymous;ReceivingData;0.6127;6;(0.705 0.693 0.667 0.613 0.683 0.705 0.720 0.714 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:50:00.5545;7567;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;18;0.0000;0.0000;Running;1.7583;17;0.1500;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:50:05.5614;7853;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;18;0.0104;0.0000;Running;1.7583;17;0.1500;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:50:05.5684;7853;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;18;0.0104;0.0000;Running;1.7583;17;0.1500;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:50:07.5607;7966;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Open;19;0.0000;0.0000;Running;4.4623;17;0.1500;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 10:50:12.3997;8239;c11209fa9394019e1ce7f3ccaaede18d;anonymous;ReceivingData;0.7135;7;(0.669 0.652 0.680 0.718 0.712 0.717 0.713 0.674 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:50:12.4007;8239;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;19;-0.1595;0.0000;Running;4.4623;17;0.1500;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:50:12.4007;8239;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;19;-0.1595;0.0000;Running;4.4623;16;0.2000;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:50:12.9200;8268;c11209fa9394019e1ce7f3ccaaede18d;anonymous;ReceivingData;0.6016;7;(0.717 0.723 0.703 0.701 0.663 0.602 0.713 0.711 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameStopped;2021-01-29 10:50:14.5808;8357;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;20;0.0000;0.0000;Stopped;4.4623;16;0.2000;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 10:50:33.4647;9421;c11209fa9394019e1ce7f3ccaaede18d;anonymous;0.7653;ReceivingData;8;(0.751 0.728 0.721 0.724 0.815 0.765 0.668 0.719 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 10:50:33.6608;9431;c11209fa9394019e1ce7f3ccaaede18d;anonymous;0.6399;ReceivingData;8;(0.751 0.728 0.721 0.724 0.815 0.765 0.690 0.640 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:50:36.4316;9586;c11209fa9394019e1ce7f3ccaaede18d;anonymous;0.7704;ReceivingData;9;(0.658 0.714 0.758 0.780 0.785 0.762 0.747 0.770 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 10:50:36.6931;9601;c11209fa9394019e1ce7f3ccaaede18d;anonymous;0.5545;ReceivingData;9;(0.776 0.690 0.667 0.554 0.785 0.762 0.747 0.770 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:50:42.5421;9891;c11209fa9394019e1ce7f3ccaaede18d;anonymous;0.7337;ReceivingData;10;(0.729 0.724 0.721 0.714 0.734 0.664 0.687 0.705 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 10:50:43.0458;9913;c11209fa9394019e1ce7f3ccaaede18d;anonymous;0.6387;ReceivingData;10;(0.760 0.776 0.760 0.696 0.674 0.654 0.639 0.761 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:50:46.1367;10090;c11209fa9394019e1ce7f3ccaaede18d;anonymous;0.7741;ReceivingData;11;(0.737 0.774 0.693 0.696 0.739 0.754 0.762 0.749 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameStopped;2021-01-29 10:50:47.2464;10156;c11209fa9394019e1ce7f3ccaaede18d;anonymous;NULL;NULL;NULL;NULL;Closed;20;0.0000;0.0000;Stopped;4.4623;16;0.2000;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;NA
