Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber
InputWindowChange;2021-02-02 15:21:25.3798;15741;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;15;-14.1562;0.0000;Running;2.6341;12;0.1000;2;0.2000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:21:25.3808;15741;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;15;-14.1562;0.0000;Running;2.6341;12;0.1000;2;0.2000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
InputWindowChange;2021-02-02 15:21:36.2186;16517;727b7293ebc281de3992879aa695411c;anonymous;NULL;Open;16;-14.1562;0.0000;Running;2.8599;12;0.1000;2;0.2000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:21:39.0567;16721;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;16;-15.2939;0.0000;Running;2.8599;12;0.1000;2;0.2000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:21:39.0567;16721;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;16;-15.2939;0.0000;Running;2.8599;12;0.1000;1;0.2500;0;0.5000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
InputWindowChange;2021-02-02 15:21:48.4896;17405;727b7293ebc281de3992879aa695411c;anonymous;NULL;Open;17;-15.2939;0.0000;Running;2.8828;12;0.1000;1;0.2500;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:21:51.3796;17603;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;17;-16.4025;0.0000;Running;2.8828;12;0.1000;1;0.2500;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:21:51.3846;17603;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;17;-16.4025;0.0000;Running;2.8828;12;0.1000;0;0.3000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
InputWindowChange;2021-02-02 15:22:01.0801;18241;727b7293ebc281de3992879aa695411c;anonymous;NULL;Open;18;-16.4025;0.0000;Running;1.2073;12;0.1000;0;0.3000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:22:05.0712;18538;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;18;-16.3928;0.0000;Running;1.2073;12;0.1000;0;0.3000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:22:05.0762;18538;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;18;-16.3928;0.0000;Running;1.2073;12;0.1000;0;0.3000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
InputWindowChange;2021-02-02 15:22:15.4155;19285;727b7293ebc281de3992879aa695411c;anonymous;NULL;Open;19;-16.3928;0.0000;Running;2.1547;12;0.1000;0;0.3000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:22:19.4205;19581;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;19;-16.3748;0.0000;Running;2.1547;12;0.1000;0;0.3000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:22:19.4285;19581;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;19;-16.3748;0.0000;Running;2.1547;12;0.1000;0;0.3000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
GameStopped;2021-02-02 15:22:26.3619;20081;727b7293ebc281de3992879aa695411c;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;2.1547;12;0.1000;0;0.3000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
