Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
MotorImagery;2021-01-29 09:52:52.7717;4654;bfda39d589645875962512e6a33291b5;anonymous;ReceivingData;0.8131;25;(0.813 0.780 0.801 0.817 0.831 0.841 0.796 0.796 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:52:52.8236;4657;bfda39d589645875962512e6a33291b5;anonymous;NULL;NULL;NULL;NULL;Open;5;0.0000;0.0000;Running;3.3694;11;0.1500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 09:52:53.4270;4692;bfda39d589645875962512e6a33291b5;anonymous;ReceivingData;0.7406;25;(0.839 0.837 0.791 0.741 0.847 0.840 0.827 0.839 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:52:54.0553;4729;bfda39d589645875962512e6a33291b5;anonymous;ReceivingData;0.8477;26;(0.806 0.837 0.829 0.781 0.797 0.826 0.848 0.781 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:52:54.0573;4729;bfda39d589645875962512e6a33291b5;anonymous;NULL;NULL;NULL;NULL;Closed;5;-3.7698;0.0000;Running;3.3694;11;0.1500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:52:54.0593;4729;bfda39d589645875962512e6a33291b5;anonymous;NULL;NULL;NULL;NULL;Closed;5;-3.7698;0.0000;Running;3.3694;10;0.2000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 09:52:54.9655;4782;bfda39d589645875962512e6a33291b5;anonymous;ReceivingData;0.7401;26;(0.875 0.836 0.804 0.784 0.793 0.740 0.909 0.888 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:52:56.4030;4866;bfda39d589645875962512e6a33291b5;anonymous;ReceivingData;0.9006;27;(0.876 0.848 0.843 0.863 0.904 0.901 0.774 0.849 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:52:56.5985;4877;bfda39d589645875962512e6a33291b5;anonymous;ReceivingData;0.7341;27;(0.787 0.734 0.843 0.863 0.904 0.901 0.879 0.845 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:52:58.9333;5009;bfda39d589645875962512e6a33291b5;anonymous;ReceivingData;0.8984;28;(0.832 0.852 0.869 0.884 0.895 0.881 0.903 0.898 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:52:59.8349;5058;bfda39d589645875962512e6a33291b5;anonymous;NULL;NULL;NULL;NULL;Open;6;0.0000;0.0000;Running;2.7067;10;0.2000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 09:53:04.8349;5330;bfda39d589645875962512e6a33291b5;anonymous;NULL;NULL;NULL;NULL;Closed;6;0.0001;0.0000;Running;2.7067;10;0.2000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:53:04.8369;5330;bfda39d589645875962512e6a33291b5;anonymous;NULL;NULL;NULL;NULL;Closed;6;0.0001;0.0000;Running;2.7067;10;0.2000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 09:53:06.8483;5440;bfda39d589645875962512e6a33291b5;anonymous;NULL;NULL;NULL;NULL;Open;7;0.0000;0.0000;Running;3.0071;10;0.2000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 09:53:09.8728;5606;bfda39d589645875962512e6a33291b5;anonymous;ReceivingData;0.7376;28;(0.798 0.790 0.800 0.803 0.800 0.779 0.738 0.803 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
