Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber;BCIThresholdBuffer
InputWindowChange;2021-01-28 13:04:14.0766;1987;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;2;0.0000;0.0000;Running;1.4906;14;0.0000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:15.5762;2076;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;2;-3.5012;0.0000;Running;1.4906;14;0.0000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:04:15.5772;2076;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;2;-3.5012;0.0000;Running;1.4906;14;0.0000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:21.0780;2402;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;3;0.0000;0.0000;Running;3.3750;14;0.0000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:26.0944;2699;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;3;0.0144;0.0000;Running;3.3750;14;0.0000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:04:26.0964;2699;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;3;0.0144;0.0000;Running;3.3750;14;0.0000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:28.0942;2817;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;4;0.0000;0.0000;Running;3.7446;14;0.0000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:33.1076;3112;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;4;0.0167;0.0000;Running;3.7446;14;0.0000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:04:33.1096;3112;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;4;0.0167;0.0000;Running;3.7446;14;0.0000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:35.0941;3230;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;5;0.0000;0.0000;Running;3.0103;14;0.0000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:40.1068;3525;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;5;0.0126;0.0000;Running;3.0103;14;0.0000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:04:40.1108;3525;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;5;0.0126;0.0000;Running;3.0103;14;0.0000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:42.1100;3643;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;6;0.0000;0.0000;Running;4.3416;14;0.0000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:47.1245;3940;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;6;0.0141;0.0000;Running;4.3416;14;0.0000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:04:47.1295;3940;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;6;0.0141;0.0000;Running;4.3416;14;0.0000;4;0.1000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:49.1218;4057;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;7;0.0000;0.0000;Running;4.4885;14;0.0000;4;0.1000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:54.1334;4353;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;7;0.0134;0.0000;Running;4.4885;14;0.0000;4;0.1000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:04:54.1354;4353;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;7;0.0134;0.0000;Running;4.4885;14;0.0000;4;0.1000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:04:56.1315;4471;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;8;0.0000;0.0000;Running;3.0638;14;0.0000;4;0.1000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:01.1492;4767;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;8;0.0148;0.0000;Running;3.0638;14;0.0000;4;0.1000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:05:01.1542;4767;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;8;0.0148;0.0000;Running;3.0638;14;0.0000;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:03.1333;4884;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;9;0.0000;0.0000;Running;2.2940;14;0.0000;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:08.1335;5179;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;9;0.0002;0.0000;Running;2.2940;14;0.0000;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:05:08.1345;5179;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;9;0.0002;0.0000;Running;2.2940;14;0.0000;4;0.1000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:10.1348;5298;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;10;0.0000;0.0000;Running;2.3247;14;0.0000;4;0.1000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:15.1540;5595;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;10;0.0158;0.0000;Running;2.3247;14;0.0000;4;0.1000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:05:15.1610;5595;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;10;0.0158;0.0000;Running;2.3247;14;0.0000;4;0.1000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:17.1535;5713;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;11;0.0000;0.0000;Running;1.5410;14;0.0000;4;0.1000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 13:05:21.3140;5959;b435cd33fa25981ebc37daa46f1535ae;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7325;1;(0.724 0.728 0.733 0.725 0.730 0.728 0.721 0.721 )
InputWindowChange;2021-01-28 13:05:21.3240;5959;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;11;-0.8385;0.0000;Running;1.5410;14;0.0000;4;0.1000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:05:21.3270;5959;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;11;-0.8385;0.0000;Running;1.5410;13;0.0500;4;0.1000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-28 13:05:21.4654;5968;b435cd33fa25981ebc37daa46f1535ae;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7036;1;(0.724 0.728 0.733 0.704 0.730 0.728 0.721 0.721 )
InputWindowChange;2021-01-28 13:05:24.1634;6128;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;12;0.0000;0.0000;Running;4.3889;13;0.0500;4;0.1000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:29.1806;6425;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;12;0.0157;0.0000;Running;4.3889;13;0.0500;4;0.1000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:05:29.1866;6425;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;12;0.0157;0.0000;Running;4.3889;13;0.0500;4;0.1000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:31.1725;6543;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;13;0.0000;0.0000;Running;3.2257;13;0.0500;4;0.1000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 13:05:33.3387;6671;b435cd33fa25981ebc37daa46f1535ae;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7210;2;(0.741 0.745 0.731 0.721 0.726 0.743 0.747 0.751 )
InputWindowChange;2021-01-28 13:05:33.3397;6671;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;13;-2.8342;0.0000;Running;3.2257;13;0.0500;4;0.1000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:05:33.3407;6671;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;13;-2.8342;0.0000;Running;3.2257;12;0.1000;4;0.1000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-28 13:05:33.4595;6678;b435cd33fa25981ebc37daa46f1535ae;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7106;2;(0.741 0.745 0.731 0.721 0.725 0.711 0.747 0.751 )
InputWindowChange;2021-01-28 13:05:38.1746;6956;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;14;0.0000;0.0000;Running;2.7453;12;0.1000;4;0.1000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:43.1918;7252;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;14;0.0163;0.0000;Running;2.7453;12;0.1000;4;0.1000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:05:43.1928;7252;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;14;0.0163;0.0000;Running;2.7453;12;0.1000;4;0.1000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:45.1898;7370;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;15;0.0000;0.0000;Running;3.0145;12;0.1000;4;0.1000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:48.2058;7547;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;15;-1.9844;0.0000;Running;3.0145;12;0.1000;4;0.1000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:05:48.2068;7547;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;15;-1.9844;0.0000;Running;3.0145;12;0.1000;3;0.1500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:52.1931;7782;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;16;0.0000;0.0000;Running;3.2560;12;0.1000;3;0.1500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:55.4656;7976;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;16;-1.7296;0.0000;Running;3.2560;12;0.1000;3;0.1500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:05:55.4656;7976;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;16;-1.7296;0.0000;Running;3.2560;12;0.1000;2;0.2000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:05:59.1997;8196;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;17;0.0000;0.0000;Running;1.5184;12;0.1000;2;0.2000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:06:00.7233;8286;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;17;-3.4763;0.0000;Running;1.5184;12;0.1000;2;0.2000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:06:00.7233;8286;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;17;-3.4763;0.0000;Running;1.5184;12;0.1000;1;0.2500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:06:06.2043;8610;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;18;0.0000;0.0000;Running;4.2079;12;0.1000;1;0.2500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:06:11.2155;8905;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;18;0.0114;0.0000;Running;4.2079;12;0.1000;1;0.2500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:06:11.2215;8905;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;18;0.0114;0.0000;Running;4.2079;12;0.1000;1;0.2500;0;0.6000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:06:13.2185;9023;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Open;19;0.0000;0.0000;Running;3.6757;12;0.1000;1;0.2500;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 13:06:16.9070;9241;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;19;-1.3128;0.0000;Running;3.6757;12;0.1000;1;0.2500;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 13:06:16.9100;9241;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;19;-1.3128;0.0000;Running;3.6757;12;0.1000;0;0.3000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL;NULL
GameStopped;2021-01-28 13:06:20.2225;9436;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;3.6757;12;0.1000;0;0.3000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 13:06:23.5556;9628;b435cd33fa25981ebc37daa46f1535ae;anonymous;0.7442;ReceivingData;3;(0.739 0.744 0.728 0.731 0.732 0.733 0.750 0.748 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 13:06:23.6743;9635;b435cd33fa25981ebc37daa46f1535ae;anonymous;0.7164;ReceivingData;3;(0.739 0.744 0.738 0.716 0.732 0.733 0.750 0.748 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameStopped;2021-01-28 13:06:43.2310;10729;b435cd33fa25981ebc37daa46f1535ae;anonymous;NULL;NULL;NULL;NULL;Closed;20;0.0000;0.0000;Stopped;3.6757;12;0.1000;0;0.3000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA
