Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber
GameDecision;2021-02-02 12:58:45.2629;2434;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;1;-0.0950;0.0000;Running;1.3793;13;0.0500;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-02-02 12:58:45.3686;2443;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7064;1
InputWindowChange;2021-02-02 12:58:54.1937;3167;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;2;-0.0950;0.0000;Running;1.9793;13;0.0500;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 12:58:57.0169;3389;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7204;2
InputWindowChange;2021-02-02 12:58:57.0169;3389;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;2;-1.2528;0.0000;Running;1.9793;13;0.0500;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 12:58:57.0198;3389;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;2;-1.2528;0.0000;Running;1.9793;12;0.1000;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-02-02 12:58:57.1634;3401;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6764;2
MotorImagery;2021-02-02 12:59:04.6857;4022;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7203;3
Rest;2021-02-02 12:59:05.0474;4049;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6972;3
InputWindowChange;2021-02-02 12:59:06.4552;4154;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;3;-1.2528;0.0000;Running;1.9779;12;0.1000;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 12:59:06.7157;4172;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7395;4
Rest;2021-02-02 12:59:06.8304;4182;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6885;4
InputWindowChange;2021-02-02 12:59:08.4288;4303;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;3;-3.2705;0.0000;Running;1.9779;12;0.1000;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 12:59:08.4298;4303;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;3;-3.2705;0.0000;Running;1.9779;12;0.1000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
MotorImagery;2021-02-02 12:59:16.1849;4896;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7258;5
Rest;2021-02-02 12:59:16.1879;4897;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7158;5
MotorImagery;2021-02-02 12:59:16.3156;4905;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7374;6
Rest;2021-02-02 12:59:16.3286;4906;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7188;6
InputWindowChange;2021-02-02 12:59:18.5804;5071;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;4;-3.2705;0.0000;Running;2.6308;12;0.1000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:59:22.5618;5372;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;4;-3.2701;0.0000;Running;2.6308;12;0.1000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 12:59:22.5618;5372;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;4;-3.2701;0.0000;Running;2.6308;12;0.1000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-02-02 12:59:32.0246;6063;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7595;7
Rest;2021-02-02 12:59:32.2879;6083;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6608;7
InputWindowChange;2021-02-02 12:59:32.8806;6127;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;5;-3.2701;0.0000;Running;1.8257;12;0.1000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 12:59:33.3235;6161;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7241;8
InputWindowChange;2021-02-02 12:59:33.3235;6161;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;5;-6.8068;0.0000;Running;1.8257;12;0.1000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 12:59:33.3235;6161;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;5;-6.8068;0.0000;Running;1.8257;11;0.1500;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-02-02 12:59:33.4222;6168;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4137;8
InputWindowChange;2021-02-02 12:59:44.2233;6958;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;6;-6.8068;0.0000;Running;1.5574;11;0.1500;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 12:59:47.2180;7175;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7560;9
InputWindowChange;2021-02-02 12:59:47.2180;7175;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;6;-7.7939;0.0000;Running;1.5574;11;0.1500;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 12:59:47.2180;7175;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;6;-7.7939;0.0000;Running;1.5574;10;0.2000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-02-02 12:59:47.4853;7194;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6391;9
MotorImagery;2021-02-02 12:59:54.6532;7725;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7649;10
Rest;2021-02-02 12:59:55.1462;7757;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7189;10
InputWindowChange;2021-02-02 12:59:56.8520;7872;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;7;-7.7939;0.0000;Running;2.5617;10;0.2000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 13:00:00.8304;8159;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;7;-7.7924;0.0000;Running;2.5617;10;0.2000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:00:00.8314;8159;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;7;-7.7924;0.0000;Running;2.5617;10;0.2000;5;0.0500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
InputWindowChange;2021-02-02 13:00:11.8642;8979;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;8;-7.7924;0.0000;Running;1.2652;10;0.2000;5;0.0500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 13:00:13.1277;9074;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;8;-10.5155;0.0000;Running;1.2652;10;0.2000;5;0.0500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:00:13.1287;9074;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;8;-10.5155;0.0000;Running;1.2652;10;0.2000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
InputWindowChange;2021-02-02 13:00:23.6066;9889;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;9;-10.5155;0.0000;Running;2.3916;10;0.2000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 13:00:27.5931;10197;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;9;-10.5147;0.0000;Running;2.3916;10;0.2000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:00:27.5941;10197;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;9;-10.5147;0.0000;Running;2.3916;10;0.2000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-02-02 13:00:36.0520;10865;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7392;11
Rest;2021-02-02 13:00:36.6887;10914;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7124;11
InputWindowChange;2021-02-02 13:00:38.4215;11044;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;10;-10.5147;0.0000;Running;1.0558;10;0.2000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 13:00:40.1185;11174;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7299;12
InputWindowChange;2021-02-02 13:00:40.1185;11174;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;10;-12.7929;0.0000;Running;1.0558;10;0.2000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:00:40.1195;11174;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;10;-12.7929;0.0000;Running;1.0558;9;0.2500;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-02-02 13:00:40.3958;11197;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7139;12
MotorImagery;2021-02-02 13:00:40.4257;11199;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7441;13
Rest;2021-02-02 13:00:40.6711;11218;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7018;13
MotorImagery;2021-02-02 13:00:45.0066;11560;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7249;14
Rest;2021-02-02 13:00:45.5901;11603;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7048;14
MotorImagery;2021-02-02 13:00:45.6081;11604;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7351;15
Rest;2021-02-02 13:00:46.2531;11651;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7137;15
MotorImagery;2021-02-02 13:00:46.3678;11661;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7402;16
Rest;2021-02-02 13:00:46.3797;11662;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6404;16
InputWindowChange;2021-02-02 13:00:50.3976;11961;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;11;-12.7929;0.0000;Running;1.8695;9;0.2500;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 13:00:51.8747;12073;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7310;17
InputWindowChange;2021-02-02 13:00:51.8747;12073;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;11;-15.3087;0.0000;Running;1.8695;9;0.2500;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:00:51.8797;12073;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;11;-15.3087;0.0000;Running;1.8695;8;0.3000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-02-02 13:00:52.1457;12094;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7172;17
MotorImagery;2021-02-02 13:00:52.2524;12103;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7235;18
Rest;2021-02-02 13:00:52.3900;12114;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7049;18
MotorImagery;2021-02-02 13:00:55.7243;12366;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7261;19
Rest;2021-02-02 13:00:56.0910;12393;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7164;19
MotorImagery;2021-02-02 13:00:56.1010;12394;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7229;20
Rest;2021-02-02 13:00:56.2176;12402;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7193;20
MotorImagery;2021-02-02 13:00:56.2256;12403;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7432;21
Rest;2021-02-02 13:00:56.3533;12413;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6412;21
MotorImagery;2021-02-02 13:00:59.3200;12630;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7256;22
Rest;2021-02-02 13:01:00.0361;12685;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7182;22
MotorImagery;2021-02-02 13:01:00.0541;12686;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7229;23
Rest;2021-02-02 13:01:00.2178;12698;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7158;23
MotorImagery;2021-02-02 13:01:00.4511;12716;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7287;24
Rest;2021-02-02 13:01:00.7213;12736;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7148;24
InputWindowChange;2021-02-02 13:01:02.1994;12849;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Open;12;-15.3087;0.0000;Running;2.5785;8;0.3000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 13:01:05.0270;13057;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7242;25
InputWindowChange;2021-02-02 13:01:05.0270;13057;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;12;-16.4661;0.0000;Running;2.5785;8;0.3000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 13:01:05.0280;13057;2b14b8857ae6aa26409deb750e7448a4;anonymous;NULL;Closed;12;-16.4661;0.0000;Running;2.5785;7;0.3500;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-02-02 13:01:05.1721;13069;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7146;25
MotorImagery;2021-02-02 13:01:05.2808;13076;2b14b8857ae6aa26409deb750e7448a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7201;26
