Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-26 08:56:36.5912;87;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3559;ReceivingData
Sample;2021-01-26 08:56:36.7369;88;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3522;ReceivingData
Sample;2021-01-26 08:56:36.7429;89;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3484;ReceivingData
Sample;2021-01-26 08:56:36.7499;90;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3785;ReceivingData
Sample;2021-01-26 08:56:36.8556;98;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3348;ReceivingData
Sample;2021-01-26 08:56:36.8626;99;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3274;ReceivingData
Sample;2021-01-26 08:56:37.0276;107;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3504;ReceivingData
Sample;2021-01-26 08:56:37.0705;108;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3322;ReceivingData
Sample;2021-01-26 08:56:37.1194;111;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3148;ReceivingData
Sample;2021-01-26 08:56:37.1333;112;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3154;ReceivingData
Sample;2021-01-26 08:56:37.1543;113;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.2940;ReceivingData
Sample;2021-01-26 08:56:37.2530;119;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.3025;ReceivingData
Sample;2021-01-26 08:56:37.2610;120;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.4394;ReceivingData
Sample;2021-01-26 08:56:37.3827;128;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.4687;ReceivingData
Sample;2021-01-26 08:56:37.3916;129;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.5273;ReceivingData
Sample;2021-01-26 08:56:37.5484;136;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.5252;ReceivingData
Sample;2021-01-26 08:56:37.5673;137;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.5138;ReceivingData
Sample;2021-01-26 08:56:37.6481;142;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.5472;ReceivingData
Sample;2021-01-26 08:56:37.6550;143;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.5854;ReceivingData
Sample;2021-01-26 08:56:37.7538;148;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.6408;ReceivingData
Sample;2021-01-26 08:56:37.7830;149;aff3d55bd2b310256fbb3a440a3565a6;anonymous;0.6645;ReceivingData
