Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
BCIStateUpdated;2021-01-28 16:19:33.6724;1;91500875ecd80b8b0c843891567fb3d5;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 16:19:36.1912;103;91500875ecd80b8b0c843891567fb3d5;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 16:19:36.3977;105;91500875ecd80b8b0c843891567fb3d5;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:19:37.0117;138;91500875ecd80b8b0c843891567fb3d5;anonymous;ReceivingData;0.6712;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 16:19:37.1374;144;91500875ecd80b8b0c843891567fb3d5;anonymous;ReceivingData;0.6234;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-28 16:19:37.9801;187;91500875ecd80b8b0c843891567fb3d5;anonymous;NULL;NULL;NULL;Closed;0;0.0000;0.0000;Running;0.0000;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 16:19:49.7567;966;91500875ecd80b8b0c843891567fb3d5;anonymous;NULL;NULL;NULL;Open;0;0.0000;0.0000;Running;1.1664;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 16:19:52.7057;1174;91500875ecd80b8b0c843891567fb3d5;anonymous;ReceivingData;0.6701;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:19:52.7057;1174;91500875ecd80b8b0c843891567fb3d5;anonymous;NULL;NULL;NULL;Closed;0;-1.0363;0.0000;Running;1.1664;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 16:19:52.7087;1174;91500875ecd80b8b0c843891567fb3d5;anonymous;NULL;NULL;NULL;Closed;0;-1.0363;0.0000;Running;1.1664;9;0.0500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
