Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
Rest;2021-01-28 11:35:33.8709;786;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5872;2;(0.604 0.587 0.775 0.704 0.669 0.643 0.627 0.617 );NULL
MotorImagery;2021-01-28 11:35:35.7742;899;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6817;3;(0.682 0.659 0.669 0.714 0.719 0.702 0.705 0.698 );NULL
InputWindowChange;2021-01-28 11:35:35.7922;900;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Open;1;0.0000;0.0000;Running;3.8906;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:35:39.7348;1134;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5875;3;(0.610 0.610 0.588 0.633 0.648 0.630 0.617 0.614 );NULL
MotorImagery;2021-01-28 11:35:40.6099;1186;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6648;4;(0.669 0.665 0.669 0.666 0.660 0.645 0.658 0.647 );NULL
InputWindowChange;2021-01-28 11:35:40.6109;1186;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;1;-0.1807;0.0000;Running;3.8906;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 11:35:40.6109;1186;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;1;-0.1807;0.0000;Running;3.8906;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 11:35:41.2657;1225;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5964;4;(0.640 0.633 0.628 0.623 0.596 0.671 0.651 0.652 );NULL
InputWindowChange;2021-01-28 11:35:42.7991;1316;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Open;2;0.0000;0.0000;Running;4.3118;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:35:43.7253;1371;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6854;5;(0.646 0.638 0.662 0.681 0.685 0.685 0.605 0.629 );NULL
InputWindowChange;2021-01-28 11:35:43.7262;1371;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;2;-4.0741;0.0000;Running;4.3118;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 11:35:43.7262;1371;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;2;-4.0741;0.0000;Running;4.3118;17;0.1500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 11:35:44.6054;1418;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5717;5;(0.643 0.607 0.604 0.572 0.667 0.664 0.658 0.653 );NULL
MotorImagery;2021-01-28 11:35:45.3596;1456;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6588;6;(0.616 0.637 0.639 0.630 0.641 0.633 0.652 0.659 );NULL
Rest;2021-01-28 11:35:45.9850;1493;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5915;6;(0.714 0.703 0.680 0.591 0.709 0.695 0.701 0.709 );NULL
MotorImagery;2021-01-28 11:35:47.7996;1601;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7394;7;(0.708 0.708 0.739 0.610 0.662 0.675 0.695 0.703 );NULL
Rest;2021-01-28 11:35:48.6918;1654;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5846;7;(0.615 0.585 0.636 0.626 0.614 0.600 0.607 0.616 );NULL
InputWindowChange;2021-01-28 11:35:49.8062;1720;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Open;3;0.0000;0.0000;Running;3.4956;17;0.1500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:35:50.3451;1752;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6494;8;(0.632 0.635 0.635 0.649 0.601 0.611 0.637 0.617 );NULL
InputWindowChange;2021-01-28 11:35:50.3492;1752;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;3;-4.4613;0.0000;Running;3.4956;17;0.1500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 11:35:50.3531;1752;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;3;-4.4613;0.0000;Running;3.4956;16;0.2000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 11:35:51.4869;1818;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5290;8;(0.653 0.655 0.672 0.682 0.684 0.691 0.622 0.529 );NULL
MotorImagery;2021-01-28 11:35:52.9020;1902;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6845;9;(0.602 0.645 0.660 0.654 0.664 0.697 0.699 0.684 );NULL
Rest;2021-01-28 11:35:53.5595;1941;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4903;9;(0.605 0.609 0.490 0.644 0.623 0.617 0.631 0.630 );NULL
MotorImagery;2021-01-28 11:35:55.3272;2046;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6502;10;(0.602 0.615 0.639 0.644 0.620 0.615 0.614 0.650 );NULL
Rest;2021-01-28 11:35:55.5825;2061;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5915;10;(0.683 0.653 0.622 0.592 0.620 0.615 0.614 0.650 );NULL
InputWindowChange;2021-01-28 11:35:56.8083;2134;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Open;4;0.0000;0.0000;Running;3.8804;16;0.2000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:35:56.9937;2145;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7469;11;(0.726 0.724 0.739 0.747 0.641 0.683 0.692 0.728 );NULL
InputWindowChange;2021-01-28 11:35:56.9937;2145;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;4;-4.8150;0.0000;Running;3.8804;16;0.2000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 11:35:56.9947;2145;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;4;-4.8150;0.0000;Running;3.8804;15;0.2500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 11:35:57.8692;2197;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5864;11;(0.603 0.586 0.747 0.745 0.717 0.664 0.656 0.634 );NULL
MotorImagery;2021-01-28 11:35:59.5363;2296;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6601;12;(0.614 0.635 0.633 0.624 0.627 0.660 0.609 0.611 );NULL
Rest;2021-01-28 11:36:00.3328;2343;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5757;12;(0.649 0.647 0.631 0.576 0.702 0.679 0.669 0.671 );NULL
MotorImagery;2021-01-28 11:36:01.8475;2433;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6502;13;(0.655 0.643 0.647 0.650 0.617 0.645 0.654 0.644 );NULL
Rest;2021-01-28 11:36:02.3681;2464;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5886;13;(0.626 0.625 0.626 0.617 0.605 0.589 0.612 0.618 );NULL
InputWindowChange;2021-01-28 11:36:03.8198;2550;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Open;5;0.0000;0.0000;Running;2.5235;15;0.2500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:36:03.9005;2555;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7076;14;(0.640 0.676 0.697 0.700 0.692 0.700 0.708 0.618 );NULL
InputWindowChange;2021-01-28 11:36:03.9015;2555;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;5;-4.9157;0.0000;Running;2.5235;15;0.2500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 11:36:03.9015;2555;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;5;-4.9157;0.0000;Running;2.5235;14;0.3000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 11:36:05.1843;2631;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5704;14;(0.674 0.669 0.656 0.631 0.570 0.711 0.685 0.687 );NULL
MotorImagery;2021-01-28 11:36:07.8466;2789;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6885;15;(0.688 0.623 0.629 0.641 0.661 0.657 0.672 0.692 );NULL
Rest;2021-01-28 11:36:08.6020;2834;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5902;15;(0.651 0.651 0.646 0.613 0.590 0.637 0.640 0.645 );NULL
MotorImagery;2021-01-28 11:36:09.2423;2872;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6741;16;(0.607 0.608 0.663 0.690 0.711 0.696 0.666 0.674 );NULL
InputWindowChange;2021-01-28 11:36:10.8303;2966;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Open;6;0.0000;0.0000;Running;2.8284;14;0.3000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:36:13.3524;3116;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5966;16;(0.647 0.633 0.619 0.597 0.643 0.649 0.648 0.646 );NULL
MotorImagery;2021-01-28 11:36:14.1219;3162;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6128;17;(0.607 0.613 0.604 0.623 0.624 0.644 0.632 0.628 );NULL
InputWindowChange;2021-01-28 11:36:14.1229;3162;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;6;-1.7049;0.0000;Running;2.8284;14;0.3000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 11:36:14.1229;3162;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;6;-1.7049;0.0000;Running;2.8284;13;0.3500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 11:36:15.0175;3215;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5366;17;(0.651 0.657 0.678 0.702 0.699 0.697 0.671 0.537 );NULL
MotorImagery;2021-01-28 11:36:17.1954;3344;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6603;18;(0.620 0.615 0.622 0.625 0.660 0.601 0.611 0.619 );NULL
InputWindowChange;2021-01-28 11:36:17.8320;3382;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Open;7;0.0000;0.0000;Running;1.8576;13;0.3500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:36:17.9307;3388;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5937;18;(0.594 0.681 0.657 0.660 0.660 0.643 0.644 0.639 );NULL
MotorImagery;2021-01-28 11:36:18.4533;3419;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6485;19;(0.655 0.649 0.612 0.620 0.618 0.610 0.636 0.638 );NULL
InputWindowChange;2021-01-28 11:36:18.4543;3419;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;7;-4.3767;0.0000;Running;1.8576;13;0.3500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 11:36:18.4583;3419;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;7;-4.3767;0.0000;Running;1.8576;12;0.4000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 11:36:19.9704;3509;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5905;19;(0.674 0.647 0.590 0.729 0.736 0.706 0.699 0.699 );NULL
MotorImagery;2021-01-28 11:36:21.5020;3600;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7373;20;(0.723 0.709 0.710 0.703 0.737 0.719 0.710 0.721 );NULL
Rest;2021-01-28 11:36:21.6529;3609;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5183;20;(0.723 0.709 0.710 0.703 0.737 0.743 0.706 0.518 );NULL
MotorImagery;2021-01-28 11:36:23.9612;3746;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6526;21;(0.627 0.640 0.658 0.652 0.653 0.620 0.619 0.629 );NULL
InputWindowChange;2021-01-28 11:36:24.8375;3798;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Open;8;0.0000;0.0000;Running;3.0911;12;0.4000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:36:29.8444;4095;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;8;0.0069;0.0000;Running;3.0911;12;0.4000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 11:36:29.8474;4095;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;8;0.0069;0.0000;Running;3.0911;12;0.4000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 11:36:29.9617;4102;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5911;21;(0.639 0.591 0.653 0.650 0.636 0.629 0.640 0.651 );NULL
MotorImagery;2021-01-28 11:36:30.4669;4132;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6185;22;(0.631 0.619 0.604 0.631 0.643 0.655 0.658 0.680 );NULL
Rest;2021-01-28 11:36:30.4849;4133;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5998;22;(0.631 0.619 0.600 0.631 0.643 0.655 0.658 0.680 );NULL
InputWindowChange;2021-01-28 11:36:31.8486;4214;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Open;9;0.0000;0.0000;Running;4.8152;12;0.4000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:36:32.0012;4223;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6473;23;(0.703 0.687 0.665 0.657 0.647 0.641 0.702 0.724 );NULL
InputWindowChange;2021-01-28 11:36:32.0022;4223;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;9;-4.8487;0.0000;Running;4.8152;12;0.4000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 11:36:32.0062;4223;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;NULL;Closed;9;-4.8487;0.0000;Running;4.8152;11;0.4500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 11:36:33.0096;4283;9e7cc1ae49a1693350f6d08e0b88e77e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5795;23;(0.604 0.607 0.613 0.625 0.579 0.676 0.619 0.621 );NULL
