Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
BCIStateUpdated;2021-01-28 16:10:01.4528;1;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 16:10:04.0191;18;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 16:10:04.0500;20;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-28 16:10:21.7778;876;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:10:23.7409;974;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;NULL;Open;0;0.0000;0.0000;Running;4.7788;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:10:25.9111;1098;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7479;1;(0.743 0.727 0.736 0.745 0.761 0.748 0.674 0.702 );NULL
InputWindowChange;2021-01-28 16:10:25.9260;1098;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;NULL;Closed;0;-2.8275;0.0000;Running;4.7788;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:10:25.9290;1098;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;NULL;Closed;0;-2.8275;0.0000;Running;4.7788;9;0.0500;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 16:10:26.3020;1121;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6551;1;(0.696 0.701 0.702 0.701 0.655 0.748 0.731 0.721 );NULL
InputWindowChange;2021-01-28 16:10:30.7531;1383;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;NULL;Open;1;0.0000;0.0000;Running;3.4790;9;0.0500;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:10:32.5562;1490;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6902;2;(0.697 0.708 0.704 0.720 0.690 0.682 0.689 0.686 );NULL
InputWindowChange;2021-01-28 16:10:32.5582;1490;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;NULL;Closed;1;-3.1982;0.0000;Running;3.4790;9;0.0500;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:10:32.5592;1490;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;NULL;Closed;1;-3.1982;0.0000;Running;3.4790;8;0.1000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 16:10:32.5692;1491;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6600;2;(0.697 0.708 0.704 0.720 0.690 0.660 0.689 0.686 );NULL
MotorImagery;2021-01-28 16:10:34.3588;1597;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7005;3;(0.681 0.711 0.700 0.700 0.673 0.688 0.695 0.703 );NULL
Rest;2021-01-28 16:10:34.4595;1603;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6658;3;(0.681 0.711 0.700 0.700 0.666 0.688 0.695 0.703 );NULL
InputWindowChange;2021-01-28 16:10:37.7550;1798;2f98a207bda3f40ee2210a4fb48c05c7;anonymous;NULL;Open;2;0.0000;0.0000;Running;1.4180;8;0.1000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
