Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
Rest;2021-01-28 16:07:13.8887;1263;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6555;6;(0.754 0.761 0.762 0.728 0.735 0.701 0.655 0.763 );NULL
InputWindowChange;2021-01-28 16:07:16.2551;1394;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;2;0.0107;0.0000;Running;2.4060;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:07:16.2581;1394;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;2;0.0107;0.0000;Running;2.4060;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-28 16:07:18.2549;1513;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;3;0.0000;0.0000;Running;1.6572;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:07:23.2686;1811;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;3;0.0156;0.0000;Running;1.6572;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:07:23.2696;1811;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;3;0.0156;0.0000;Running;1.6572;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
MotorImagery;2021-01-28 16:07:23.8450;1845;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8292;7;(0.761 0.766 0.758 0.747 0.806 0.829 0.694 0.723 );NULL
Rest;2021-01-28 16:07:24.7343;1898;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6550;7;(0.752 0.742 0.697 0.655 0.802 0.784 0.769 0.765 );NULL
InputWindowChange;2021-01-28 16:07:25.2577;1929;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;4;0.0000;0.0000;Running;2.0493;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:07:28.9640;2149;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6731;8;(0.727 0.726 0.673 0.671 0.718 0.702 0.725 0.742 );NULL
InputWindowChange;2021-01-28 16:07:28.9650;2149;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;4;-1.2950;0.0000;Running;2.0493;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:07:28.9660;2149;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;4;-1.2950;0.0000;Running;2.0493;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 16:07:29.0797;2156;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5749;8;(0.727 0.726 0.673 0.575 0.718 0.702 0.725 0.742 );NULL
InputWindowChange;2021-01-28 16:07:32.2622;2345;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;5;0.0000;0.0000;Running;3.8708;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:07:33.8389;2439;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8271;9;(0.788 0.808 0.802 0.822 0.827 0.682 0.754 0.772 );NULL
InputWindowChange;2021-01-28 16:07:33.8399;2439;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;5;-3.4227;0.0000;Running;3.8708;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:07:33.8399;2439;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;5;-3.4227;0.0000;Running;3.8708;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 16:07:34.5979;2484;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6363;9;(0.636 0.848 0.828 0.785 0.741 0.736 0.716 0.687 );NULL
InputWindowChange;2021-01-28 16:07:39.2792;2761;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;6;0.0000;0.0000;Running;4.6324;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:07:44.2809;3058;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;6;0.0008;0.0000;Running;4.6324;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:07:44.2849;3058;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;6;0.0008;0.0000;Running;4.6324;16;0.2000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-28 16:07:46.2900;3177;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;7;0.0000;0.0000;Running;3.4493;16;0.2000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:07:51.2952;3474;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;7;0.0041;0.0000;Running;3.4493;16;0.2000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:07:51.2972;3474;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;7;0.0041;0.0000;Running;3.4493;16;0.2000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-28 16:07:53.3069;3593;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;8;0.0000;0.0000;Running;3.5180;16;0.2000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:07:58.3108;3890;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;8;0.0082;0.0000;Running;3.5180;16;0.2000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:07:58.3118;3890;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;8;0.0082;0.0000;Running;3.5180;16;0.2000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-28 16:08:00.3186;4009;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;9;0.0000;0.0000;Running;3.8650;16;0.2000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:08:05.3288;4307;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;9;0.0128;0.0000;Running;3.8650;16;0.2000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:08:05.3308;4307;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;9;0.0128;0.0000;Running;3.8650;16;0.2000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-28 16:08:07.3283;4425;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;10;0.0000;0.0000;Running;1.5577;16;0.2000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:08:10.9974;4643;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7299;10;(0.726 0.730 0.722 0.726 0.724 0.738 0.737 0.730 );NULL
InputWindowChange;2021-01-28 16:08:10.9984;4643;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;10;-1.3290;0.0000;Running;1.5577;16;0.2000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:08:10.9984;4643;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;10;-1.3290;0.0000;Running;1.5577;15;0.2500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 16:08:12.2765;4719;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6603;10;(0.754 0.732 0.702 0.687 0.673 0.660 0.765 0.760 );NULL
InputWindowChange;2021-01-28 16:08:14.3351;4841;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;11;0.0000;0.0000;Running;3.4818;15;0.2500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:08:14.6668;4856;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8297;11;(0.789 0.795 0.842 0.844 0.830 0.680 0.705 0.756 );NULL
InputWindowChange;2021-01-28 16:08:14.6687;4856;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;11;-4.6699;0.0000;Running;3.4818;15;0.2500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:08:14.6707;4856;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;11;-4.6699;0.0000;Running;3.4818;14;0.3000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 16:08:15.2957;4883;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5425;11;(0.773 0.720 0.676 0.689 0.761 0.749 0.704 0.542 );NULL
MotorImagery;2021-01-28 16:08:19.0349;5103;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7027;12;(0.682 0.695 0.691 0.709 0.727 0.713 0.703 0.679 );NULL
Rest;2021-01-28 16:08:19.1696;5111;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6654;12;(0.665 0.695 0.691 0.709 0.727 0.713 0.703 0.699 );NULL
InputWindowChange;2021-01-28 16:08:21.3498;5240;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;12;0.0000;0.0000;Running;2.6866;14;0.3000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:08:23.5051;5368;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7377;13;(0.738 0.685 0.673 0.683 0.705 0.684 0.695 0.726 );NULL
InputWindowChange;2021-01-28 16:08:23.5061;5368;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;12;-2.8410;0.0000;Running;2.6866;14;0.3000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:08:23.5071;5368;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;12;-2.8410;0.0000;Running;2.6866;13;0.3500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 16:08:23.7589;5383;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6449;13;(0.738 0.722 0.719 0.731 0.675 0.645 0.695 0.726 );NULL
MotorImagery;2021-01-28 16:08:26.1231;5523;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7805;14;(0.812 0.779 0.779 0.781 0.682 0.760 0.819 0.813 );NULL
Rest;2021-01-28 16:08:26.4381;5542;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6528;14;(0.696 0.653 0.779 0.781 0.759 0.711 0.742 0.747 );NULL
InputWindowChange;2021-01-28 16:08:28.3639;5656;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;13;0.0000;0.0000;Running;3.4267;13;0.3500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:08:31.5634;5846;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7762;15;(0.776 0.733 0.740 0.786 0.790 0.795 0.773 0.772 );NULL
InputWindowChange;2021-01-28 16:08:31.5634;5846;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;13;-1.7995;0.0000;Running;3.4267;13;0.3500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:08:31.5644;5846;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;13;-1.7995;0.0000;Running;3.4267;12;0.4000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 16:08:31.6981;5854;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6059;15;(0.776 0.684 0.606 0.786 0.790 0.795 0.773 0.772 );NULL
InputWindowChange;2021-01-28 16:08:35.3721;6072;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;14;0.0000;0.0000;Running;4.5010;12;0.4000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:08:40.3816;6369;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;14;0.0081;0.0000;Running;4.5010;12;0.4000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:08:40.3856;6369;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;14;0.0081;0.0000;Running;4.5010;12;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-28 16:08:42.3865;6488;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;15;0.0000;0.0000;Running;4.4192;12;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:08:47.3870;6785;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;15;0.0025;0.0000;Running;4.4192;12;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:08:47.3939;6785;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;15;0.0025;0.0000;Running;4.4192;12;0.4000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-28 16:08:49.3948;6904;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Open;16;0.0000;0.0000;Running;3.2217;12;0.4000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:08:49.7173;6923;200ae232440d019dd0185cd45d5dc8f3;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6894;16;(0.694 0.744 0.744 0.739 0.698 0.759 0.722 0.689 );NULL
InputWindowChange;2021-01-28 16:08:49.7173;6923;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;16;-4.6797;0.0000;Running;3.2217;12;0.4000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:08:49.7183;6923;200ae232440d019dd0185cd45d5dc8f3;anonymous;NULL;Closed;16;-4.6797;0.0000;Running;3.2217;11;0.4500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
