Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
GameDecision;2021-01-29 14:39:03.0190;831;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;1;-1.8046;0.0000;Running;1.4063;12;0.1000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 14:39:03.6523;869;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6956;2;(0.815 0.772 0.754 0.696 0.818 0.827 0.839 0.848 );NULL
InputWindowChange;2021-01-29 14:39:06.8105;1052;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;2;0.0000;0.0000;Running;4.0285;12;0.1000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:39:09.4934;1187;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7863;3;(0.759 0.777 0.781 0.786 0.767 0.759 0.758 0.750 );NULL
Rest;2021-01-29 14:39:09.8117;1202;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7379;3;(0.756 0.738 0.781 0.786 0.799 0.795 0.790 0.765 );NULL
InputWindowChange;2021-01-29 14:39:10.8469;1259;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;2;-0.9627;0.0000;Running;4.0285;12;0.1000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:39:10.8479;1259;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;2;-0.9627;0.0000;Running;4.0285;12;0.1000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-01-29 14:39:13.8239;1420;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;3;0.0000;0.0000;Running;3.3947;12;0.1000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:39:17.2272;1610;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;3;-1.5960;0.0000;Running;3.3947;12;0.1000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:39:17.2282;1610;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;3;-1.5960;0.0000;Running;3.3947;12;0.1000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-01-29 14:39:20.8284;1807;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;4;0.0000;0.0000;Running;3.6624;12;0.1000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:39:22.3249;1889;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7658;4;(0.761 0.758 0.766 0.770 0.799 0.812 0.806 0.782 );NULL
InputWindowChange;2021-01-29 14:39:22.3259;1889;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;4;-3.5062;0.0000;Running;3.6624;12;0.1000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:39:22.3269;1889;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;4;-3.5062;0.0000;Running;3.6624;11;0.1500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 14:39:22.6805;1909;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7384;4;(0.761 0.758 0.766 0.791 0.811 0.819 0.804 0.738 );NULL
MotorImagery;2021-01-29 14:39:27.8263;2193;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7669;5;(0.786 0.788 0.804 0.812 0.780 0.784 0.767 0.777 );NULL
InputWindowChange;2021-01-29 14:39:27.8572;2194;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;5;0.0000;0.0000;Running;4.6032;11;0.1500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-29 14:39:27.9431;2199;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7329;5;(0.786 0.788 0.804 0.812 0.780 0.784 0.767 0.733 );NULL
MotorImagery;2021-01-29 14:39:29.2386;2270;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8738;6;(0.799 0.799 0.811 0.839 0.857 0.874 0.763 0.766 );NULL
InputWindowChange;2021-01-29 14:39:29.2396;2270;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;5;-3.6160;0.0000;Running;4.6032;11;0.1500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:39:29.2416;2270;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;5;-3.6160;0.0000;Running;4.6032;10;0.2000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 14:39:30.1055;2319;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7454;6;(0.799 0.806 0.811 0.784 0.745 0.837 0.814 0.815 );NULL
MotorImagery;2021-01-29 14:39:31.1656;2377;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8179;7;(0.767 0.772 0.778 0.778 0.801 0.818 0.760 0.775 );NULL
Rest;2021-01-29 14:39:31.4040;2389;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7418;7;(0.807 0.800 0.742 0.778 0.801 0.818 0.830 0.826 );NULL
InputWindowChange;2021-01-29 14:39:34.8592;2584;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;6;0.0000;0.0000;Running;4.3670;10;0.2000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:39:39.8722;2865;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;6;0.0132;0.0000;Running;4.3670;10;0.2000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:39:39.8862;2865;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;6;0.0132;0.0000;Running;4.3670;10;0.2000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-29 14:39:41.8690;2980;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;7;0.0000;0.0000;Running;2.3174;10;0.2000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:39:46.8707;3268;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;7;0.0036;0.0000;Running;2.3174;10;0.2000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:39:46.8757;3268;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;7;0.0036;0.0000;Running;2.3174;10;0.2000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-29 14:39:48.8813;3382;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;8;0.0000;0.0000;Running;3.3079;10;0.2000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:39:52.1911;3574;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;8;-1.6886;0.0000;Running;3.3079;10;0.2000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:39:52.1911;3574;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;8;-1.6886;0.0000;Running;3.3079;10;0.2000;3;0.1500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
MotorImagery;2021-01-29 14:39:54.5210;3707;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8787;8;(0.854 0.859 0.880 0.884 0.879 0.753 0.804 0.834 );NULL
Rest;2021-01-29 14:39:55.1619;3744;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6739;8;(0.852 0.848 0.842 0.826 0.804 0.759 0.674 0.881 );NULL
InputWindowChange;2021-01-29 14:39:55.8915;3786;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;9;0.0000;0.0000;Running;3.5833;10;0.2000;3;0.1500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:39:59.4988;3990;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;9;-1.3931;0.0000;Running;3.5833;10;0.2000;3;0.1500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:39:59.4988;3990;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;9;-1.3931;0.0000;Running;3.5833;10;0.2000;2;0.2000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-01-29 14:40:02.8946;4176;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;10;0.0000;0.0000;Running;1.6749;10;0.2000;2;0.2000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:40:04.5845;4267;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;10;-3.3125;0.0000;Running;1.6749;10;0.2000;2;0.2000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:40:04.5855;4267;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;10;-3.3125;0.0000;Running;1.6749;10;0.2000;1;0.2500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-01-29 14:40:09.8992;4566;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;11;0.0000;0.0000;Running;2.6196;10;0.2000;1;0.2500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:40:14.9169;4847;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;11;0.0136;0.0000;Running;2.6196;10;0.2000;1;0.2500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:40:14.9189;4847;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;11;0.0136;0.0000;Running;2.6196;10;0.2000;1;0.2500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
MotorImagery;2021-01-29 14:40:15.0855;4857;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7557;9;(0.792 0.765 0.756 0.761 0.765 0.765 0.773 0.797 );NULL
Rest;2021-01-29 14:40:15.0994;4858;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7255;9;(0.792 0.765 0.756 0.726 0.765 0.765 0.773 0.797 );NULL
InputWindowChange;2021-01-29 14:40:16.9162;4958;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;12;0.0000;0.0000;Running;3.1194;10;0.2000;1;0.2500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:40:21.9303;5234;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;12;0.0176;0.0000;Running;3.1194;10;0.2000;1;0.2500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:40:21.9323;5234;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;12;0.0176;0.0000;Running;3.1194;10;0.2000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
MotorImagery;2021-01-29 14:40:22.4980;5266;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8709;10;(0.751 0.774 0.799 0.829 0.834 0.848 0.862 0.871 );NULL
Rest;2021-01-29 14:40:23.0166;5294;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6796;10;(0.874 0.861 0.844 0.839 0.790 0.777 0.767 0.680 );NULL
InputWindowChange;2021-01-29 14:40:23.9250;5345;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;13;0.0000;0.0000;Running;3.6231;10;0.2000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:40:25.0273;5405;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7807;11;(0.803 0.781 0.780 0.812 0.861 0.859 0.844 0.818 );NULL
InputWindowChange;2021-01-29 14:40:25.0283;5405;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;13;-3.8975;0.0000;Running;3.6231;10;0.2000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:40:25.0283;5405;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;13;-3.8975;0.0000;Running;3.6231;9;0.2500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 14:40:25.4212;5427;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7400;11;(0.803 0.781 0.765 0.783 0.797 0.785 0.774 0.740 );NULL
InputWindowChange;2021-01-29 14:40:30.9284;5734;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;14;0.0000;0.0000;Running;2.5257;9;0.2500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:40:35.9457;6009;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;14;0.0147;0.0000;Running;2.5257;9;0.2500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:40:35.9487;6009;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;14;0.0147;0.0000;Running;2.5257;9;0.2500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-29 14:40:37.9429;6120;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;15;0.0000;0.0000;Running;4.8486;9;0.2500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:40:41.5382;6323;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7727;12;(0.756 0.750 0.769 0.775 0.794 0.773 0.762 0.755 );NULL
InputWindowChange;2021-01-29 14:40:41.5392;6323;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;15;-1.4045;0.0000;Running;4.8486;9;0.2500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:40:41.5412;6323;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;15;-1.4045;0.0000;Running;4.8486;8;0.3000;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 14:40:42.1956;6360;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7498;12;(0.842 0.864 0.848 0.841 0.818 0.782 0.761 0.750 );NULL
InputWindowChange;2021-01-29 14:40:44.9556;6516;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;16;0.0000;0.0000;Running;4.0006;8;0.3000;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:40:46.9024;6627;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7668;13;(0.783 0.806 0.805 0.796 0.799 0.767 0.772 0.790 );NULL
InputWindowChange;2021-01-29 14:40:46.9024;6627;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;16;-3.0525;0.0000;Running;4.0006;8;0.3000;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:40:46.9034;6627;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;16;-3.0525;0.0000;Running;4.0006;7;0.3500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 14:40:46.9214;6628;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7426;13;(0.783 0.806 0.805 0.796 0.799 0.767 0.743 0.790 );NULL
MotorImagery;2021-01-29 14:40:48.0554;6694;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.9091;14;(0.883 0.906 0.909 0.757 0.759 0.778 0.809 0.840 );NULL
Rest;2021-01-29 14:40:48.6869;6730;f2579b7e0379dad0a83ce31989494fb4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6218;14;(0.875 0.864 0.863 0.795 0.622 0.908 0.892 0.893 );NULL
InputWindowChange;2021-01-29 14:40:51.9559;6916;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;17;0.0000;0.0000;Running;3.3721;7;0.3500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:40:56.9560;7208;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;17;0.0038;0.0000;Running;3.3721;7;0.3500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:40:56.9580;7208;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Closed;17;0.0038;0.0000;Running;3.3721;7;0.3500;1;0.2500;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-29 14:40:58.9677;7324;f2579b7e0379dad0a83ce31989494fb4;anonymous;NULL;Open;18;0.0000;0.0000;Running;4.2225;7;0.3500;1;0.2500;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
