Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
Rest;2021-01-29 09:45:04.9370;941;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7694;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:05.2701;965;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7758;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:45:05.2701;965;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;0;-2.2343;0.0000;Running;1.3831;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:45:05.2732;965;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;0;-2.2343;0.0000;Running;1.3831;9;0.0500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 09:45:06.0391;1021;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7280;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:13.5942;1519;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7740;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:13.7927;1522;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7490;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:13.9867;1533;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7767;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:14.1365;1540;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7494;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:14.4106;1555;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7724;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:14.6396;1568;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7460;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:45:15.2954;1611;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Open;1;-2.2343;0.0000;Running;1.7025;9;0.0500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 09:45:17.4028;1748;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7844;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:45:17.4028;1748;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;1;-4.1001;0.0000;Running;1.7025;9;0.0500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:45:17.4038;1748;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;1;-4.1001;0.0000;Running;1.7025;8;0.1000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 09:45:18.0651;1787;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7496;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:19.3558;1870;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7790;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:19.4695;1878;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7529;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:19.5723;1885;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7850;13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:19.7358;1895;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7443;13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:20.4882;1945;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7953;14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:21.1036;1983;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7590;14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:24.0609;2172;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.8016;15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:24.1702;2179;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7453;15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:25.3296;2253;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7739;16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:25.8318;2284;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7321;16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:25.9929;2294;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7851;17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:26.1315;2302;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7586;17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:26.2044;2307;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7814;18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:26.2303;2308;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7476;18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:45:27.1954;2368;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Open;2;-4.1001;0.0000;Running;2.3092;8;0.1000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 09:45:27.4039;2382;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7936;19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:45:27.4039;2382;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;2;-7.8640;0.0000;Running;2.3092;8;0.1000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:45:27.4049;2382;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;2;-7.8640;0.0000;Running;2.3092;7;0.1500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 09:45:28.0301;2419;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7618;19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:30.0597;2545;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7872;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:30.3005;2561;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7673;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:30.3225;2562;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7736;21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:30.7015;2588;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7650;21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:34.2910;2827;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7707;22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:34.3029;2828;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7615;22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:34.4206;2837;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7839;23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:34.4316;2838;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7696;23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:34.5323;2845;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.8035;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:35.3006;2894;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7200;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:37.4743;3032;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7851;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:38.1256;3073;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7509;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:45:38.3331;3087;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Open;3;-7.8640;0.0000;Running;1.7899;7;0.1500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 09:45:39.7893;3180;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.8258;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:45:39.7903;3180;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;3;-10.3970;0.0000;Running;1.7899;7;0.1500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:45:39.7903;3180;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;3;-10.3970;0.0000;Running;1.7899;6;0.2000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 09:45:40.6877;3237;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7148;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:41.8289;3311;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7830;27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:42.0982;3328;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7464;27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:44.1271;3459;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7863;28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:44.8940;3511;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7434;28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:48.0905;3710;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.8016;29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:45:49.9303;3830;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Open;4;-10.3970;0.0000;Running;1.4786;6;0.2000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 09:45:52.8319;4018;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7377;29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:53.0858;4034;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7756;30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:45:53.9490;4090;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;4;-10.3761;0.0000;Running;1.4786;6;0.2000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:45:53.9490;4090;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;4;-10.3761;0.0000;Running;1.4786;6;0.2000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
Rest;2021-01-29 09:45:55.3610;4181;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7692;30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:45:55.6218;4198;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7865;31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:45:55.8590;4213;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7655;31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:46:00.6053;4521;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.8033;32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:46:00.8297;4536;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7693;32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:46:00.9932;4547;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7791;33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:46:01.2585;4564;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7428;33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:46:01.3732;4572;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7812;34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:46:04.2574;4762;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Open;5;-10.3761;0.0000;Running;2.4660;6;0.2000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 09:46:08.2496;5020;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;5;-10.3598;0.0000;Running;2.4660;6;0.2000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:46:08.2546;5020;690802d479024a948151e19f6e827fc5;anonymous;NULL;NULL;NULL;Closed;5;-10.3598;0.0000;Running;2.4660;6;0.2000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
Rest;2021-01-29 09:46:09.8166;5126;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7424;34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:46:11.0889;5212;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7716;35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:46:11.3572;5231;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7665;35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:46:11.4749;5239;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.8054;36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:46:11.7601;5259;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7051;36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:46:14.0078;5413;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.8499;37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:46:14.7723;5466;690802d479024a948151e19f6e827fc5;anonymous;ReceivingData;0.7381;37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
