Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-29 09:44:53.5728;119;690802d479024a948151e19f6e827fc5;anonymous;0.5991;ReceivingData
Sample;2021-01-29 09:44:53.6017;120;690802d479024a948151e19f6e827fc5;anonymous;0.5892;ReceivingData
Sample;2021-01-29 09:44:53.6516;123;690802d479024a948151e19f6e827fc5;anonymous;0.6033;ReceivingData
Sample;2021-01-29 09:44:53.6665;124;690802d479024a948151e19f6e827fc5;anonymous;0.6292;ReceivingData
Sample;2021-01-29 09:44:53.7732;134;690802d479024a948151e19f6e827fc5;anonymous;0.6616;ReceivingData
Sample;2021-01-29 09:44:53.7822;135;690802d479024a948151e19f6e827fc5;anonymous;0.6464;ReceivingData
Sample;2021-01-29 09:44:53.9219;147;690802d479024a948151e19f6e827fc5;anonymous;0.6409;ReceivingData
Sample;2021-01-29 09:44:53.9258;148;690802d479024a948151e19f6e827fc5;anonymous;0.7134;ReceivingData
Sample;2021-01-29 09:44:54.0378;158;690802d479024a948151e19f6e827fc5;anonymous;0.7463;ReceivingData
Sample;2021-01-29 09:44:54.0528;159;690802d479024a948151e19f6e827fc5;anonymous;0.7845;ReceivingData
Sample;2021-01-29 09:44:54.1713;168;690802d479024a948151e19f6e827fc5;anonymous;0.7499;ReceivingData
Sample;2021-01-29 09:44:54.1853;169;690802d479024a948151e19f6e827fc5;anonymous;0.7733;ReceivingData
Sample;2021-01-29 09:44:54.3959;176;690802d479024a948151e19f6e827fc5;anonymous;0.7806;ReceivingData
Sample;2021-01-29 09:44:54.4048;177;690802d479024a948151e19f6e827fc5;anonymous;0.7878;ReceivingData
Sample;2021-01-29 09:44:54.4178;178;690802d479024a948151e19f6e827fc5;anonymous;0.8049;ReceivingData
Sample;2021-01-29 09:44:54.4238;179;690802d479024a948151e19f6e827fc5;anonymous;0.8001;ReceivingData
Sample;2021-01-29 09:44:54.4358;180;690802d479024a948151e19f6e827fc5;anonymous;0.8199;ReceivingData
Sample;2021-01-29 09:44:54.5267;189;690802d479024a948151e19f6e827fc5;anonymous;0.8249;ReceivingData
Sample;2021-01-29 09:44:54.5396;190;690802d479024a948151e19f6e827fc5;anonymous;0.8345;ReceivingData
Sample;2021-01-29 09:44:54.6643;203;690802d479024a948151e19f6e827fc5;anonymous;0.8266;ReceivingData
Sample;2021-01-29 09:44:54.6783;204;690802d479024a948151e19f6e827fc5;anonymous;0.8183;ReceivingData
Sample;2021-01-29 09:44:54.8578;222;690802d479024a948151e19f6e827fc5;anonymous;0.8460;ReceivingData
Sample;2021-01-29 09:44:54.8688;223;690802d479024a948151e19f6e827fc5;anonymous;0.8555;ReceivingData
Sample;2021-01-29 09:44:54.9215;227;690802d479024a948151e19f6e827fc5;anonymous;0.8689;ReceivingData
Sample;2021-01-29 09:44:54.9295;228;690802d479024a948151e19f6e827fc5;anonymous;0.8580;ReceivingData
Sample;2021-01-29 09:44:55.0727;240;690802d479024a948151e19f6e827fc5;anonymous;0.8425;ReceivingData
Sample;2021-01-29 09:44:55.0806;241;690802d479024a948151e19f6e827fc5;anonymous;0.8677;ReceivingData
Sample;2021-01-29 09:44:55.1610;249;690802d479024a948151e19f6e827fc5;anonymous;0.8803;ReceivingData
Sample;2021-01-29 09:44:55.1689;250;690802d479024a948151e19f6e827fc5;anonymous;0.8650;ReceivingData
Sample;2021-01-29 09:44:55.2916;262;690802d479024a948151e19f6e827fc5;anonymous;0.8463;ReceivingData
