Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-02-02 15:27:01.1769;25;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0848;ReceivingData
Sample;2021-02-02 15:27:01.1909;26;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1624;ReceivingData
Sample;2021-02-02 15:27:01.2926;32;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2446;ReceivingData
Sample;2021-02-02 15:27:01.3096;33;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2576;ReceivingData
Sample;2021-02-02 15:27:01.4263;40;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1856;ReceivingData
Sample;2021-02-02 15:27:01.4432;41;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2277;ReceivingData
Sample;2021-02-02 15:27:01.5429;47;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2032;ReceivingData
Sample;2021-02-02 15:27:01.5599;48;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1160;ReceivingData
Sample;2021-02-02 15:27:01.6935;56;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0916;ReceivingData
Sample;2021-02-02 15:27:01.7105;57;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0845;ReceivingData
Sample;2021-02-02 15:27:01.8122;63;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0677;ReceivingData
Sample;2021-02-02 15:27:01.8292;64;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0692;ReceivingData
Sample;2021-02-02 15:27:01.9469;71;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1052;ReceivingData
Sample;2021-02-02 15:27:01.9638;72;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0939;ReceivingData
Sample;2021-02-02 15:27:01.9808;73;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1099;ReceivingData
Sample;2021-02-02 15:27:02.0655;78;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0697;ReceivingData
Sample;2021-02-02 15:27:02.0825;79;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0611;ReceivingData
Sample;2021-02-02 15:27:02.1832;85;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0393;ReceivingData
Sample;2021-02-02 15:27:02.2002;86;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0277;ReceivingData
Sample;2021-02-02 15:27:02.3347;94;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0220;ReceivingData
Sample;2021-02-02 15:27:02.3506;95;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0304;ReceivingData
Sample;2021-02-02 15:27:02.4519;101;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0433;ReceivingData
Sample;2021-02-02 15:27:02.4689;102;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0376;ReceivingData
Sample;2021-02-02 15:27:02.5856;109;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0465;ReceivingData
Sample;2021-02-02 15:27:02.6025;110;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0669;ReceivingData
Sample;2021-02-02 15:27:02.7043;116;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0817;ReceivingData
Sample;2021-02-02 15:27:02.7202;117;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1015;ReceivingData
Sample;2021-02-02 15:27:02.8385;124;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1148;ReceivingData
Sample;2021-02-02 15:27:02.8545;125;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0791;ReceivingData
Sample;2021-02-02 15:27:02.8725;126;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0897;ReceivingData
Sample;2021-02-02 15:27:02.9552;131;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1038;ReceivingData
Sample;2021-02-02 15:27:02.9722;132;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1236;ReceivingData
Sample;2021-02-02 15:27:04.1212;138;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1796;ReceivingData
Sample;2021-02-02 15:27:04.1940;139;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2319;ReceivingData
Sample;2021-02-02 15:27:04.2190;140;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2431;ReceivingData
Sample;2021-02-02 15:27:04.2489;141;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2494;ReceivingData
Sample;2021-02-02 15:27:04.5258;142;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1889;ReceivingData
Sample;2021-02-02 15:27:04.5647;143;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1711;ReceivingData
Sample;2021-02-02 15:27:04.5806;144;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2038;ReceivingData
Sample;2021-02-02 15:27:04.5976;145;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1853;ReceivingData
Sample;2021-02-02 15:27:04.6156;146;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1513;ReceivingData
Sample;2021-02-02 15:27:04.6325;147;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1326;ReceivingData
Sample;2021-02-02 15:27:04.6535;148;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1122;ReceivingData
Sample;2021-02-02 15:27:04.6854;149;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0409;ReceivingData
Sample;2021-02-02 15:27:04.7023;150;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0290;ReceivingData
Sample;2021-02-02 15:27:04.7283;151;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0306;ReceivingData
Sample;2021-02-02 15:27:04.7522;152;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0301;ReceivingData
Sample;2021-02-02 15:27:04.7682;153;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0312;ReceivingData
Sample;2021-02-02 15:27:04.7851;154;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0255;ReceivingData
Sample;2021-02-02 15:27:04.8031;155;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0203;ReceivingData
Sample;2021-02-02 15:27:04.8200;156;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0189;ReceivingData
Sample;2021-02-02 15:27:04.8360;157;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0187;ReceivingData
Sample;2021-02-02 15:27:04.8529;158;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0182;ReceivingData
Sample;2021-02-02 15:27:04.8699;159;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0189;ReceivingData
Sample;2021-02-02 15:27:04.8858;160;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0165;ReceivingData
Sample;2021-02-02 15:27:04.9018;161;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0196;ReceivingData
Sample;2021-02-02 15:27:04.9197;162;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0137;ReceivingData
Sample;2021-02-02 15:27:04.9367;163;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0116;ReceivingData
Sample;2021-02-02 15:27:04.9527;164;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0121;ReceivingData
Sample;2021-02-02 15:27:04.9796;165;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0136;ReceivingData
Sample;2021-02-02 15:27:04.9955;166;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0358;ReceivingData
Sample;2021-02-02 15:27:05.0125;167;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0350;ReceivingData
Sample;2021-02-02 15:27:05.0294;168;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0799;ReceivingData
Sample;2021-02-02 15:27:05.0464;169;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0650;ReceivingData
Sample;2021-02-02 15:27:05.0624;170;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1622;ReceivingData
Sample;2021-02-02 15:27:05.0803;171;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2043;ReceivingData
Sample;2021-02-02 15:27:05.1302;174;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2496;ReceivingData
Sample;2021-02-02 15:27:05.1481;175;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3154;ReceivingData
Sample;2021-02-02 15:27:05.2688;182;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2849;ReceivingData
Sample;2021-02-02 15:27:05.2848;183;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3187;ReceivingData
Sample;2021-02-02 15:27:05.3867;189;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2828;ReceivingData
Sample;2021-02-02 15:27:05.4037;190;69b089b7595735ca49baf9c6034afcc5;anonymous;0.4277;ReceivingData
Sample;2021-02-02 15:27:05.5538;199;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3933;ReceivingData
Sample;2021-02-02 15:27:05.5718;200;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3216;ReceivingData
Sample;2021-02-02 15:27:05.6561;202;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2407;ReceivingData
Sample;2021-02-02 15:27:05.6680;203;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2147;ReceivingData
Sample;2021-02-02 15:27:05.7747;209;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1925;ReceivingData
Sample;2021-02-02 15:27:05.7907;210;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1702;ReceivingData
Sample;2021-02-02 15:27:05.8087;211;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1666;ReceivingData
Sample;2021-02-02 15:27:05.9255;218;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1753;ReceivingData
Sample;2021-02-02 15:27:05.9424;219;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1397;ReceivingData
Sample;2021-02-02 15:27:06.0282;224;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1239;ReceivingData
Sample;2021-02-02 15:27:06.0422;225;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0905;ReceivingData
Sample;2021-02-02 15:27:06.1688;232;69b089b7595735ca49baf9c6034afcc5;anonymous;0.0950;ReceivingData
Sample;2021-02-02 15:27:06.1858;233;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1011;ReceivingData
Sample;2021-02-02 15:27:06.2875;239;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1059;ReceivingData
Sample;2021-02-02 15:27:06.3045;240;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1292;ReceivingData
Sample;2021-02-02 15:27:06.4042;246;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1131;ReceivingData
Sample;2021-02-02 15:27:06.4212;247;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1057;ReceivingData
Sample;2021-02-02 15:27:06.5388;254;69b089b7595735ca49baf9c6034afcc5;anonymous;0.1166;ReceivingData
Sample;2021-02-02 15:27:06.5558;255;69b089b7595735ca49baf9c6034afcc5;anonymous;0.2435;ReceivingData
Sample;2021-02-02 15:27:06.7091;263;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3978;ReceivingData
Sample;2021-02-02 15:27:06.7251;264;69b089b7595735ca49baf9c6034afcc5;anonymous;0.4527;ReceivingData
Sample;2021-02-02 15:27:06.7441;265;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5139;ReceivingData
Sample;2021-02-02 15:27:06.8258;270;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5113;ReceivingData
Sample;2021-02-02 15:27:06.8448;271;69b089b7595735ca49baf9c6034afcc5;anonymous;0.4574;ReceivingData
Sample;2021-02-02 15:27:06.9266;276;69b089b7595735ca49baf9c6034afcc5;anonymous;0.4070;ReceivingData
Sample;2021-02-02 15:27:06.9454;277;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5310;ReceivingData
Sample;2021-02-02 15:27:07.0671;284;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5696;ReceivingData
Sample;2021-02-02 15:27:07.0840;285;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5665;ReceivingData
Sample;2021-02-02 15:27:07.1695;290;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5552;ReceivingData
Sample;2021-02-02 15:27:07.1885;291;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5652;ReceivingData
Sample;2021-02-02 15:27:07.3431;300;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5758;ReceivingData
Sample;2021-02-02 15:27:07.3575;301;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5685;ReceivingData
Sample;2021-02-02 15:27:07.4254;305;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5335;ReceivingData
Sample;2021-02-02 15:27:07.4443;306;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5089;ReceivingData
Sample;2021-02-02 15:27:07.5815;314;69b089b7595735ca49baf9c6034afcc5;anonymous;0.4756;ReceivingData
Sample;2021-02-02 15:27:07.5965;315;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3443;ReceivingData
Sample;2021-02-02 15:27:07.7132;321;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3472;ReceivingData
Sample;2021-02-02 15:27:07.7301;322;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3150;ReceivingData
Sample;2021-02-02 15:27:07.7501;323;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3033;ReceivingData
Sample;2021-02-02 15:27:07.8279;327;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3689;ReceivingData
Sample;2021-02-02 15:27:07.8488;328;69b089b7595735ca49baf9c6034afcc5;anonymous;0.4462;ReceivingData
Sample;2021-02-02 15:27:07.9406;333;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5098;ReceivingData
Sample;2021-02-02 15:27:07.9545;334;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5337;ReceivingData
Sample;2021-02-02 15:27:08.1091;342;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5512;ReceivingData
Sample;2021-02-02 15:27:08.1291;343;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5573;ReceivingData
Sample;2021-02-02 15:27:08.2069;347;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5229;ReceivingData
Sample;2021-02-02 15:27:08.2218;348;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5216;ReceivingData
Sample;2021-02-02 15:27:08.3275;354;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5287;ReceivingData
Sample;2021-02-02 15:27:08.3515;355;69b089b7595735ca49baf9c6034afcc5;anonymous;0.6206;ReceivingData
Sample;2021-02-02 15:27:08.4777;362;69b089b7595735ca49baf9c6034afcc5;anonymous;0.6573;ReceivingData
Sample;2021-02-02 15:27:08.4927;363;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5913;ReceivingData
Sample;2021-02-02 15:27:08.5874;368;69b089b7595735ca49baf9c6034afcc5;anonymous;0.6234;ReceivingData
Sample;2021-02-02 15:27:08.6074;369;69b089b7595735ca49baf9c6034afcc5;anonymous;0.6622;ReceivingData
Sample;2021-02-02 15:27:08.6243;370;69b089b7595735ca49baf9c6034afcc5;anonymous;0.6878;ReceivingData
Sample;2021-02-02 15:27:08.7420;377;69b089b7595735ca49baf9c6034afcc5;anonymous;0.6889;ReceivingData
Sample;2021-02-02 15:27:08.7579;378;69b089b7595735ca49baf9c6034afcc5;anonymous;0.7100;ReceivingData
Sample;2021-02-02 15:27:08.8258;382;69b089b7595735ca49baf9c6034afcc5;anonymous;0.5882;ReceivingData
Sample;2021-02-02 15:27:08.8427;383;69b089b7595735ca49baf9c6034afcc5;anonymous;0.4474;ReceivingData
Sample;2021-02-02 15:27:08.9605;390;69b089b7595735ca49baf9c6034afcc5;anonymous;0.4448;ReceivingData
Sample;2021-02-02 15:27:08.9775;391;69b089b7595735ca49baf9c6034afcc5;anonymous;0.4051;ReceivingData
Sample;2021-02-02 15:27:09.0962;398;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3789;ReceivingData
Sample;2021-02-02 15:27:09.1141;399;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3450;ReceivingData
Sample;2021-02-02 15:27:09.2308;406;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3512;ReceivingData
Sample;2021-02-02 15:27:09.2488;407;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3683;ReceivingData
Sample;2021-02-02 15:27:09.3695;414;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3099;ReceivingData
Sample;2021-02-02 15:27:09.3844;415;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3067;ReceivingData
Sample;2021-02-02 15:27:09.4851;421;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3606;ReceivingData
Sample;2021-02-02 15:27:09.5041;422;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3788;ReceivingData
Sample;2021-02-02 15:27:09.6048;428;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3882;ReceivingData
Sample;2021-02-02 15:27:09.6208;429;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3701;ReceivingData
Sample;2021-02-02 15:27:09.6388;430;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3413;ReceivingData
Sample;2021-02-02 15:27:09.7754;438;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3016;ReceivingData
Sample;2021-02-02 15:27:09.7893;439;69b089b7595735ca49baf9c6034afcc5;anonymous;0.3545;ReceivingData
Sample;2021-02-02 15:27:09.8581;443;69b089b7595735ca49baf9c6034afcc5;anonymous;0.4315;ReceivingData
