Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
Rest;2021-01-29 13:35:12.6302;477;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6373;2;(0.679 0.676 0.693 0.704 0.696 0.637 0.708 0.707 );NULL
MotorImagery;2021-01-29 13:35:13.3878;522;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7331;3;(0.725 0.731 0.733 0.651 0.673 0.738 0.719 0.734 );NULL
Rest;2021-01-29 13:35:13.9191;553;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6484;3;(0.687 0.674 0.648 0.742 0.749 0.749 0.736 0.672 );NULL
MotorImagery;2021-01-29 13:35:15.7295;660;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7162;4;(0.716 0.680 0.688 0.724 0.716 0.672 0.673 0.701 );NULL
Rest;2021-01-29 13:35:16.7133;718;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6159;4;(0.616 0.747 0.718 0.695 0.662 0.682 0.666 0.679 );NULL
MotorImagery;2021-01-29 13:35:17.9669;792;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8183;5;(0.704 0.773 0.754 0.759 0.766 0.789 0.818 0.665 );NULL
Rest;2021-01-29 13:35:18.2531;809;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6158;5;(0.740 0.665 0.616 0.759 0.766 0.789 0.818 0.769 );NULL
InputWindowChange;2021-01-29 13:35:18.5982;829;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;1;0.0000;0.0000;Running;1.2327;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:35:23.4651;1114;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8155;6;(0.789 0.815 0.706 0.782 0.805 0.833 0.886 0.855 );NULL
InputWindowChange;2021-01-29 13:35:23.4661;1114;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;1;-0.1334;0.0000;Running;1.2327;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:35:23.4671;1114;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;1;-0.1334;0.0000;Running;1.2327;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:35:24.2508;1160;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6013;6;(0.829 0.842 0.832 0.824 0.769 0.741 0.736 0.601 );NULL
InputWindowChange;2021-01-29 13:35:25.6117;1233;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;2;0.0000;0.0000;Running;2.1322;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:35:27.7230;1341;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7415;7;(0.671 0.741 0.667 0.659 0.673 0.689 0.681 0.700 );NULL
InputWindowChange;2021-01-29 13:35:27.7240;1341;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;2;-2.8865;0.0000;Running;2.1322;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:35:27.7240;1341;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;2;-2.8865;0.0000;Running;2.1322;17;0.1500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:35:31.1631;1533;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6184;7;(0.703 0.675 0.618 0.836 0.745 0.741 0.751 0.747 );NULL
MotorImagery;2021-01-29 13:35:32.0272;1580;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6955;8;(0.696 0.687 0.701 0.655 0.708 0.717 0.744 0.703 );NULL
Rest;2021-01-29 13:35:32.5593;1610;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6392;8;(0.714 0.654 0.639 0.735 0.724 0.691 0.704 0.692 );NULL
InputWindowChange;2021-01-29 13:35:32.6281;1614;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;3;0.0000;0.0000;Running;2.6124;17;0.1500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:35:37.5236;1880;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8556;9;(0.814 0.811 0.812 0.858 0.856 0.666 0.699 0.755 );NULL
InputWindowChange;2021-01-29 13:35:37.5246;1880;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;3;-0.1029;0.0000;Running;2.6124;17;0.1500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:35:37.5246;1880;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;3;-0.1029;0.0000;Running;2.6124;16;0.2000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:35:38.8055;1951;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6271;9;(0.732 0.627 0.841 0.808 0.791 0.819 0.843 0.811 );NULL
InputWindowChange;2021-01-29 13:35:39.6283;1995;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;4;0.0000;0.0000;Running;2.3682;16;0.2000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:35:41.5187;2098;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8359;10;(0.754 0.805 0.797 0.826 0.826 0.832 0.836 0.661 );NULL
InputWindowChange;2021-01-29 13:35:41.5187;2098;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;4;-3.1090;0.0000;Running;2.3682;16;0.2000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:35:41.5196;2098;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;4;-3.1090;0.0000;Running;2.3682;15;0.2500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:35:43.2793;2199;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6008;10;(0.746 0.694 0.678 0.653 0.601 0.889 0.871 0.798 );NULL
InputWindowChange;2021-01-29 13:35:46.6564;2388;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;5;0.0000;0.0000;Running;3.3253;15;0.2500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:35:48.2575;2479;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8022;11;(0.686 0.672 0.751 0.691 0.698 0.720 0.774 0.802 );NULL
InputWindowChange;2021-01-29 13:35:48.2575;2479;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;5;-3.3953;0.0000;Running;3.3253;15;0.2500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:35:48.2585;2479;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;5;-3.3953;0.0000;Running;3.3253;14;0.3000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:35:49.8049;2569;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6286;11;(0.674 0.680 0.629 0.777 0.803 0.781 0.754 0.699 );NULL
InputWindowChange;2021-01-29 13:35:53.6621;2790;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;6;0.0000;0.0000;Running;3.1993;14;0.3000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:35:54.6799;2850;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8062;12;(0.803 0.778 0.799 0.806 0.690 0.675 0.692 0.760 );NULL
InputWindowChange;2021-01-29 13:35:54.6839;2850;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;6;-3.9833;0.0000;Running;3.1993;14;0.3000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:35:54.6869;2850;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;6;-3.9833;0.0000;Running;3.1993;13;0.3500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:35:55.8254;2917;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5823;12;(0.718 0.715 0.730 0.725 0.720 0.582 0.755 0.752 );NULL
InputWindowChange;2021-01-29 13:36:00.6730;3198;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;7;0.0000;0.0000;Running;1.8701;13;0.3500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:36:03.4728;3360;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7656;13;(0.664 0.674 0.672 0.688 0.756 0.766 0.673 0.701 );NULL
InputWindowChange;2021-01-29 13:36:03.4748;3360;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;7;-2.2002;0.0000;Running;1.8701;13;0.3500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:36:03.4758;3360;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;7;-2.2002;0.0000;Running;1.8701;12;0.4000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:36:04.7882;3437;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6393;13;(0.702 0.709 0.708 0.682 0.639 0.736 0.729 0.738 );NULL
InputWindowChange;2021-01-29 13:36:07.6877;3603;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;8;0.0000;0.0000;Running;2.5209;12;0.4000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:36:07.8547;3613;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7211;14;(0.677 0.662 0.700 0.690 0.709 0.701 0.713 0.721 );NULL
InputWindowChange;2021-01-29 13:36:07.8557;3613;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;8;-4.8288;0.0000;Running;2.5209;12;0.4000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:36:07.8567;3613;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;8;-4.8288;0.0000;Running;2.5209;11;0.4500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:36:09.4881;3706;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6409;14;(0.665 0.681 0.641 0.714 0.690 0.663 0.672 0.686 );NULL
MotorImagery;2021-01-29 13:36:14.0846;3966;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6902;15;(0.672 0.651 0.702 0.681 0.662 0.677 0.690 0.660 );NULL
InputWindowChange;2021-01-29 13:36:14.6873;4000;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;9;0.0000;0.0000;Running;3.2466;11;0.4500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:36:14.8868;4012;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5991;15;(0.727 0.666 0.655 0.599 0.786 0.792 0.754 0.746 );NULL
MotorImagery;2021-01-29 13:36:17.1598;4140;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7887;16;(0.768 0.807 0.789 0.658 0.693 0.737 0.744 0.783 );NULL
InputWindowChange;2021-01-29 13:36:17.1637;4140;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;9;-2.5274;0.0000;Running;3.2466;11;0.4500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:36:17.1647;4140;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;9;-2.5274;0.0000;Running;3.2466;10;0.5000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:36:17.9213;4183;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6189;16;(0.747 0.754 0.773 0.709 0.680 0.659 0.672 0.619 );NULL
MotorImagery;2021-01-29 13:36:19.1805;4254;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8084;17;(0.817 0.817 0.807 0.808 0.700 0.712 0.816 0.823 );NULL
Rest;2021-01-29 13:36:20.6118;4333;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6451;17;(0.769 0.761 0.758 0.743 0.645 0.777 0.763 0.760 );NULL
InputWindowChange;2021-01-29 13:36:21.7009;4395;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;10;0.0000;0.0000;Running;3.5577;10;0.5000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:36:23.5535;4499;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7869;18;(0.698 0.681 0.744 0.759 0.806 0.787 0.658 0.718 );NULL
InputWindowChange;2021-01-29 13:36:23.5545;4499;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;10;-3.1503;0.0000;Running;3.5577;10;0.5000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:36:23.5555;4499;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;10;-3.1503;0.0000;Running;3.5577;9;0.5500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:36:24.5475;4555;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6491;18;(0.714 0.726 0.721 0.717 0.690 0.649 0.744 0.732 );NULL
InputWindowChange;2021-01-29 13:36:28.7149;4792;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;11;0.0000;0.0000;Running;2.8151;9;0.5500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:36:29.7840;4853;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6843;19;(0.697 0.651 0.670 0.690 0.693 0.684 0.727 0.725 );NULL
InputWindowChange;2021-01-29 13:36:29.7850;4853;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;11;-3.9259;0.0000;Running;2.8151;9;0.5500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:36:29.7880;4853;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;11;-3.9259;0.0000;Running;2.8151;8;0.6000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:36:30.8148;4912;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6399;19;(0.705 0.737 0.742 0.739 0.718 0.700 0.640 0.687 );NULL
MotorImagery;2021-01-29 13:36:35.4414;5171;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6921;20;(0.763 0.746 0.717 0.692 0.661 0.728 0.751 0.727 );NULL
Rest;2021-01-29 13:36:35.5502;5177;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6369;20;(0.763 0.746 0.717 0.692 0.655 0.637 0.751 0.727 );NULL
InputWindowChange;2021-01-29 13:36:35.7107;5186;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Open;12;0.0000;0.0000;Running;4.2524;8;0.6000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:36:36.0758;5207;decb8d00feefe939cb29b83d86d56e5f;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6512;21;(0.673 0.693 0.721 0.729 0.744 0.673 0.651 0.664 );NULL
InputWindowChange;2021-01-29 13:36:36.0778;5207;decb8d00feefe939cb29b83d86d56e5f;anonymous;NULL;Closed;12;-4.6370;0.0000;Running;4.2524;8;0.6000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
