Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
Rest;2021-01-28 14:53:35.7756;1240;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6130;4;(0.874 0.882 0.882 0.869 0.798 0.613 0.885 0.856 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:53:56.2378;2456;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7991;5;(0.733 0.757 0.819 0.799 0.745 0.780 0.737 0.714 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:53:56.3715;2464;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6809;5;(0.733 0.757 0.819 0.799 0.802 0.789 0.681 0.714 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:54:02.7416;2843;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.8775;6;(0.877 0.707 0.836 0.859 0.852 0.902 0.855 0.876 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:54:03.1286;2866;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6795;6;(0.877 0.915 0.904 0.844 0.813 0.813 0.780 0.679 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:55:04.4529;6348;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.9066;7;(0.814 0.874 0.888 0.878 0.874 0.855 0.907 0.762 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:55:04.9606;6378;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6637;7;(0.886 0.879 0.893 0.812 0.761 0.702 0.664 0.891 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:55:10.2143;6688;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7369;8;(0.728 0.780 0.799 0.807 0.757 0.738 0.737 0.733 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:55:10.3490;6696;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6744;8;(0.726 0.674 0.799 0.807 0.757 0.738 0.737 0.752 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-28 14:55:26.4595;7646;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;0;0.0000;0.0000;Running;0.0000;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 14:55:28.4300;7762;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Open;0;0.0000;0.0000;Running;3.7066;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:55:30.0284;7855;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.8161;9;(0.840 0.816 0.777 0.858 0.820 0.823 0.864 0.860 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:55:30.0304;7855;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;0;-3.4043;0.0000;Running;3.7066;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:55:30.0394;7855;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;0;-3.4043;0.0000;Running;3.7066;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:55:31.4404;7938;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6792;9;(0.713 0.679 0.798 0.757 0.745 0.741 0.708 0.700 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:55:35.2592;8160;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7921;10;(0.792 0.706 0.720 0.764 0.754 0.771 0.806 0.812 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:55:35.4407;8171;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Open;1;0.0000;0.0000;Running;4.8017;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 14:55:36.9243;8258;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6441;10;(0.746 0.793 0.809 0.720 0.644 0.755 0.733 0.742 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:55:39.3583;8399;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7757;11;(0.797 0.827 0.830 0.807 0.781 0.776 0.801 0.797 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:55:39.3593;8399;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;1;-1.0850;0.0000;Running;4.8017;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:55:39.3603;8399;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;1;-1.0850;0.0000;Running;4.8017;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:55:39.4575;8405;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6297;11;(0.797 0.827 0.830 0.807 0.781 0.776 0.630 0.797 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:55:42.4494;8581;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Open;2;0.0000;0.0000;Running;2.4450;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:55:43.5581;8646;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7395;12;(0.787 0.810 0.740 0.719 0.735 0.772 0.770 0.787 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:55:43.5581;8646;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;2;-3.8919;0.0000;Running;2.4450;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:55:43.5591;8646;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;2;-3.8919;0.0000;Running;2.4450;17;0.1500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:55:44.0938;8678;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6775;12;(0.882 0.870 0.806 0.796 0.677 0.794 0.812 0.856 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:55:49.4576;8992;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Open;3;0.0000;0.0000;Running;4.0373;17;0.1500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:55:53.3903;9223;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.8212;13;(0.705 0.721 0.735 0.822 0.827 0.808 0.820 0.821 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:55:53.3913;9223;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;3;-1.0644;0.0000;Running;4.0373;17;0.1500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:55:53.3933;9223;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;3;-1.0644;0.0000;Running;4.0373;16;0.2000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:55:53.5300;9231;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6561;13;(0.800 0.747 0.656 0.822 0.827 0.808 0.820 0.821 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:55:56.1217;9383;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7752;14;(0.750 0.727 0.726 0.710 0.704 0.775 0.737 0.771 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:55:56.4578;9403;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Open;4;0.0000;0.0000;Running;4.4025;16;0.2000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 14:55:56.6005;9411;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6652;14;(0.763 0.756 0.703 0.752 0.718 0.665 0.795 0.788 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:55:59.0378;9554;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.8360;15;(0.808 0.808 0.818 0.813 0.829 0.861 0.836 0.707 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:55:59.0388;9554;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;4;-2.4197;0.0000;Running;4.4025;16;0.2000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:55:59.0398;9554;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;4;-2.4197;0.0000;Running;4.4025;15;0.2500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:55:59.7035;9593;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6067;15;(0.607 0.875 0.824 0.824 0.784 0.725 0.768 0.737 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:56:02.4968;9756;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7123;16;(0.732 0.730 0.701 0.737 0.772 0.752 0.786 0.712 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:56:02.7352;9770;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6932;16;(0.730 0.720 0.707 0.693 0.772 0.752 0.786 0.712 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:56:03.3645;9807;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7188;17;(0.720 0.726 0.715 0.715 0.703 0.719 0.710 0.712 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:56:03.4658;9813;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Open;5;0.0000;0.0000;Running;2.4609;15;0.2500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 14:56:03.6343;9823;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6872;17;(0.777 0.723 0.687 0.715 0.703 0.719 0.714 0.727 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:56:05.0207;9904;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.8765;18;(0.856 0.876 0.749 0.765 0.778 0.774 0.825 0.846 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:56:05.0216;9904;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;5;-3.4484;0.0000;Running;2.4609;15;0.2500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:56:05.0226;9904;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;5;-3.4484;0.0000;Running;2.4609;14;0.3000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:56:06.4313;9986;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6761;18;(0.716 0.676 0.869 0.858 0.838 0.809 0.798 0.757 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:56:07.4657;10047;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.8281;19;(0.840 0.830 0.828 0.723 0.749 0.753 0.801 0.811 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:56:07.8557;10070;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6571;19;(0.721 0.657 0.828 0.830 0.834 0.880 0.875 0.891 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:56:10.4702;10223;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Open;6;0.0000;0.0000;Running;1.5070;14;0.3000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:56:10.9309;10250;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7537;20;(0.793 0.776 0.785 0.772 0.754 0.705 0.769 0.780 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:56:10.9319;10250;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;6;-4.5382;0.0000;Running;1.5070;14;0.3000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:56:10.9319;10250;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;6;-4.5382;0.0000;Running;1.5070;13;0.3500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:56:11.0327;10256;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.5928;20;(0.793 0.776 0.785 0.772 0.754 0.723 0.593 0.780 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:56:13.1000;10378;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7483;21;(0.748 0.715 0.775 0.782 0.747 0.767 0.711 0.701 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:56:13.5910;10407;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6532;21;(0.653 0.744 0.759 0.757 0.781 0.748 0.720 0.704 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:56:17.4845;10637;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Open;7;0.0000;0.0000;Running;3.9779;13;0.3500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:56:17.9333;10664;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7583;22;(0.748 0.758 0.778 0.794 0.792 0.798 0.771 0.754 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:56:17.9343;10664;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;7;-4.5471;0.0000;Running;3.9779;13;0.3500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:56:17.9353;10664;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;7;-4.5471;0.0000;Running;3.9779;12;0.4000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 14:56:18.0549;10671;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6541;22;(0.748 0.758 0.654 0.794 0.792 0.798 0.771 0.754 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:56:19.8751;10777;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.8818;23;(0.891 0.882 0.764 0.774 0.746 0.762 0.780 0.884 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:56:20.8781;10836;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6831;23;(0.728 0.683 0.748 0.767 0.774 0.774 0.766 0.749 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 14:56:24.1879;11032;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.7330;24;(0.822 0.822 0.733 0.757 0.758 0.801 0.797 0.826 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 14:56:24.3280;11040;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.6926;24;(0.822 0.822 0.733 0.693 0.758 0.801 0.797 0.826 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:56:24.4966;11050;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Open;8;0.0000;0.0000;Running;2.8898;12;0.4000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 14:56:27.4099;11221;a1b9fee16b533f0c661cff37f9f94f60;anonymous;ReceivingData;0.8519;25;(0.755 0.716 0.715 0.747 0.735 0.791 0.824 0.852 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 14:56:27.4099;11221;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;8;-2.0838;0.0000;Running;2.8898;12;0.4000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 14:56:27.4109;11221;a1b9fee16b533f0c661cff37f9f94f60;anonymous;NULL;NULL;NULL;NULL;Closed;8;-2.0838;0.0000;Running;2.8898;11;0.4500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
