Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
BCIStateUpdated;2021-02-02 12:42:56.8289;1;12f62ff15c41fdaf05b88e97105b5f50;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-02-02 12:42:59.4054;13;12f62ff15c41fdaf05b88e97105b5f50;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-02-02 12:42:59.5895;14;12f62ff15c41fdaf05b88e97105b5f50;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-02-02 12:43:25.0750;1438;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:43:27.0559;1546;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Open;0;0.0000;0.0000;Running;4.1880;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:43:29.9524;1710;12f62ff15c41fdaf05b88e97105b5f50;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7404;1;(0.728 0.734 0.728 0.740 0.722 0.724 0.732 0.738 );NULL
InputWindowChange;2021-02-02 12:43:29.9583;1710;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;0;-2.0967;0.0000;Running;4.1880;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:43:29.9593;1710;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;0;-2.0967;0.0000;Running;4.1880;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-02-02 12:43:31.1082;1778;12f62ff15c41fdaf05b88e97105b5f50;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6672;1;(0.785 0.769 0.762 0.764 0.758 0.766 0.667 0.788 );NULL
InputWindowChange;2021-02-02 12:43:34.0609;1952;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Open;1;0.0000;0.0000;Running;1.3855;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:43:39.0805;2246;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;1;0.0159;0.0000;Running;1.3855;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:43:39.0875;2246;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;1;0.0159;0.0000;Running;1.3855;19;0.0500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-02-02 12:43:41.0671;2363;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Open;2;0.0000;0.0000;Running;2.2141;19;0.0500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:43:46.0871;2619;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;2;0.0164;0.0000;Running;2.2141;19;0.0500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:43:46.0951;2619;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;2;0.0164;0.0000;Running;2.2141;19;0.0500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-02-02 12:43:48.0816;2732;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Open;3;0.0000;0.0000;Running;3.4734;19;0.0500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:43:53.0940;3015;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;3;0.0128;0.0000;Running;3.4734;19;0.0500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:43:53.0960;3015;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;3;0.0128;0.0000;Running;3.4734;19;0.0500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-02-02 12:43:55.0972;3124;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Open;4;0.0000;0.0000;Running;2.3877;19;0.0500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:43:59.1223;3349;12f62ff15c41fdaf05b88e97105b5f50;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7531;2;(0.757 0.755 0.756 0.753 0.734 0.742 0.746 0.741 );NULL
InputWindowChange;2021-02-02 12:43:59.1233;3349;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;4;-0.9759;0.0000;Running;2.3877;19;0.0500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:43:59.1233;3349;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;4;-0.9759;0.0000;Running;2.3877;18;0.1000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-02-02 12:43:59.5881;3376;12f62ff15c41fdaf05b88e97105b5f50;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7172;2;(0.750 0.728 0.724 0.717 0.750 0.750 0.765 0.758 );NULL
InputWindowChange;2021-02-02 12:44:02.1064;3517;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Open;5;0.0000;0.0000;Running;2.5757;18;0.1000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:44:02.5317;3542;12f62ff15c41fdaf05b88e97105b5f50;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7371;3;(0.751 0.758 0.751 0.737 0.724 0.764 0.760 0.768 );NULL
InputWindowChange;2021-02-02 12:44:02.5377;3542;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;5;-4.5732;0.0000;Running;2.5757;18;0.1000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:44:02.5417;3542;12f62ff15c41fdaf05b88e97105b5f50;anonymous;NULL;Closed;5;-4.5732;0.0000;Running;2.5757;17;0.1500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-02-02 12:44:02.7118;3552;12f62ff15c41fdaf05b88e97105b5f50;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7012;3;(0.751 0.758 0.751 0.737 0.732 0.732 0.723 0.701 );NULL
MotorImagery;2021-02-02 12:44:04.2068;3634;12f62ff15c41fdaf05b88e97105b5f50;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7769;4;(0.747 0.767 0.773 0.743 0.744 0.740 0.762 0.777 );NULL
Rest;2021-02-02 12:44:04.5907;3656;12f62ff15c41fdaf05b88e97105b5f50;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7057;4;(0.773 0.778 0.779 0.739 0.724 0.706 0.762 0.777 );NULL
