Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
BCIStateUpdated;2021-01-28 11:53:11.9148;1;e38fe5609437761c78147cc81d858332;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:53:14.4263;113;e38fe5609437761c78147cc81d858332;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:53:14.5265;117;e38fe5609437761c78147cc81d858332;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-28 11:53:16.1776;690;e38fe5609437761c78147cc81d858332;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 11:53:23.2927;1173;e38fe5609437761c78147cc81d858332;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6202;1;NULL
Rest;2021-01-28 11:53:23.6773;1195;e38fe5609437761c78147cc81d858332;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5724;1;NULL
MotorImagery;2021-01-28 11:53:23.7621;1200;e38fe5609437761c78147cc81d858332;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6206;2;NULL
Rest;2021-01-28 11:53:24.3995;1242;e38fe5609437761c78147cc81d858332;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4355;2;NULL
MotorImagery;2021-01-28 11:53:25.5296;1320;e38fe5609437761c78147cc81d858332;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6286;3;NULL
InputWindowChange;2021-01-28 11:53:25.8228;1342;e38fe5609437761c78147cc81d858332;anonymous;NULL;Open;0;0.0000;0.0000;Running;1.1210;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:53:26.9436;1424;e38fe5609437761c78147cc81d858332;anonymous;NULL;Closed;0;-2.8676;0.0000;Running;1.1210;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 11:53:26.9456;1424;e38fe5609437761c78147cc81d858332;anonymous;NULL;Closed;0;-2.8676;0.0000;Running;1.1210;10;0.0000;5;0.0500;4;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
Rest;2021-01-28 11:53:27.7085;1477;e38fe5609437761c78147cc81d858332;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5762;3;NULL
MotorImagery;2021-01-28 11:53:29.6140;1611;e38fe5609437761c78147cc81d858332;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6399;4;NULL
Rest;2021-01-28 11:53:30.9076;1706;e38fe5609437761c78147cc81d858332;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4746;4;NULL
MotorImagery;2021-01-28 11:53:32.2145;1799;e38fe5609437761c78147cc81d858332;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6328;5;NULL
