Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
BCIStateUpdated;2021-01-29 13:22:31.8907;1;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-29 13:22:34.4019;64;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-29 13:22:34.4308;70;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-29 13:22:36.6965;364;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:22:45.2880;933;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;NULL;Open;0;0.0000;0.0000;Running;2.7411;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 13:22:46.0940;996;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6841;1;NULL
InputWindowChange;2021-01-29 13:22:46.0989;996;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;NULL;Closed;0;-3.1726;0.0000;Running;2.7411;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 13:22:46.0999;996;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;NULL;Closed;0;-3.1726;0.0000;Running;2.7411;9;0.0500;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-29 13:22:46.4640;1026;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6225;1;NULL
MotorImagery;2021-01-29 13:22:50.6917;1347;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6725;2;NULL
Rest;2021-01-29 13:22:51.4845;1411;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6259;2;NULL
MotorImagery;2021-01-29 13:22:55.8031;1721;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6613;3;NULL
Rest;2021-01-29 13:22:56.2321;1752;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5338;3;NULL
InputWindowChange;2021-01-29 13:22:56.5358;1766;2a9b6ca9d3bf730ab5d99a6e918dffab;anonymous;NULL;Open;1;-3.1726;0.0000;Running;1.1690;9;0.0500;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
