Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
BCIStateUpdated;2021-01-26 09:23:03.8080;1;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-26 09:23:06.3706;17;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-26 09:23:06.4364;21;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-26 09:23:16.3913;489;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 09:23:18.3736;600;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;NULL;Open;0;0.0000;0.0000;Running;2.0649;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:23:18.8603;626;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8327;1;(0.833 0.738 0.746 0.757 0.755 0.773 0.785 0.807 );NULL
InputWindowChange;2021-01-26 09:23:18.8693;626;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;NULL;Closed;0;-4.5061;0.0000;Running;2.0649;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 09:23:18.8839;626;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;NULL;Closed;0;-4.5061;0.0000;Running;2.0649;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 09:23:19.6090;666;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6993;1;(0.872 0.835 0.749 0.705 0.699 0.853 0.864 0.875 );NULL
MotorImagery;2021-01-26 09:23:20.6080;725;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8696;2;(0.789 0.780 0.781 0.833 0.842 0.870 0.776 0.814 );NULL
Rest;2021-01-26 09:23:21.7741;793;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6118;2;(0.612 0.834 0.840 0.851 0.850 0.840 0.786 0.722 );NULL
MotorImagery;2021-01-26 09:23:23.0739;870;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7265;3;(0.738 0.784 0.803 0.803 0.798 0.770 0.733 0.726 );NULL
Rest;2021-01-26 09:23:23.1757;876;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6420;3;(0.734 0.642 0.803 0.803 0.798 0.770 0.733 0.726 );NULL
InputWindowChange;2021-01-26 09:23:25.3741;1006;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;NULL;Open;1;0.0000;0.0000;Running;4.1007;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:23:29.7111;1261;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8642;4;(0.810 0.827 0.840 0.846 0.856 0.864 0.707 0.765 );NULL
InputWindowChange;2021-01-26 09:23:29.7121;1261;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;NULL;Closed;1;-0.6598;0.0000;Running;4.1007;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 09:23:29.7131;1261;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;NULL;Closed;1;-0.6598;0.0000;Running;4.1007;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 09:23:30.9829;1336;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6682;4;(0.847 0.817 0.756 0.668 0.869 0.853 0.839 0.842 );NULL
InputWindowChange;2021-01-26 09:23:32.3858;1419;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;NULL;Open;2;0.0000;0.0000;Running;4.1658;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 09:23:34.6824;1532;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7724;5;(0.759 0.772 0.717 0.715 0.705 0.709 0.746 0.712 );NULL
InputWindowChange;2021-01-26 09:23:34.6834;1532;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;NULL;Closed;2;-2.7039;0.0000;Running;4.1658;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 09:23:34.6844;1532;398f36167bfadf3f37b4ce9ed6efeb2e;anonymous;NULL;Closed;2;-2.7039;0.0000;Running;4.1658;17;0.1500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
