Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
MotorImagery;2021-02-02 11:07:00.0145;843;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7582;4;NULL
InputWindowChange;2021-02-02 11:07:00.2569;860;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Open;0;0.0000;0.0000;Running;2.7667;14;0.0000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
Rest;2021-02-02 11:07:00.5461;882;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7380;4;NULL
MotorImagery;2021-02-02 11:07:00.6578;890;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7840;5;NULL
InputWindowChange;2021-02-02 11:07:00.6588;890;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Closed;0;-3.5816;0.0000;Running;2.7667;14;0.0000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 11:07:00.6668;890;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Closed;0;-3.5816;0.0000;Running;2.7667;13;0.0500;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-02-02 11:07:00.9041;908;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7398;5;NULL
MotorImagery;2021-02-02 11:07:01.7000;965;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7631;6;NULL
Rest;2021-02-02 11:07:01.8088;973;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7079;6;NULL
MotorImagery;2021-02-02 11:07:02.0611;990;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7769;7;NULL
Rest;2021-02-02 11:07:02.1917;999;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7475;7;NULL
MotorImagery;2021-02-02 11:07:02.9414;1055;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7778;8;NULL
Rest;2021-02-02 11:07:03.2004;1074;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7441;8;NULL
MotorImagery;2021-02-02 11:07:03.2124;1075;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7792;9;NULL
Rest;2021-02-02 11:07:03.8278;1120;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7204;9;NULL
MotorImagery;2021-02-02 11:07:04.7778;1191;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7842;10;NULL
Rest;2021-02-02 11:07:05.3902;1234;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7318;10;NULL
MotorImagery;2021-02-02 11:07:05.4021;1235;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7732;11;NULL
Rest;2021-02-02 11:07:05.5458;1245;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7481;11;NULL
MotorImagery;2021-02-02 11:07:05.5657;1246;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7717;12;NULL
Rest;2021-02-02 11:07:05.6465;1252;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7046;12;NULL
MotorImagery;2021-02-02 11:07:05.7452;1258;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7585;13;NULL
Rest;2021-02-02 11:07:05.9017;1269;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7492;13;NULL
MotorImagery;2021-02-02 11:07:06.2342;1291;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7610;14;NULL
Rest;2021-02-02 11:07:06.2811;1295;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6859;14;NULL
MotorImagery;2021-02-02 11:07:07.4415;1371;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7957;15;NULL
Rest;2021-02-02 11:07:07.5981;1381;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7068;15;NULL
MotorImagery;2021-02-02 11:07:07.7008;1387;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7799;16;NULL
Rest;2021-02-02 11:07:08.0719;1413;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7283;16;NULL
MotorImagery;2021-02-02 11:07:09.3685;1498;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7931;17;NULL
Rest;2021-02-02 11:07:09.6124;1513;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7056;17;NULL
MotorImagery;2021-02-02 11:07:11.2226;1617;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7533;18;NULL
Rest;2021-02-02 11:07:11.2375;1619;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6235;18;NULL
InputWindowChange;2021-02-02 11:07:11.3283;1624;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Open;1;-3.5816;0.0000;Running;2.9083;13;0.0500;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:07:14.2314;1808;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Closed;1;-4.6626;0.0000;Running;2.9083;13;0.0500;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 11:07:14.2324;1808;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Closed;1;-4.6626;0.0000;Running;2.9083;13;0.0500;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
MotorImagery;2021-02-02 11:07:17.5312;2039;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7979;19;NULL
Rest;2021-02-02 11:07:18.7988;2125;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7456;19;NULL
MotorImagery;2021-02-02 11:07:19.3320;2162;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7546;20;NULL
Rest;2021-02-02 11:07:19.5454;2178;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7187;20;NULL
MotorImagery;2021-02-02 11:07:19.6790;2188;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7642;21;NULL
Rest;2021-02-02 11:07:20.4390;2241;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7380;21;NULL
MotorImagery;2021-02-02 11:07:21.2053;2296;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7755;22;NULL
Rest;2021-02-02 11:07:22.0456;2358;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6998;22;NULL
InputWindowChange;2021-02-02 11:07:23.6332;2466;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Open;2;-4.6626;0.0000;Running;1.9251;13;0.0500;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:07:25.5447;2597;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Closed;2;-6.7319;0.0000;Running;1.9251;13;0.0500;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 11:07:25.5457;2597;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Closed;2;-6.7319;0.0000;Running;1.9251;13;0.0500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
MotorImagery;2021-02-02 11:07:26.1429;2636;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7618;23;NULL
Rest;2021-02-02 11:07:26.2317;2641;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7352;23;NULL
MotorImagery;2021-02-02 11:07:28.8110;2813;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7561;24;NULL
Rest;2021-02-02 11:07:28.9756;2823;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7493;24;NULL
MotorImagery;2021-02-02 11:07:29.1417;2836;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7519;25;NULL
Rest;2021-02-02 11:07:29.7980;2879;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6694;25;NULL
MotorImagery;2021-02-02 11:07:29.9077;2887;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7789;26;NULL
Rest;2021-02-02 11:07:30.0413;2896;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7403;26;NULL
MotorImagery;2021-02-02 11:07:30.7054;2944;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7586;27;NULL
Rest;2021-02-02 11:07:33.1075;3108;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7296;27;NULL
MotorImagery;2021-02-02 11:07:33.8759;3162;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7521;28;NULL
Rest;2021-02-02 11:07:34.1402;3182;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7267;28;NULL
MotorImagery;2021-02-02 11:07:34.2519;3190;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7523;29;NULL
Rest;2021-02-02 11:07:34.5342;3209;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7152;29;NULL
InputWindowChange;2021-02-02 11:07:35.4710;3272;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Open;3;-6.7319;0.0000;Running;2.1289;13;0.0500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 11:07:35.5089;3275;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7618;30;NULL
InputWindowChange;2021-02-02 11:07:35.5089;3275;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Closed;3;-10.6669;0.0000;Running;2.1289;13;0.0500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 11:07:35.5099;3275;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Closed;3;-10.6669;0.0000;Running;2.1289;12;0.1000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-02-02 11:07:35.7942;3293;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6941;30;NULL
MotorImagery;2021-02-02 11:07:35.8052;3294;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7551;31;NULL
Rest;2021-02-02 11:07:35.9258;3301;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7386;31;NULL
MotorImagery;2021-02-02 11:07:36.1741;3320;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7555;32;NULL
Rest;2021-02-02 11:07:36.3105;3329;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7235;32;NULL
MotorImagery;2021-02-02 11:07:38.2164;3456;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8039;33;NULL
Rest;2021-02-02 11:07:38.4737;3473;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7486;33;NULL
MotorImagery;2021-02-02 11:07:40.5114;3610;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7556;34;NULL
Rest;2021-02-02 11:07:41.7966;3698;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7263;34;NULL
MotorImagery;2021-02-02 11:07:42.6947;3760;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7678;35;NULL
Rest;2021-02-02 11:07:43.5724;3818;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7453;35;NULL
MotorImagery;2021-02-02 11:07:45.7533;3971;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7678;36;NULL
InputWindowChange;2021-02-02 11:07:46.5092;4026;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Open;4;-10.6669;0.0000;Running;2.2130;12;0.1000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
Rest;2021-02-02 11:07:47.8057;4113;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6968;36;NULL
MotorImagery;2021-02-02 11:07:48.8654;4179;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7553;37;NULL
InputWindowChange;2021-02-02 11:07:48.8654;4179;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Closed;4;-12.3069;0.0000;Running;2.2130;12;0.1000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 11:07:48.8674;4179;b5afc2cbaf34e11518483cf512c9f3f1;anonymous;NULL;Closed;4;-12.3069;0.0000;Running;2.2130;11;0.1500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
