Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber;BCIThresholdBuffer
BCIStateUpdated;2021-02-02 15:30:32.7385;1;597515356062e68f625b7094ac916909;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-02-02 15:30:35.3285;12;597515356062e68f625b7094ac916909;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-02-02 15:30:35.4711;18;597515356062e68f625b7094ac916909;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-02-02 15:30:35.9987;48;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:30:37.9862;163;597515356062e68f625b7094ac916909;anonymous;NULL;Open;0;0.0000;0.0000;Running;4.3341;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:30:42.9849;440;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;0;0.0026;0.0000;Running;4.3341;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 15:30:42.9989;440;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;0;0.0026;0.0000;Running;4.3341;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:30:44.9972;554;597515356062e68f625b7094ac916909;anonymous;NULL;Open;1;0.0000;0.0000;Running;1.8613;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:30:49.9999;797;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;1;0.0043;0.0000;Running;1.8613;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 15:30:50.0029;797;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;1;0.0043;0.0000;Running;1.8613;20;0.0000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:30:52.0144;899;597515356062e68f625b7094ac916909;anonymous;NULL;Open;2;0.0000;0.0000;Running;4.8397;20;0.0000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:30:57.0260;1165;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;2;0.0155;0.0000;Running;4.8397;20;0.0000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 15:30:57.0280;1165;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;2;0.0155;0.0000;Running;4.8397;20;0.0000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:30:59.0266;1269;597515356062e68f625b7094ac916909;anonymous;NULL;Open;3;0.0000;0.0000;Running;2.6901;20;0.0000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:31:04.0464;1526;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;3;0.0181;0.0000;Running;2.6901;20;0.0000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 15:31:04.0534;1526;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;3;0.0181;0.0000;Running;2.6901;20;0.0000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
MotorImagery;2021-02-02 15:31:04.3506;1542;597515356062e68f625b7094ac916909;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8704;1;(0.849 0.853 0.866 0.870 0.744 0.813 0.865 0.852 )
Rest;2021-02-02 15:31:04.6573;1557;597515356062e68f625b7094ac916909;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6996;1;(0.700 0.853 0.866 0.870 0.861 0.860 0.814 0.788 )
InputWindowChange;2021-02-02 15:31:06.0286;1630;597515356062e68f625b7094ac916909;anonymous;NULL;Open;4;0.0000;0.0000;Running;4.8461;20;0.0000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:31:11.0411;1893;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;4;0.0100;0.0000;Running;4.8461;20;0.0000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 15:31:11.0481;1893;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;4;0.0100;0.0000;Running;4.8461;20;0.0000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:31:13.0382;1997;597515356062e68f625b7094ac916909;anonymous;NULL;Open;5;0.0000;0.0000;Running;1.4729;20;0.0000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:31:18.0525;2259;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;5;0.0168;0.0000;Running;1.4729;20;0.0000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 15:31:18.0545;2259;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;5;0.0168;0.0000;Running;1.4729;20;0.0000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:31:20.0558;2364;597515356062e68f625b7094ac916909;anonymous;NULL;Open;6;0.0000;0.0000;Running;3.9064;20;0.0000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:31:25.0715;2627;597515356062e68f625b7094ac916909;anonymous;NULL;Closed;6;0.0147;0.0000;Running;3.9064;20;0.0000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
