Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber
Rest;2021-01-28 09:17:11.5600;2674;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6879;7
InputWindowChange;2021-01-28 09:17:11.8682;2694;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;2;-1.4626;0.0000;Running;2.5327;11;0.0000;6;0.0000;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 09:17:11.8702;2694;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;2;-1.4626;0.0000;Running;2.5327;11;0.0000;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
MotorImagery;2021-01-28 09:17:12.0756;2708;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7088;8
Rest;2021-01-28 09:17:12.1025;2709;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6822;8
MotorImagery;2021-01-28 09:17:12.1903;2715;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7014;9
Rest;2021-01-28 09:17:13.1004;2775;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6779;9
InputWindowChange;2021-01-28 09:17:21.7583;3330;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Open;3;-1.4626;0.0000;Running;1.0459;11;0.0000;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 09:17:24.3589;3499;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7062;10
InputWindowChange;2021-01-28 09:17:24.3589;3499;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;3;-2.8420;0.0000;Running;1.0459;11;0.0000;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 09:17:24.3609;3499;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;3;-2.8420;0.0000;Running;1.0459;10;0.0500;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 09:17:24.4945;3508;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6861;10
InputWindowChange;2021-01-28 09:17:34.1282;4121;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Open;4;-2.8420;0.0000;Running;2.8405;10;0.0500;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 09:17:35.9684;4235;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7250;11
InputWindowChange;2021-01-28 09:17:35.9694;4235;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;4;-4.9885;0.0000;Running;2.8405;10;0.0500;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 09:17:35.9704;4235;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;4;-4.9885;0.0000;Running;2.8405;9;0.1000;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 09:17:35.9853;4236;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6429;11
MotorImagery;2021-01-28 09:17:36.2258;4252;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7354;12
Rest;2021-01-28 09:17:37.0017;4302;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6689;12
InputWindowChange;2021-01-28 09:17:46.1446;4901;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Open;5;-4.9885;0.0000;Running;1.0400;9;0.1000;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 09:17:47.3401;4981;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7312;13
InputWindowChange;2021-01-28 09:17:47.3401;4981;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;5;-7.7718;0.0000;Running;1.0400;9;0.1000;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 09:17:47.3411;4981;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;5;-7.7718;0.0000;Running;1.0400;8;0.1500;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 09:17:48.6154;5065;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6800;13
MotorImagery;2021-01-28 09:17:49.6317;5133;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8024;14
Rest;2021-01-28 09:17:50.7908;5210;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6995;14
MotorImagery;2021-01-28 09:17:50.9653;5221;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7093;15
Rest;2021-01-28 09:17:51.0301;5225;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6930;15
MotorImagery;2021-01-28 09:17:51.0451;5226;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7091;16
Rest;2021-01-28 09:17:51.3094;5243;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6995;16
MotorImagery;2021-01-28 09:17:56.2737;5565;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7080;17
Rest;2021-01-28 09:17:56.4093;5573;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6922;17
InputWindowChange;2021-01-28 09:17:57.6363;5651;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Open;6;-7.7718;0.0000;Running;1.0778;8;0.1500;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 09:17:58.9646;5738;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7015;18
InputWindowChange;2021-01-28 09:17:58.9646;5738;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;6;-10.4203;0.0000;Running;1.0778;8;0.1500;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 09:17:58.9656;5738;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;6;-10.4203;0.0000;Running;1.0778;7;0.2000;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 09:17:59.7099;5787;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6871;18
MotorImagery;2021-01-28 09:17:59.8415;5796;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7002;19
Rest;2021-01-28 09:17:59.8674;5797;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6281;19
MotorImagery;2021-01-28 09:18:06.9000;6267;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7367;20
Rest;2021-01-28 09:18:07.4057;6303;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7000;20
MotorImagery;2021-01-28 09:18:07.4196;6304;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7058;21
Rest;2021-01-28 09:18:07.6759;6321;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6539;21
InputWindowChange;2021-01-28 09:18:09.4073;6436;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Open;7;-10.4203;0.0000;Running;2.6746;7;0.2000;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 09:18:10.7105;6523;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7431;22
InputWindowChange;2021-01-28 09:18:12.0708;6612;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;7;-11.7410;0.0000;Running;2.6746;7;0.2000;5;0.0500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 09:18:12.0708;6612;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;7;-11.7410;0.0000;Running;2.6746;7;0.2000;4;0.1000;1;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
Rest;2021-01-28 09:18:12.1396;6616;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6369;22
MotorImagery;2021-01-28 09:18:13.0490;6677;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7616;23
Rest;2021-01-28 09:18:13.4290;6701;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6781;23
MotorImagery;2021-01-28 09:18:13.6374;6717;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7011;24
Rest;2021-01-28 09:18:14.0429;6743;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6169;24
MotorImagery;2021-01-28 09:18:17.2351;6952;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7239;25
Rest;2021-01-28 09:18:18.2701;7020;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6601;25
MotorImagery;2021-01-28 09:18:19.4087;7101;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7165;26
Rest;2021-01-28 09:18:19.4386;7102;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6808;26
MotorImagery;2021-01-28 09:18:19.5433;7109;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7112;27
Rest;2021-01-28 09:18:19.6630;7117;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6167;27
InputWindowChange;2021-01-28 09:18:21.7603;7255;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Open;8;-11.7410;0.0000;Running;2.8685;7;0.2000;4;0.1000;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 09:18:24.4357;7430;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7377;28
InputWindowChange;2021-01-28 09:18:24.6073;7443;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;8;-12.8720;0.0000;Running;2.8685;7;0.2000;4;0.1000;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 09:18:24.6073;7443;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;8;-12.8720;0.0000;Running;2.8685;7;0.2000;3;0.1500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
Rest;2021-01-28 09:18:25.0302;7471;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6849;28
MotorImagery;2021-01-28 09:18:29.0001;7721;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7464;29
Rest;2021-01-28 09:18:29.7683;7773;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6956;29
MotorImagery;2021-01-28 09:18:29.8920;7780;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7119;30
Rest;2021-01-28 09:18:29.8989;7781;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6535;30
InputWindowChange;2021-01-28 09:18:34.2881;8073;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Open;9;-12.8720;0.0000;Running;1.2976;7;0.2000;3;0.1500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 09:18:38.2024;8333;f764c364aaa63005e795d8bbf760a8db;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7280;31
InputWindowChange;2021-01-28 09:18:38.2024;8333;f764c364aaa63005e795d8bbf760a8db;anonymous;NULL;Closed;9;-12.9387;0.0000;Running;1.2976;7;0.2000;3;0.1500;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
