Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
BCIStateUpdated;2021-01-26 11:07:48.7509;1;75d9ff9b497e8fb10591017987530e55;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-26 11:07:51.3061;56;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-26 11:07:51.3580;57;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-26 11:07:53.0217;208;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:07:59.7703;667;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7008;1;NULL
Rest;2021-01-26 11:07:59.7873;669;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6982;1;NULL
InputWindowChange;2021-01-26 11:08:01.3163;775;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Open;0;0.0000;0.0000;Running;2.6154;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:08:05.2998;1051;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;0;0.0001;0.0000;Running;2.6154;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:08:05.3078;1051;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;0;0.0001;0.0000;Running;2.6154;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-01-26 11:08:16.3360;1770;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Open;1;0.0001;0.0000;Running;2.9453;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:08:20.3256;2035;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;1;0.0084;0.0000;Running;2.9453;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:08:20.3356;2035;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;1;0.0084;0.0000;Running;2.9453;20;0.0000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
MotorImagery;2021-01-26 11:08:23.9464;2277;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7028;2;NULL
Rest;2021-01-26 11:08:24.3064;2301;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6902;2;NULL
MotorImagery;2021-01-26 11:08:24.4560;2311;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7239;3;NULL
Rest;2021-01-26 11:08:24.7102;2328;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6872;3;NULL
InputWindowChange;2021-01-26 11:08:30.6637;2729;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Open;2;0.0084;0.0000;Running;1.2286;20;0.0000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:08:34.6740;2997;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;2;0.0238;0.0000;Running;1.2286;20;0.0000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:08:34.6759;2997;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;2;0.0238;0.0000;Running;1.2286;20;0.0000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-01-26 11:08:45.0189;3703;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Open;3;0.0238;0.0000;Running;1.3397;20;0.0000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:08:48.9917;3967;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;3;0.0257;0.0000;Running;1.3397;20;0.0000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:08:48.9997;3967;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;3;0.0257;0.0000;Running;1.3397;20;0.0000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-01-26 11:09:00.1883;4731;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Open;4;0.0257;0.0000;Running;1.1923;20;0.0000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:09:01.4060;4813;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7382;4;NULL
InputWindowChange;2021-01-26 11:09:01.4060;4813;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;4;-2.7455;0.0000;Running;1.1923;20;0.0000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:09:01.4100;4813;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;4;-2.7455;0.0000;Running;1.1923;19;0.0500;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-26 11:09:01.6184;4827;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6967;4;NULL
MotorImagery;2021-01-26 11:09:01.6284;4828;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7192;5;NULL
Rest;2021-01-26 11:09:02.3000;4871;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6709;5;NULL
InputWindowChange;2021-01-26 11:09:11.8210;5509;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Open;5;-2.7455;0.0000;Running;2.4740;19;0.0500;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:09:13.3859;5613;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7166;6;NULL
InputWindowChange;2021-01-26 11:09:13.3859;5613;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;5;-5.1695;0.0000;Running;2.4740;19;0.0500;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:09:13.3879;5613;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;5;-5.1695;0.0000;Running;2.4740;18;0.1000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-26 11:09:13.4109;5614;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6919;6;NULL
MotorImagery;2021-01-26 11:09:13.5465;5623;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7187;7;NULL
Rest;2021-01-26 11:09:13.8916;5646;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6583;7;NULL
InputWindowChange;2021-01-26 11:09:23.7493;6305;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Open;6;-5.1695;0.0000;Running;1.3669;18;0.1000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:09:27.7361;6577;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;6;-5.1642;0.0000;Running;1.3669;18;0.1000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:09:27.7391;6577;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;6;-5.1642;0.0000;Running;1.3669;18;0.1000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
MotorImagery;2021-01-26 11:09:28.2442;6610;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7321;8;NULL
Rest;2021-01-26 11:09:28.4487;6624;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6837;8;NULL
InputWindowChange;2021-01-26 11:09:38.5734;7304;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Open;7;-5.1642;0.0000;Running;2.4829;18;0.1000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:09:42.5576;7569;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;7;-5.1639;0.0000;Running;2.4829;18;0.1000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:09:42.5597;7569;75d9ff9b497e8fb10591017987530e55;anonymous;NULL;Closed;7;-5.1639;0.0000;Running;2.4829;18;0.1000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
MotorImagery;2021-01-26 11:09:46.2227;7815;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7270;9;NULL
Rest;2021-01-26 11:09:46.6217;7843;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6921;9;NULL
MotorImagery;2021-01-26 11:09:47.8906;7933;75d9ff9b497e8fb10591017987530e55;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7075;10;NULL
