Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber;BCIThresholdBuffer
GameDecision;2021-02-02 11:31:54.4481;3178;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;7;0.0028;0.0000;Running;3.9525;11;0.0000;0;0.0000;1;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:31:56.4533;3294;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;8;0.0000;0.0000;Running;2.3376;11;0.0000;0;0.0000;1;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:01.4555;3581;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;8;0.0023;0.0000;Running;2.3376;11;0.0000;0;0.0000;1;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:32:01.4645;3581;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;8;0.0023;0.0000;Running;2.3376;12;0.0000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:03.4557;3696;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;9;0.0000;0.0000;Running;3.8281;12;0.0000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:08.4642;3990;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;9;0.0122;0.0000;Running;3.8281;12;0.0000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:32:08.4662;3990;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;9;0.0122;0.0000;Running;3.8281;13;0.0000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:10.4619;4108;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;10;0.0000;0.0000;Running;4.2693;13;0.0000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:15.4761;4399;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;10;0.0139;0.0000;Running;4.2693;13;0.0000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:32:15.4791;4399;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;10;0.0139;0.0000;Running;4.2693;13;0.0000;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:17.4759;4515;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;11;0.0000;0.0000;Running;4.7880;13;0.0000;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:22.4806;4799;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;11;0.0049;0.0000;Running;4.7880;13;0.0000;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:32:22.4876;4799;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;11;0.0049;0.0000;Running;4.7880;13;0.0000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:24.4901;4912;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;12;0.0000;0.0000;Running;3.7956;13;0.0000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:29.4916;5192;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;12;0.0013;0.0000;Running;3.7956;13;0.0000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:32:29.4946;5192;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;12;0.0013;0.0000;Running;3.7956;13;0.0000;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:31.4919;5302;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;13;0.0000;0.0000;Running;2.2370;13;0.0000;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 11:32:33.6061;5419;230677e88f526290f5b90b1c2917b680;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7838;1;(0.840 0.810 0.813 0.804 0.784 0.778 0.805 0.808 )
InputWindowChange;2021-02-02 11:32:33.6101;5419;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;13;-2.8866;0.0000;Running;2.2370;13;0.0000;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:32:33.6121;5419;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;13;-2.8866;0.0000;Running;2.2370;12;0.0500;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-02-02 11:32:33.8706;5433;230677e88f526290f5b90b1c2917b680;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7450;1;(0.745 0.810 0.813 0.804 0.784 0.835 0.785 0.753 )
InputWindowChange;2021-02-02 11:32:38.5018;5696;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;14;0.0000;0.0000;Running;4.5861;12;0.0500;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 11:32:38.8375;5715;230677e88f526290f5b90b1c2917b680;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7687;2;(0.785 0.791 0.805 0.769 0.768 0.805 0.808 0.810 )
InputWindowChange;2021-02-02 11:32:38.8375;5715;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;14;-4.6592;0.0000;Running;4.5861;12;0.0500;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:32:38.8385;5715;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;14;-4.6592;0.0000;Running;4.5861;11;0.1000;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-02-02 11:32:38.9380;5721;230677e88f526290f5b90b1c2917b680;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7462;2;(0.785 0.791 0.805 0.769 0.757 0.746 0.808 0.810 )
InputWindowChange;2021-02-02 11:32:45.5043;6089;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;15;0.0000;0.0000;Running;1.2690;11;0.1000;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:50.5230;6373;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;15;0.0152;0.0000;Running;1.2690;11;0.1000;0;0.0000;0;0.6500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:32:50.5260;6373;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;15;0.0152;0.0000;Running;1.2690;11;0.1000;0;0.0000;0;0.7000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:32:52.5051;6482;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;16;0.0000;0.0000;Running;2.1456;11;0.1000;0;0.0000;0;0.7000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 11:32:57.4800;6759;230677e88f526290f5b90b1c2917b680;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8125;3;(0.832 0.833 0.834 0.812 0.770 0.838 0.836 0.816 )
InputWindowChange;2021-02-02 11:32:57.4800;6759;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;16;-0.0269;0.0000;Running;2.1456;11;0.1000;0;0.0000;0;0.7000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:32:57.4820;6759;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;16;-0.0269;0.0000;Running;2.1456;10;0.1500;0;0.0000;0;0.7000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-02-02 11:32:57.6176;6767;230677e88f526290f5b90b1c2917b680;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7290;3;(0.832 0.833 0.834 0.812 0.784 0.729 0.836 0.816 )
InputWindowChange;2021-02-02 11:32:59.5150;6873;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;17;0.0000;0.0000;Running;1.9561;10;0.1500;0;0.0000;0;0.7000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:33:04.5229;7153;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;17;0.0050;0.0000;Running;1.9561;10;0.1500;0;0.0000;0;0.7000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:33:04.5328;7153;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;17;0.0050;0.0000;Running;1.9561;10;0.1500;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:33:06.5316;7269;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;18;0.0000;0.0000;Running;3.9129;10;0.1500;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:33:11.5439;7560;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;18;0.0122;0.0000;Running;3.9129;10;0.1500;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:33:11.5469;7560;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;18;0.0122;0.0000;Running;3.9129;10;0.1500;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:33:13.5429;7674;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Open;19;0.0000;0.0000;Running;3.9071;10;0.1500;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 11:33:14.0681;7705;230677e88f526290f5b90b1c2917b680;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8631;4;(0.755 0.793 0.820 0.835 0.860 0.871 0.846 0.863 )
InputWindowChange;2021-02-02 11:33:14.0691;7705;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;19;-4.4720;0.0000;Running;3.9071;10;0.1500;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 11:33:14.0711;7705;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;19;-4.4720;0.0000;Running;3.9071;9;0.2000;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-02-02 11:33:14.4591;7728;230677e88f526290f5b90b1c2917b680;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7396;4;(0.874 0.868 0.852 0.789 0.778 0.782 0.740 0.863 )
GameStopped;2021-02-02 11:33:20.5539;8086;230677e88f526290f5b90b1c2917b680;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;3.9071;9;0.2000;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameStopped;2021-02-02 11:33:42.1770;9291;230677e88f526290f5b90b1c2917b680;anonymous;Closed;20;0.0000;0.0000;Stopped;3.9071;9;0.2000;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;NA
