Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber;BCIThresholdBuffer
Rest;2021-01-28 16:03:05.6344;3137;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6465;4;(0.783 0.785 0.716 0.714 0.708 0.747 0.647 0.756 )
InputWindowChange;2021-01-28 16:03:07.1848;3228;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;7;0.0000;0.0000;Running;4.6687;12;0.1000;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:03:09.9838;3394;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7272;5;(0.693 0.699 0.728 0.754 0.765 0.818 0.782 0.727 )
InputWindowChange;2021-01-28 16:03:09.9848;3394;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;7;-2.2000;0.0000;Running;4.6687;12;0.1000;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:03:09.9868;3394;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;7;-2.2000;0.0000;Running;4.6687;11;0.1500;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-28 16:03:10.2368;3409;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6408;5;(0.725 0.724 0.689 0.641 0.765 0.818 0.782 0.727 )
InputWindowChange;2021-01-28 16:03:14.1954;3644;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;8;0.0000;0.0000;Running;4.2413;11;0.1500;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:03:18.5543;3902;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7152;6;(0.690 0.749 0.737 0.718 0.724 0.735 0.715 0.674 )
InputWindowChange;2021-01-28 16:03:18.5553;3902;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;8;-0.6436;0.0000;Running;4.2413;11;0.1500;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:03:18.5613;3902;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;8;-0.6436;0.0000;Running;4.2413;10;0.2000;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-28 16:03:18.9596;3926;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6499;6;(0.714 0.691 0.714 0.678 0.688 0.650 0.715 0.700 )
InputWindowChange;2021-01-28 16:03:21.1972;4059;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;9;0.0000;0.0000;Running;4.5751;10;0.2000;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:03:21.6001;4083;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7442;7;(0.744 0.693 0.678 0.700 0.725 0.737 0.751 0.726 )
InputWindowChange;2021-01-28 16:03:21.6011;4083;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;9;-4.5961;0.0000;Running;4.5751;10;0.2000;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:03:21.6011;4083;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;9;-4.5961;0.0000;Running;4.5751;9;0.2500;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-28 16:03:22.1296;4114;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5975;7;(0.744 0.690 0.598 0.749 0.752 0.725 0.728 0.759 )
InputWindowChange;2021-01-28 16:03:28.2141;4474;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;10;0.0000;0.0000;Running;3.2799;9;0.2500;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:03:33.2124;4769;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;10;0.0043;0.0000;Running;3.2799;9;0.2500;0;0.0000;1;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:03:33.2214;4769;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;10;0.0043;0.0000;Running;3.2799;10;0.2500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:03:35.2247;4887;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;11;0.0000;0.0000;Running;2.2870;10;0.2500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:03:40.2251;5182;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;11;0.0035;0.0000;Running;2.2870;10;0.2500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:03:40.2271;5182;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;11;0.0035;0.0000;Running;2.2870;11;0.2500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:03:42.2291;5301;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;12;0.0000;0.0000;Running;2.9662;11;0.2500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:03:47.2384;5596;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;12;0.0089;0.0000;Running;2.9662;11;0.2500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:03:47.2394;5596;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;12;0.0089;0.0000;Running;2.9662;12;0.2500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:03:49.2341;5714;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;13;0.0000;0.0000;Running;2.5104;12;0.2500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:03:54.2486;6011;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;13;0.0109;0.0000;Running;2.5104;12;0.2500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:03:54.2546;6011;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;13;0.0109;0.0000;Running;2.5104;13;0.2500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:03:56.2385;6129;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;14;0.0000;0.0000;Running;3.8751;13;0.2500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:04:01.2525;6425;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;14;0.0111;0.0000;Running;3.8751;13;0.2500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:04:01.2554;6425;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;14;0.0111;0.0000;Running;3.8751;14;0.2500;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:04:03.2485;6543;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;15;0.0000;0.0000;Running;2.0846;14;0.2500;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:04:08.2546;6839;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;15;0.0077;0.0000;Running;2.0846;14;0.2500;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:04:08.2645;6839;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;15;0.0077;0.0000;Running;2.0846;14;0.2500;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:04:10.2525;6957;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;16;0.0000;0.0000;Running;2.8364;14;0.2500;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:04:14.6287;7216;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7352;8;(0.701 0.724 0.744 0.750 0.744 0.743 0.753 0.735 )
InputWindowChange;2021-01-28 16:04:14.6287;7216;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;16;-0.6211;0.0000;Running;2.8364;14;0.2500;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:04:14.6297;7216;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;16;-0.6211;0.0000;Running;2.8364;13;0.3000;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-28 16:04:15.4022;7262;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6508;8;(0.749 0.683 0.671 0.651 0.814 0.813 0.827 0.794 )
InputWindowChange;2021-01-28 16:04:17.2545;7371;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;17;0.0000;0.0000;Running;3.0125;13;0.3000;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 16:04:22.2673;7669;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;17;0.0137;0.0000;Running;3.0125;13;0.3000;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:04:22.2683;7669;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;17;0.0137;0.0000;Running;3.0125;13;0.3000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
MotorImagery;2021-01-28 16:04:23.8134;7761;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7794;9;(0.679 0.697 0.702 0.695 0.710 0.767 0.773 0.779 )
Rest;2021-01-28 16:04:24.0976;7778;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5663;9;(0.800 0.779 0.701 0.678 0.566 0.767 0.773 0.779 )
InputWindowChange;2021-01-28 16:04:24.2661;7788;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;18;0.0000;0.0000;Running;3.3249;13;0.3000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:04:28.1723;8019;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7650;10;(0.765 0.675 0.687 0.703 0.743 0.735 0.705 0.719 )
InputWindowChange;2021-01-28 16:04:28.1743;8019;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;18;-1.0977;0.0000;Running;3.3249;13;0.3000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:04:28.1753;8019;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;18;-1.0977;0.0000;Running;3.3249;12;0.3500;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-28 16:04:29.1956;8080;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6553;10;(0.677 0.684 0.655 0.715 0.708 0.706 0.688 0.672 )
InputWindowChange;2021-01-28 16:04:31.2724;8203;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Open;19;0.0000;0.0000;Running;3.0947;12;0.3500;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 16:04:32.9057;8300;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7149;11;(0.680 0.691 0.707 0.728 0.688 0.693 0.708 0.715 )
InputWindowChange;2021-01-28 16:04:32.9057;8300;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;19;-3.3637;0.0000;Running;3.0947;12;0.3500;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 16:04:32.9067;8300;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;NULL;Closed;19;-3.3637;0.0000;Running;3.0947;11;0.4000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-28 16:04:33.2787;8322;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6671;11;(0.704 0.703 0.703 0.681 0.697 0.667 0.708 0.715 )
