Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-28 16:02:11.6699;19;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.4073;ReceivingData
Sample;2021-01-28 16:02:11.7278;20;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.4305;ReceivingData
Sample;2021-01-28 16:02:11.7427;21;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3997;ReceivingData
Sample;2021-01-28 16:02:11.7607;22;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3886;ReceivingData
Sample;2021-01-28 16:02:11.7766;23;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3962;ReceivingData
Sample;2021-01-28 16:02:11.8016;24;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.4070;ReceivingData
Sample;2021-01-28 16:02:11.8215;25;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.4088;ReceivingData
Sample;2021-01-28 16:02:11.8365;26;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3846;ReceivingData
Sample;2021-01-28 16:02:11.8604;27;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3907;ReceivingData
Sample;2021-01-28 16:02:11.8784;28;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3043;ReceivingData
Sample;2021-01-28 16:02:11.8973;29;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3202;ReceivingData
Sample;2021-01-28 16:02:11.9173;30;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2747;ReceivingData
Sample;2021-01-28 16:02:11.9402;31;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2973;ReceivingData
Sample;2021-01-28 16:02:11.9621;32;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3083;ReceivingData
Sample;2021-01-28 16:02:11.9781;33;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3137;ReceivingData
Sample;2021-01-28 16:02:12.0389;34;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3144;ReceivingData
Sample;2021-01-28 16:02:12.0878;35;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2972;ReceivingData
Sample;2021-01-28 16:02:12.1038;36;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2841;ReceivingData
Sample;2021-01-28 16:02:12.1532;37;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2945;ReceivingData
Sample;2021-01-28 16:02:12.1681;38;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.3032;ReceivingData
Sample;2021-01-28 16:02:12.2021;39;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2370;ReceivingData
Sample;2021-01-28 16:02:12.2505;40;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2335;ReceivingData
Sample;2021-01-28 16:02:12.2634;41;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2208;ReceivingData
Sample;2021-01-28 16:02:12.2854;42;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2178;ReceivingData
Sample;2021-01-28 16:02:12.4056;45;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2260;ReceivingData
Sample;2021-01-28 16:02:12.4255;46;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2089;ReceivingData
Sample;2021-01-28 16:02:12.4425;47;e67c4f11b4f5fa2925577ddae2d10dab;anonymous;0.2476;ReceivingData
