SessionID;Timestamp;Framecount;Email;DeviceID;FabInputTrials;AccInputTrials;RejInputTrials;Trials;InterTrialInterval_sec;InputWindow_sec;noInputReceivedFabAlarm_sec;FabAlarmVariability_sec;ConfidenceThreshold;BCIProcessingMode;ConsecutiveThresholdBufferSize
a1a197176c46a0569aa677f9a5109b4d;2021-01-28 13:26:31.9466;1;anonymous;672c79dd700423a845a1ad6147a6afcd2d17534f;6;14;0;20;4.5000;4.0000;2.0000;1.0000;0.7200;SingleThreshold;8
