Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
MotorImagery;2021-01-28 10:16:42.9260;873;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7411;2;(0.745 0.764 0.743 0.753 0.741 0.729 0.747 0.756 );NULL
InputWindowChange;2021-01-28 10:16:42.9260;873;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;1;-2.2025;0.0000;Running;3.6549;13;0.0500;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:16:42.9280;873;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;1;-2.2025;0.0000;Running;3.6549;12;0.1000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:16:43.8322;927;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5889;2;(0.779 0.763 0.747 0.589 0.846 0.812 0.780 0.802 );NULL
InputWindowChange;2021-01-28 10:16:47.1368;1122;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;2;0.0000;0.0000;Running;3.8047;12;0.1000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:16:50.9579;1325;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;2;-1.1811;0.0000;Running;3.8047;12;0.1000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:16:50.9599;1325;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;2;-1.1811;0.0000;Running;3.8047;12;0.1000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-01-28 10:16:54.1561;1513;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;3;0.0000;0.0000;Running;2.3260;12;0.1000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:16:54.8085;1552;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7770;3;(0.759 0.768 0.777 0.716 0.744 0.716 0.713 0.765 );NULL
InputWindowChange;2021-01-28 10:16:54.8095;1552;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;3;-4.3445;0.0000;Running;2.3260;12;0.1000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:16:54.8105;1552;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;3;-4.3445;0.0000;Running;2.3260;11;0.1500;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:16:55.4585;1590;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6024;3;(0.758 0.777 0.778 0.754 0.736 0.715 0.602 0.772 );NULL
InputWindowChange;2021-01-28 10:17:01.1694;1924;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;4;0.0000;0.0000;Running;3.8204;11;0.1500;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:17:06.1729;2218;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;4;0.0038;0.0000;Running;3.8204;11;0.1500;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:17:06.1789;2218;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;4;0.0038;0.0000;Running;3.8204;11;0.1500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-28 10:17:08.1842;2336;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;5;0.0000;0.0000;Running;4.3473;11;0.1500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:17:09.4040;2408;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8708;4;(0.808 0.813 0.835 0.827 0.825 0.869 0.871 0.750 );NULL
InputWindowChange;2021-01-28 10:17:09.4050;2408;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;5;-3.7782;0.0000;Running;4.3473;11;0.1500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:17:09.4070;2408;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;5;-3.7782;0.0000;Running;4.3473;10;0.2000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:17:10.2643;2458;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6841;4;(0.787 0.708 0.731 0.724 0.684 0.839 0.839 0.828 );NULL
InputWindowChange;2021-01-28 10:17:15.1872;2746;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;6;0.0000;0.0000;Running;3.4289;10;0.2000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:17:15.6340;2772;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7154;5;(0.708 0.738 0.769 0.735 0.719 0.754 0.763 0.715 );NULL
InputWindowChange;2021-01-28 10:17:15.6350;2772;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;6;-4.5488;0.0000;Running;3.4289;10;0.2000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:17:15.6350;2772;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;6;-4.5488;0.0000;Running;3.4289;9;0.2500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:17:16.4245;2817;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6976;5;(0.751 0.753 0.759 0.742 0.698 0.798 0.755 0.741 );NULL
InputWindowChange;2021-01-28 10:17:22.1860;3154;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;7;0.0000;0.0000;Running;4.6478;9;0.2500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:17:22.5755;3177;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7544;6;(0.855 0.822 0.754 0.710 0.721 0.745 0.789 0.825 );NULL
InputWindowChange;2021-01-28 10:17:22.5765;3177;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;7;-4.6087;0.0000;Running;4.6478;9;0.2500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:17:22.5775;3177;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;7;-4.6087;0.0000;Running;4.6478;8;0.3000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:17:22.7820;3189;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6895;6;(0.855 0.822 0.754 0.737 0.722 0.690 0.789 0.825 );NULL
InputWindowChange;2021-01-28 10:17:29.1948;3566;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;8;0.0000;0.0000;Running;2.5105;8;0.3000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:17:32.3756;3753;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7438;7;(0.771 0.772 0.754 0.740 0.715 0.744 0.750 0.768 );NULL
InputWindowChange;2021-01-28 10:17:32.3766;3753;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;8;-1.8173;0.0000;Running;2.5105;8;0.3000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:17:32.3776;3753;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;8;-1.8173;0.0000;Running;2.5105;7;0.3500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:17:33.2972;3807;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6963;7;(0.792 0.780 0.781 0.814 0.768 0.696 0.892 0.835 );NULL
MotorImagery;2021-01-28 10:17:35.3296;3927;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7467;8;(0.738 0.784 0.794 0.811 0.811 0.807 0.761 0.747 );NULL
Rest;2021-01-28 10:17:35.4642;3935;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6674;8;(0.771 0.667 0.794 0.811 0.811 0.807 0.761 0.747 );NULL
InputWindowChange;2021-01-28 10:17:36.2088;3978;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;9;0.0000;0.0000;Running;4.4271;7;0.3500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:17:39.7931;4188;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7488;9;(0.712 0.752 0.749 0.753 0.785 0.741 0.709 0.743 );NULL
InputWindowChange;2021-01-28 10:17:39.7961;4188;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;9;-1.4187;0.0000;Running;4.4271;7;0.3500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:17:39.7981;4188;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;9;-1.4187;0.0000;Running;4.4271;6;0.4000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:17:39.9283;4196;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6464;9;(0.712 0.752 0.749 0.722 0.646 0.741 0.709 0.743 );NULL
InputWindowChange;2021-01-28 10:17:43.2148;4389;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;10;0.0000;0.0000;Running;2.4057;6;0.4000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:17:43.2297;4390;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7447;10;(0.833 0.797 0.779 0.745 0.747 0.822 0.829 0.839 );NULL
InputWindowChange;2021-01-28 10:17:43.2307;4390;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;10;-4.9833;0.0000;Running;2.4057;6;0.4000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:17:43.2327;4390;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;10;-4.9833;0.0000;Running;2.4057;5;0.4500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:17:43.2497;4391;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6671;10;(0.833 0.797 0.779 0.745 0.667 0.822 0.829 0.839 );NULL
InputWindowChange;2021-01-28 10:17:50.2286;4798;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;11;0.0000;0.0000;Running;4.3568;5;0.4500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:17:52.2911;4919;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7975;11;(0.850 0.814 0.797 0.725 0.739 0.796 0.834 0.864 );NULL
InputWindowChange;2021-01-28 10:17:52.2911;4919;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;11;-2.9363;0.0000;Running;4.3568;5;0.4500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:17:52.2921;4919;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;11;-2.9363;0.0000;Running;4.3568;4;0.5000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:17:52.5445;4934;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6972;11;(0.850 0.814 0.797 0.776 0.765 0.715 0.697 0.864 );NULL
InputWindowChange;2021-01-28 10:17:57.2281;5209;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;12;0.0000;0.0000;Running;2.8962;4;0.5000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:17:57.7900;5242;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8309;12;(0.731 0.707 0.728 0.756 0.795 0.832 0.831 0.710 );NULL
Rest;2021-01-28 10:17:58.0688;5258;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6718;12;(0.781 0.769 0.733 0.672 0.795 0.832 0.831 0.849 );NULL
InputWindowChange;2021-01-28 10:18:00.1401;5378;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;12;-2.0883;0.0000;Running;2.8962;4;0.5000;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:18:00.1411;5378;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;12;-2.0883;0.0000;Running;2.8962;4;0.5000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-01-28 10:18:04.2399;5618;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;13;0.0000;0.0000;Running;4.5483;4;0.5000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:18:06.6057;5757;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7923;13;(0.793 0.792 0.708 0.717 0.750 0.785 0.775 0.762 );NULL
Rest;2021-01-28 10:18:08.0202;5840;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6277;13;(0.628 0.757 0.779 0.774 0.759 0.738 0.723 0.710 );NULL
InputWindowChange;2021-01-28 10:18:08.8011;5886;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;13;-0.4390;0.0000;Running;4.5483;4;0.5000;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:18:08.8021;5886;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;13;-0.4390;0.0000;Running;4.5483;4;0.5000;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-01-28 10:18:11.2569;6030;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;14;0.0000;0.0000;Running;4.5188;4;0.5000;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:18:11.9689;6072;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8149;14;(0.754 0.787 0.815 0.741 0.790 0.824 0.823 0.759 );NULL
Rest;2021-01-28 10:18:13.2665;6148;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6716;14;(0.705 0.672 0.853 0.835 0.790 0.777 0.765 0.749 );NULL
InputWindowChange;2021-01-28 10:18:15.7861;6296;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;14;-0.4708;0.0000;Running;4.5188;4;0.5000;3;0.1500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:18:15.7870;6296;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;14;-0.4708;0.0000;Running;4.5188;4;0.5000;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-01-28 10:18:18.2690;6442;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;15;0.0000;0.0000;Running;4.7394;4;0.5000;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:18:20.1368;6552;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7507;15;(0.764 0.746 0.738 0.751 0.704 0.742 0.745 0.779 );NULL
InputWindowChange;2021-01-28 10:18:20.1378;6552;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;15;-3.1319;0.0000;Running;4.7394;4;0.5000;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 10:18:20.1418;6552;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;15;-3.1319;0.0000;Running;4.7394;3;0.5500;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 10:18:20.8036;6591;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6845;15;(0.741 0.752 0.729 0.709 0.705 0.716 0.704 0.685 );NULL
InputWindowChange;2021-01-28 10:18:25.2834;6854;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Open;16;0.0000;0.0000;Running;3.6384;3;0.5500;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:18:26.0424;6899;f89938e868b98d3ca8d82dbde2c551dd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8788;16;(0.771 0.802 0.804 0.854 0.874 0.879 0.722 0.749 );NULL
InputWindowChange;2021-01-28 10:18:26.0434;6899;f89938e868b98d3ca8d82dbde2c551dd;anonymous;NULL;Closed;16;-4.2408;0.0000;Running;3.6384;3;0.5500;2;0.2000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
