Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-28 13:10:37.0518;23;155c5edae721059dbd93b78386d08eec;anonymous;0.3809;ReceivingData
Sample;2021-01-28 13:10:37.0618;24;155c5edae721059dbd93b78386d08eec;anonymous;0.3696;ReceivingData
Sample;2021-01-28 13:10:37.0778;25;155c5edae721059dbd93b78386d08eec;anonymous;0.3374;ReceivingData
Sample;2021-01-28 13:10:38.0728;30;155c5edae721059dbd93b78386d08eec;anonymous;0.3207;ReceivingData
Sample;2021-01-28 13:10:38.1960;31;155c5edae721059dbd93b78386d08eec;anonymous;0.3037;ReceivingData
Sample;2021-01-28 13:10:38.4004;42;155c5edae721059dbd93b78386d08eec;anonymous;0.3165;ReceivingData
Sample;2021-01-28 13:10:38.4184;43;155c5edae721059dbd93b78386d08eec;anonymous;0.3121;ReceivingData
Sample;2021-01-28 13:10:38.4334;44;155c5edae721059dbd93b78386d08eec;anonymous;0.3138;ReceivingData
Sample;2021-01-28 13:10:38.4513;45;155c5edae721059dbd93b78386d08eec;anonymous;0.3018;ReceivingData
Sample;2021-01-28 13:10:38.4723;46;155c5edae721059dbd93b78386d08eec;anonymous;0.3027;ReceivingData
Sample;2021-01-28 13:10:38.4992;47;155c5edae721059dbd93b78386d08eec;anonymous;0.2924;ReceivingData
Sample;2021-01-28 13:10:38.5181;48;155c5edae721059dbd93b78386d08eec;anonymous;0.2908;ReceivingData
Sample;2021-01-28 13:10:38.5401;49;155c5edae721059dbd93b78386d08eec;anonymous;0.2717;ReceivingData
Sample;2021-01-28 13:10:38.5590;50;155c5edae721059dbd93b78386d08eec;anonymous;0.2711;ReceivingData
Sample;2021-01-28 13:10:38.5770;51;155c5edae721059dbd93b78386d08eec;anonymous;0.2735;ReceivingData
Sample;2021-01-28 13:10:38.5989;52;155c5edae721059dbd93b78386d08eec;anonymous;0.2764;ReceivingData
Sample;2021-01-28 13:10:38.6209;53;155c5edae721059dbd93b78386d08eec;anonymous;0.2834;ReceivingData
Sample;2021-01-28 13:10:38.6408;54;155c5edae721059dbd93b78386d08eec;anonymous;0.3188;ReceivingData
Sample;2021-01-28 13:10:38.6578;55;155c5edae721059dbd93b78386d08eec;anonymous;0.3402;ReceivingData
Sample;2021-01-28 13:10:38.6787;56;155c5edae721059dbd93b78386d08eec;anonymous;0.3516;ReceivingData
Sample;2021-01-28 13:10:38.7066;57;155c5edae721059dbd93b78386d08eec;anonymous;0.3509;ReceivingData
Sample;2021-01-28 13:10:38.7226;58;155c5edae721059dbd93b78386d08eec;anonymous;0.3633;ReceivingData
Sample;2021-01-28 13:10:38.7435;59;155c5edae721059dbd93b78386d08eec;anonymous;0.3566;ReceivingData
Sample;2021-01-28 13:10:38.7615;60;155c5edae721059dbd93b78386d08eec;anonymous;0.3418;ReceivingData
Sample;2021-01-28 13:10:38.7974;61;155c5edae721059dbd93b78386d08eec;anonymous;0.3247;ReceivingData
Sample;2021-01-28 13:10:38.8143;62;155c5edae721059dbd93b78386d08eec;anonymous;0.3184;ReceivingData
Sample;2021-01-28 13:10:38.8313;63;155c5edae721059dbd93b78386d08eec;anonymous;0.3071;ReceivingData
Sample;2021-01-28 13:10:38.8512;64;155c5edae721059dbd93b78386d08eec;anonymous;0.3038;ReceivingData
Sample;2021-01-28 13:10:38.9390;65;155c5edae721059dbd93b78386d08eec;anonymous;0.3204;ReceivingData
Sample;2021-01-28 13:10:38.9639;66;155c5edae721059dbd93b78386d08eec;anonymous;0.3290;ReceivingData
Sample;2021-01-28 13:10:38.9979;68;155c5edae721059dbd93b78386d08eec;anonymous;0.3315;ReceivingData
Sample;2021-01-28 13:10:39.0168;69;155c5edae721059dbd93b78386d08eec;anonymous;0.3327;ReceivingData
Sample;2021-01-28 13:10:39.0377;70;155c5edae721059dbd93b78386d08eec;anonymous;0.3370;ReceivingData
Sample;2021-01-28 13:10:39.0527;71;155c5edae721059dbd93b78386d08eec;anonymous;0.3431;ReceivingData
Sample;2021-01-28 13:10:39.0687;72;155c5edae721059dbd93b78386d08eec;anonymous;0.3441;ReceivingData
Sample;2021-01-28 13:10:39.0876;73;155c5edae721059dbd93b78386d08eec;anonymous;0.3497;ReceivingData
Sample;2021-01-28 13:10:39.1030;74;155c5edae721059dbd93b78386d08eec;anonymous;0.3525;ReceivingData
Sample;2021-01-28 13:10:39.2416;82;155c5edae721059dbd93b78386d08eec;anonymous;0.3450;ReceivingData
Sample;2021-01-28 13:10:39.2625;83;155c5edae721059dbd93b78386d08eec;anonymous;0.3073;ReceivingData
Sample;2021-01-28 13:10:39.3613;88;155c5edae721059dbd93b78386d08eec;anonymous;0.2918;ReceivingData
Sample;2021-01-28 13:10:39.3782;89;155c5edae721059dbd93b78386d08eec;anonymous;0.2721;ReceivingData
