Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
Rest;2021-01-28 15:05:12.0754;359;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6568;2;(0.771 0.730 0.702 0.657 0.847 0.871 0.835 0.801 );NULL
InputWindowChange;2021-01-28 15:05:17.3765;673;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Open;1;0.0000;0.0000;Running;2.6542;9;0.0500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 15:05:18.3076;728;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7705;3;(0.807 0.824 0.771 0.708 0.701 0.714 0.790 0.796 );NULL
InputWindowChange;2021-01-28 15:05:18.3086;728;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;1;-4.0700;0.0000;Running;2.6542;9;0.0500;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 15:05:18.3096;728;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;1;-4.0700;0.0000;Running;2.6542;8;0.1000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 15:05:19.1030;775;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6568;3;(0.657 0.819 0.829 0.856 0.852 0.862 0.826 0.764 );NULL
MotorImagery;2021-01-28 15:05:24.0758;1067;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8202;4;(0.837 0.829 0.820 0.734 0.792 0.872 0.848 0.858 );NULL
InputWindowChange;2021-01-28 15:05:24.3830;1085;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Open;2;0.0000;0.0000;Running;2.8177;8;0.1000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-28 15:05:24.7001;1104;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6589;4;(0.801 0.819 0.790 0.713 0.724 0.711 0.659 0.830 );NULL
MotorImagery;2021-01-28 15:05:27.2914;1236;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8414;5;(0.775 0.841 0.704 0.742 0.705 0.701 0.751 0.756 );NULL
Rest;2021-01-28 15:05:28.4195;1302;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6512;5;(0.713 0.736 0.708 0.651 0.826 0.807 0.758 0.727 );NULL
InputWindowChange;2021-01-28 15:05:29.3829;1358;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;2;0.0015;0.0000;Running;2.8177;8;0.1000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 15:05:29.3879;1358;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;2;0.0015;0.0000;Running;2.8177;8;0.1000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
MotorImagery;2021-01-28 15:05:29.8414;1385;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7262;6;(0.780 0.763 0.718 0.726 0.719 0.762 0.786 0.775 );NULL
Rest;2021-01-28 15:05:30.0777;1399;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6880;6;(0.780 0.763 0.718 0.726 0.756 0.760 0.688 0.775 );NULL
InputWindowChange;2021-01-28 15:05:31.3942;1477;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Open;3;0.0000;0.0000;Running;2.5376;8;0.1000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 15:05:32.1330;1521;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8987;7;(0.912 0.894 0.899 0.758 0.801 0.864 0.906 0.917 );NULL
Rest;2021-01-28 15:05:33.9264;1627;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6596;7;(0.896 0.862 0.785 0.726 0.727 0.718 0.703 0.660 );NULL
MotorImagery;2021-01-28 15:05:35.4636;1718;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7494;8;(0.729 0.749 0.748 0.777 0.780 0.781 0.726 0.747 );NULL
Rest;2021-01-28 15:05:36.0962;1755;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6294;8;(0.801 0.812 0.762 0.713 0.629 0.726 0.755 0.746 );NULL
InputWindowChange;2021-01-28 15:05:36.3974;1773;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;3;0.0045;0.0000;Running;2.5376;8;0.1000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 15:05:36.3984;1773;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;3;0.0045;0.0000;Running;2.5376;8;0.1000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
MotorImagery;2021-01-28 15:05:37.8954;1861;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8352;9;(0.834 0.835 0.773 0.820 0.836 0.806 0.814 0.845 );NULL
InputWindowChange;2021-01-28 15:05:38.4110;1891;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Open;4;0.0000;0.0000;Running;2.3037;8;0.1000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-28 15:05:39.1611;1935;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6601;9;(0.826 0.841 0.829 0.789 0.816 0.744 0.707 0.660 );NULL
MotorImagery;2021-01-28 15:05:40.4407;2010;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7179;10;(0.746 0.825 0.821 0.763 0.718 0.710 0.777 0.779 );NULL
InputWindowChange;2021-01-28 15:05:40.4417;2010;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;4;-2.9680;0.0000;Running;2.3037;8;0.1000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 15:05:40.4417;2010;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;4;-2.9680;0.0000;Running;2.3037;7;0.1500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 15:05:40.6790;2024;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6836;10;(0.746 0.825 0.821 0.763 0.718 0.722 0.731 0.684 );NULL
MotorImagery;2021-01-28 15:05:43.9990;2219;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8122;11;(0.812 0.760 0.764 0.778 0.806 0.836 0.833 0.789 );NULL
Rest;2021-01-28 15:05:44.5256;2250;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6985;11;(0.698 0.839 0.832 0.803 0.822 0.755 0.754 0.705 );NULL
InputWindowChange;2021-01-28 15:05:45.4255;2302;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Open;5;0.0000;0.0000;Running;2.8150;7;0.1500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 15:05:46.3028;2353;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8025;12;(0.800 0.817 0.869 0.872 0.853 0.854 0.802 0.769 );NULL
Rest;2021-01-28 15:05:46.4604;2362;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6747;12;(0.732 0.675 0.869 0.872 0.853 0.854 0.802 0.746 );NULL
MotorImagery;2021-01-28 15:05:50.1245;2576;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8780;13;(0.781 0.792 0.778 0.794 0.840 0.878 0.722 0.718 );NULL
InputWindowChange;2021-01-28 15:05:50.4382;2594;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;5;0.0147;0.0000;Running;2.8150;7;0.1500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 15:05:50.4392;2594;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;5;0.0147;0.0000;Running;2.8150;7;0.1500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
Rest;2021-01-28 15:05:51.1540;2635;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6833;13;(0.892 0.871 0.853 0.805 0.776 0.730 0.683 0.884 );NULL
InputWindowChange;2021-01-28 15:05:52.4381;2709;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Open;6;0.0000;0.0000;Running;1.9369;7;0.1500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 15:05:53.0724;2746;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8975;14;(0.874 0.829 0.853 0.868 0.877 0.879 0.898 0.717 );NULL
Rest;2021-01-28 15:05:54.1458;2809;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6748;14;(0.761 0.675 0.906 0.898 0.868 0.844 0.828 0.786 );NULL
MotorImagery;2021-01-28 15:05:54.8412;2850;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7285;15;(0.748 0.738 0.719 0.745 0.729 0.711 0.732 0.745 );NULL
Rest;2021-01-28 15:05:56.1571;2927;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6324;15;(0.767 0.708 0.632 0.876 0.878 0.832 0.775 0.785 );NULL
InputWindowChange;2021-01-28 15:05:57.4408;3003;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;6;0.0017;0.0000;Running;1.9369;7;0.1500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 15:05:57.4418;3003;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;6;0.0017;0.0000;Running;1.9369;7;0.1500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
MotorImagery;2021-01-28 15:05:57.6831;3017;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7960;16;(0.838 0.834 0.783 0.796 0.729 0.798 0.747 0.845 );NULL
Rest;2021-01-28 15:05:57.9365;3032;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5639;16;(0.564 0.834 0.783 0.796 0.781 0.702 0.721 0.702 );NULL
InputWindowChange;2021-01-28 15:05:59.4412;3120;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Open;7;0.0000;0.0000;Running;2.8345;7;0.1500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 15:06:00.8864;3204;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8353;17;(0.835 0.714 0.735 0.762 0.752 0.784 0.813 0.832 );NULL
Rest;2021-01-28 15:06:03.0531;3331;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6194;17;(0.854 0.832 0.844 0.806 0.757 0.754 0.619 0.848 );NULL
MotorImagery;2021-01-28 15:06:04.3087;3405;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8533;18;(0.878 0.881 0.853 0.740 0.736 0.797 0.835 0.871 );NULL
InputWindowChange;2021-01-28 15:06:04.4465;3413;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;7;0.0010;0.0000;Running;2.8345;7;0.1500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 15:06:04.4505;3413;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;7;0.0010;0.0000;Running;2.8345;7;0.1500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
Rest;2021-01-28 15:06:04.4605;3414;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6995;18;(0.878 0.881 0.853 0.847 0.766 0.699 0.835 0.871 );NULL
MotorImagery;2021-01-28 15:06:05.7196;3488;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7473;19;(0.811 0.735 0.716 0.747 0.730 0.781 0.776 0.795 );NULL
InputWindowChange;2021-01-28 15:06:06.4557;3531;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Open;8;0.0000;0.0000;Running;4.1205;7;0.1500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-28 15:06:07.7861;3609;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6320;19;(0.860 0.806 0.825 0.711 0.716 0.632 0.860 0.844 );NULL
MotorImagery;2021-01-28 15:06:09.2015;3691;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8248;20;(0.824 0.835 0.829 0.797 0.825 0.712 0.751 0.786 );NULL
InputWindowChange;2021-01-28 15:06:09.2025;3691;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;8;-2.2517;0.0000;Running;4.1205;7;0.1500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 15:06:09.2025;3691;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;8;-2.2517;0.0000;Running;4.1205;6;0.2000;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-28 15:06:09.6680;3718;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6804;20;(0.776 0.752 0.735 0.729 0.680 0.801 0.810 0.782 );NULL
MotorImagery;2021-01-28 15:06:13.2787;3930;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8525;21;(0.865 0.852 0.814 0.831 0.836 0.839 0.854 0.868 );NULL
InputWindowChange;2021-01-28 15:06:13.4662;3941;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Open;9;0.0000;0.0000;Running;2.5598;6;0.2000;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-28 15:06:15.2013;4043;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6643;21;(0.740 0.664 0.839 0.832 0.812 0.793 0.822 0.800 );NULL
MotorImagery;2021-01-28 15:06:17.5967;4184;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7336;22;(0.734 0.728 0.731 0.703 0.786 0.816 0.800 0.790 );NULL
Rest;2021-01-28 15:06:17.8640;4200;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6903;22;(0.734 0.745 0.763 0.730 0.690 0.816 0.800 0.790 );NULL
InputWindowChange;2021-01-28 15:06:18.4871;4236;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;9;0.0164;0.0000;Running;2.5598;6;0.2000;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-28 15:06:18.4891;4236;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Closed;9;0.0164;0.0000;Running;2.5598;6;0.2000;0;0.0000;4;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
MotorImagery;2021-01-28 15:06:18.6352;4245;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7854;23;(0.730 0.768 0.785 0.762 0.790 0.748 0.764 0.773 );NULL
Rest;2021-01-28 15:06:18.8891;4260;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5762;23;(0.730 0.768 0.785 0.796 0.799 0.734 0.576 0.773 );NULL
InputWindowChange;2021-01-28 15:06:20.4671;4351;01aaceb1b05892eb5172a8af174939ef;anonymous;NULL;Open;10;0.0000;0.0000;Running;1.4969;6;0.2000;0;0.0000;4;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 15:06:21.5699;4416;01aaceb1b05892eb5172a8af174939ef;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8453;24;(0.819 0.811 0.845 0.742 0.764 0.823 0.829 0.828 );NULL
