SessionID;Timestamp;Framecount;Email;DeviceID;FabInputTrials;AccInputTrials;RejInputTrials;Trials;InterTrialInterval_sec;InputWindow_sec;noInputReceivedFabAlarm_sec;FabAlarmVariability_sec;ConfidenceThreshold;BCIProcessingMode;ConsecutiveThresholdBufferSize
cd70a0896af4e6c279fc083948547cd2;2021-01-29 10:54:33.5907;1;anonymous;672c79dd700423a845a1ad6147a6afcd2d17534f;0;20;0;20;2.0000;5.0000;3.0000;1.9000;0.6500;ConsecutiveThreshold;8

