Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-29 10:54:36.2308;21;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6497;ReceivingData
Sample;2021-01-29 10:54:36.2458;22;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6920;ReceivingData
Sample;2021-01-29 10:54:36.3455;28;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6885;ReceivingData
Sample;2021-01-29 10:54:36.3635;29;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6907;ReceivingData
Sample;2021-01-29 10:54:36.4642;35;cd70a0896af4e6c279fc083948547cd2;anonymous;0.7126;ReceivingData
Sample;2021-01-29 10:54:36.4812;36;cd70a0896af4e6c279fc083948547cd2;anonymous;0.7624;ReceivingData
Sample;2021-01-29 10:54:36.6000;43;cd70a0896af4e6c279fc083948547cd2;anonymous;0.7834;ReceivingData
Sample;2021-01-29 10:54:36.6170;44;cd70a0896af4e6c279fc083948547cd2;anonymous;0.7612;ReceivingData
Sample;2021-01-29 10:54:36.7357;51;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6931;ReceivingData
Sample;2021-01-29 10:54:36.7527;52;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5918;ReceivingData
Sample;2021-01-29 10:54:36.7696;53;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5511;ReceivingData
Sample;2021-01-29 10:54:36.8703;59;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5747;ReceivingData
Sample;2021-01-29 10:54:36.8873;60;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6014;ReceivingData
Sample;2021-01-29 10:54:36.9900;66;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6322;ReceivingData
Sample;2021-01-29 10:54:37.0060;67;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6334;ReceivingData
Sample;2021-01-29 10:54:37.1087;73;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6243;ReceivingData
Sample;2021-01-29 10:54:37.1247;74;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6523;ReceivingData
Sample;2021-01-29 10:54:37.2423;81;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6605;ReceivingData
Sample;2021-01-29 10:54:37.2593;82;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6918;ReceivingData
Sample;2021-01-29 10:54:37.3600;88;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6675;ReceivingData
Sample;2021-01-29 10:54:37.3780;89;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6865;ReceivingData
Sample;2021-01-29 10:54:37.5117;97;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6739;ReceivingData
Sample;2021-01-29 10:54:37.5276;98;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6402;ReceivingData
Sample;2021-01-29 10:54:37.6283;104;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5875;ReceivingData
Sample;2021-01-29 10:54:37.6452;105;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5967;ReceivingData
Sample;2021-01-29 10:54:37.7620;112;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6135;ReceivingData
Sample;2021-01-29 10:54:37.7799;113;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6768;ReceivingData
Sample;2021-01-29 10:54:37.7959;114;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6884;ReceivingData
Sample;2021-01-29 10:54:37.8812;119;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6801;ReceivingData
Sample;2021-01-29 10:54:37.8982;120;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6190;ReceivingData
Sample;2021-01-29 10:54:37.9978;126;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5831;ReceivingData
Sample;2021-01-29 10:54:38.0148;127;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5695;ReceivingData
Sample;2021-01-29 10:54:38.1325;134;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5493;ReceivingData
Sample;2021-01-29 10:54:38.1484;135;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5338;ReceivingData
Sample;2021-01-29 10:54:38.2666;142;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5374;ReceivingData
Sample;2021-01-29 10:54:38.2826;143;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5801;ReceivingData
Sample;2021-01-29 10:54:38.4003;150;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6058;ReceivingData
Sample;2021-01-29 10:54:38.4172;151;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5590;ReceivingData
Sample;2021-01-29 10:54:38.5189;157;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5361;ReceivingData
Sample;2021-01-29 10:54:38.5359;158;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5631;ReceivingData
Sample;2021-01-29 10:54:38.6376;164;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5830;ReceivingData
Sample;2021-01-29 10:54:38.6536;165;cd70a0896af4e6c279fc083948547cd2;anonymous;0.5787;ReceivingData
Sample;2021-01-29 10:54:38.6706;166;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6522;ReceivingData
Sample;2021-01-29 10:54:38.7713;172;cd70a0896af4e6c279fc083948547cd2;anonymous;0.6731;ReceivingData
