Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber
Rest;2021-01-29 14:56:03.7916;2114;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7490;1
MotorImagery;2021-01-29 14:56:03.8026;2115;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8002;2
Rest;2021-01-29 14:56:04.0619;2134;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7069;2
InputWindowChange;2021-01-29 14:56:14.6357;2844;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;2;0.0174;0.0000;Running;1.9908;12;0.0000;0;0.0000;6;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:56:18.6418;3120;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;2;0.0306;0.0000;Running;1.9908;12;0.0000;0;0.0000;6;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:56:18.6478;3120;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;2;0.0306;0.0000;Running;1.9908;13;0.0000;0;0.0000;4;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-29 14:56:19.1342;3154;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7504;3
Rest;2021-01-29 14:56:19.2379;3162;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7422;3
MotorImagery;2021-01-29 14:56:19.4004;3173;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7554;4
Rest;2021-01-29 14:56:19.7704;3199;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7241;4
MotorImagery;2021-01-29 14:56:24.2371;3498;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7682;5
Rest;2021-01-29 14:56:24.9861;3548;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7450;5
MotorImagery;2021-01-29 14:56:27.1576;3691;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7845;6
Rest;2021-01-29 14:56:28.0692;3751;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7439;6
InputWindowChange;2021-01-29 14:56:29.4591;3844;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;3;0.0306;0.0000;Running;1.9923;13;0.0000;0;0.0000;4;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:56:33.4580;4115;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;3;0.0458;0.0000;Running;1.9923;13;0.0000;0;0.0000;4;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:56:33.4650;4115;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;3;0.0458;0.0000;Running;1.9923;14;0.0000;0;0.0000;2;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-29 14:56:40.1011;4567;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7569;7
Rest;2021-01-29 14:56:40.8992;4621;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7209;7
InputWindowChange;2021-01-29 14:56:44.4279;4869;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;4;0.0458;0.0000;Running;1.9175;14;0.0000;0;0.0000;2;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:56:48.4243;5143;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;4;0.0485;0.0000;Running;1.9175;14;0.0000;0;0.0000;2;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:56:48.4313;5143;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;4;0.0485;0.0000;Running;1.9175;15;0.0000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
InputWindowChange;2021-01-29 14:56:59.2501;5874;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;5;0.0485;0.0000;Running;2.7180;15;0.0000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:57:00.1346;5932;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7899;8
InputWindowChange;2021-01-29 14:57:00.1355;5932;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;5;-3.0476;0.0000;Running;2.7180;15;0.0000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:57:00.1445;5932;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;5;-3.0476;0.0000;Running;2.7180;14;0.0500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 14:57:01.0312;5993;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7283;8
MotorImagery;2021-01-29 14:57:05.7754;6309;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7630;9
Rest;2021-01-29 14:57:06.1245;6333;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7470;9
MotorImagery;2021-01-29 14:57:06.1265;6334;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7578;10
Rest;2021-01-29 14:57:06.3917;6351;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7471;10
MotorImagery;2021-01-29 14:57:08.8022;6511;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7834;11
Rest;2021-01-29 14:57:09.5946;6563;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7465;11
InputWindowChange;2021-01-29 14:57:10.7360;6642;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;6;-3.0476;0.0000;Running;2.6031;14;0.0500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:57:12.3966;6755;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7692;12
InputWindowChange;2021-01-29 14:57:12.3966;6755;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;6;-5.3749;0.0000;Running;2.6031;14;0.0500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:57:12.3996;6755;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;6;-5.3749;0.0000;Running;2.6031;13;0.1000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 14:57:12.9242;6791;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7335;12
InputWindowChange;2021-01-29 14:57:22.4390;7431;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;7;-5.3749;0.0000;Running;2.3062;13;0.1000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:57:23.7565;7518;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7702;13
InputWindowChange;2021-01-29 14:57:23.7565;7518;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;7;-8.0439;0.0000;Running;2.3062;13;0.1000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:57:23.7575;7518;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;7;-8.0439;0.0000;Running;2.3062;12;0.1500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 14:57:24.1365;7544;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7415;13
InputWindowChange;2021-01-29 14:57:34.2501;8232;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;8;-8.0439;0.0000;Running;1.1660;12;0.1500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:57:38.2363;8498;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;8;-8.0376;0.0000;Running;1.1660;12;0.1500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:57:38.2383;8498;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;8;-8.0376;0.0000;Running;1.1660;13;0.1500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-29 14:57:44.6012;8935;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7582;14
Rest;2021-01-29 14:57:44.8515;8951;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7268;14
InputWindowChange;2021-01-29 14:57:48.5866;9200;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;9;-8.0376;0.0000;Running;1.2720;13;0.1500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:57:51.2539;9382;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7513;15
InputWindowChange;2021-01-29 14:57:51.2539;9382;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;9;-9.3470;0.0000;Running;1.2720;13;0.1500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:57:51.2569;9382;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;9;-9.3470;0.0000;Running;1.2720;12;0.2000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 14:57:51.2639;9383;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7415;15
InputWindowChange;2021-01-29 14:58:00.9683;10058;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;10;-9.3470;0.0000;Running;2.5428;12;0.2000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:58:04.9616;10330;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;10;-9.3438;0.0000;Running;2.5428;12;0.2000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:58:04.9636;10330;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;10;-9.3438;0.0000;Running;2.5428;13;0.2000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-29 14:58:09.5183;10641;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7591;16
Rest;2021-01-29 14:58:09.6804;10653;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7466;16
MotorImagery;2021-01-29 14:58:09.8874;10667;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7646;17
Rest;2021-01-29 14:58:10.1288;10686;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7074;17
InputWindowChange;2021-01-29 14:58:15.3234;11042;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;11;-9.3438;0.0000;Running;1.6181;13;0.2000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:58:18.8395;11282;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7836;18
InputWindowChange;2021-01-29 14:58:18.8395;11282;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;11;-9.8020;0.0000;Running;1.6181;13;0.2000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:58:18.8425;11282;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;11;-9.8020;0.0000;Running;1.6181;12;0.2500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 14:58:19.1437;11304;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7448;18
InputWindowChange;2021-01-29 14:58:27.9146;11898;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;12;-9.8020;0.0000;Running;1.1920;12;0.2500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:58:30.8575;12103;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7626;19
InputWindowChange;2021-01-29 14:58:30.8575;12103;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;12;-10.8392;0.0000;Running;1.1920;12;0.2500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:58:30.8584;12103;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;12;-10.8392;0.0000;Running;1.1920;11;0.3000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 14:58:30.9901;12112;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7267;19
MotorImagery;2021-01-29 14:58:37.1231;12535;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7536;20
Rest;2021-01-29 14:58:37.1340;12536;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7346;20
InputWindowChange;2021-01-29 14:58:40.4353;12756;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;13;-10.8392;0.0000;Running;1.7742;11;0.3000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:58:41.3349;12818;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7527;21
InputWindowChange;2021-01-29 14:58:41.3349;12818;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;13;-13.9266;0.0000;Running;1.7742;11;0.3000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:58:41.3359;12818;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;13;-13.9266;0.0000;Running;1.7742;10;0.3500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 14:58:42.0560;12869;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6939;21
InputWindowChange;2021-01-29 14:58:51.9600;13550;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;14;-13.9266;0.0000;Running;1.5560;10;0.3500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:58:52.0683;13558;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7534;22
InputWindowChange;2021-01-29 14:58:52.0693;13558;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;14;-17.7953;0.0000;Running;1.5560;10;0.3500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 14:58:52.0693;13558;1537857953598619c5724519a1d63fa4;anonymous;NULL;Closed;14;-17.7953;0.0000;Running;1.5560;9;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 14:58:52.2972;13573;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7438;22
MotorImagery;2021-01-29 14:58:52.7036;13601;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7677;23
Rest;2021-01-29 14:58:53.0646;13626;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7368;23
InputWindowChange;2021-01-29 14:59:03.1632;14326;1537857953598619c5724519a1d63fa4;anonymous;NULL;Open;15;-17.7953;0.0000;Running;1.8633;9;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 14:59:04.9670;14450;1537857953598619c5724519a1d63fa4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7503;24
