Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
InputWindowChange;2021-02-02 15:12:37.9896;1486;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;1;-5.9289;0.0000;Running;2.1570;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:12:37.9906;1486;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;1;-5.9289;0.0000;Running;2.1570;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-02-02 15:12:38.3317;1510;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7009;4;NULL
MotorImagery;2021-02-02 15:12:41.4093;1710;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7261;5;NULL
Rest;2021-02-02 15:12:41.4252;1711;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6914;5;NULL
MotorImagery;2021-02-02 15:12:42.9537;1811;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7295;6;NULL
Rest;2021-02-02 15:12:43.3327;1836;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7130;6;NULL
MotorImagery;2021-02-02 15:12:43.5890;1853;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7443;7;NULL
Rest;2021-02-02 15:12:44.6527;1924;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6643;7;NULL
MotorImagery;2021-02-02 15:12:45.9021;2005;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7231;8;NULL
Rest;2021-02-02 15:12:45.9210;2006;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6905;8;NULL
InputWindowChange;2021-02-02 15:12:48.9573;2213;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Open;2;-5.9289;0.0000;Running;1.0724;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:12:52.9582;2474;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;2;-5.9065;0.0000;Running;1.0724;18;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:12:52.9641;2474;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;2;-5.9065;0.0000;Running;1.0724;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
MotorImagery;2021-02-02 15:12:54.4347;2574;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7659;9;NULL
Rest;2021-02-02 15:12:54.5594;2583;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7155;9;NULL
MotorImagery;2021-02-02 15:12:54.7209;2593;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7362;10;NULL
Rest;2021-02-02 15:12:54.7299;2594;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7053;10;NULL
MotorImagery;2021-02-02 15:12:54.8616;2602;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8323;11;NULL
Rest;2021-02-02 15:12:55.4580;2642;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6854;11;NULL
MotorImagery;2021-02-02 15:12:55.5669;2651;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7287;12;NULL
Rest;2021-02-02 15:12:55.5939;2652;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6717;12;NULL
MotorImagery;2021-02-02 15:12:55.7587;2663;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7216;13;NULL
Rest;2021-02-02 15:12:55.7687;2664;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6842;13;NULL
MotorImagery;2021-02-02 15:12:57.2547;2764;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7215;14;NULL
Rest;2021-02-02 15:12:57.3968;2774;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6998;14;NULL
MotorImagery;2021-02-02 15:12:57.7569;2800;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7415;15;NULL
Rest;2021-02-02 15:12:58.6888;2860;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6676;15;NULL
InputWindowChange;2021-02-02 15:13:03.7539;3187;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Open;3;-5.9065;0.0000;Running;2.3424;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 15:13:03.7898;3190;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7288;16;NULL
InputWindowChange;2021-02-02 15:13:03.7898;3190;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;3;-9.8454;0.0000;Running;2.3424;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:13:03.7908;3190;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;3;-9.8454;0.0000;Running;2.3424;17;0.1500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-02-02 15:13:04.4021;3230;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6844;16;NULL
MotorImagery;2021-02-02 15:13:05.4163;3295;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7438;17;NULL
Rest;2021-02-02 15:13:05.8527;3324;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7031;17;NULL
MotorImagery;2021-02-02 15:13:05.8627;3325;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7324;18;NULL
Rest;2021-02-02 15:13:06.3250;3356;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6751;18;NULL
MotorImagery;2021-02-02 15:13:10.7201;3648;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7217;19;NULL
Rest;2021-02-02 15:13:10.8208;3654;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7118;19;NULL
MotorImagery;2021-02-02 15:13:10.9601;3663;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7522;20;NULL
Rest;2021-02-02 15:13:11.0628;3669;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6932;20;NULL
InputWindowChange;2021-02-02 15:13:14.6288;3904;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Open;4;-9.8454;0.0000;Running;2.5430;17;0.1500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:13:18.6263;4174;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;4;-9.8369;0.0000;Running;2.5430;17;0.1500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:13:18.6283;4174;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;4;-9.8369;0.0000;Running;2.5430;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
MotorImagery;2021-02-02 15:13:21.1280;4339;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7303;21;NULL
Rest;2021-02-02 15:13:21.1320;4340;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7055;21;NULL
MotorImagery;2021-02-02 15:13:21.2935;4349;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7834;22;NULL
Rest;2021-02-02 15:13:22.0761;4401;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7076;22;NULL
MotorImagery;2021-02-02 15:13:23.5610;4503;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7726;23;NULL
Rest;2021-02-02 15:13:24.6123;4576;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6104;23;NULL
InputWindowChange;2021-02-02 15:13:29.0062;4878;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Open;5;-9.8369;0.0000;Running;2.6578;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 15:13:29.8679;4937;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7273;24;NULL
InputWindowChange;2021-02-02 15:13:29.8709;4937;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;5;-12.9655;0.0000;Running;2.6578;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:13:29.8749;4937;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;5;-12.9655;0.0000;Running;2.6578;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-02-02 15:13:31.3566;5033;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5966;24;NULL
MotorImagery;2021-02-02 15:13:37.8633;5475;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7310;25;NULL
Rest;2021-02-02 15:13:37.8873;5476;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6748;25;NULL
MotorImagery;2021-02-02 15:13:38.1236;5493;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7718;26;NULL
Rest;2021-02-02 15:13:38.4218;5514;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6362;26;NULL
InputWindowChange;2021-02-02 15:13:40.4888;5655;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Open;6;-12.9655;0.0000;Running;2.8954;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 15:13:42.6353;5796;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7373;27;NULL
InputWindowChange;2021-02-02 15:13:42.6363;5796;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;6;-14.7957;0.0000;Running;2.8954;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:13:42.6383;5796;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;6;-14.7957;0.0000;Running;2.8954;15;0.2500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-02-02 15:13:42.9236;5816;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7032;27;NULL
MotorImagery;2021-02-02 15:13:48.5010;6207;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7278;28;NULL
Rest;2021-02-02 15:13:48.5160;6208;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6934;28;NULL
MotorImagery;2021-02-02 15:13:48.5320;6209;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7395;29;NULL
Rest;2021-02-02 15:13:48.6337;6216;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6951;29;NULL
MotorImagery;2021-02-02 15:13:48.8671;6232;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7300;30;NULL
Rest;2021-02-02 15:13:48.8820;6233;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6891;30;NULL
InputWindowChange;2021-02-02 15:13:52.6590;6481;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Open;7;-14.7957;0.0000;Running;2.1486;15;0.2500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-02-02 15:13:56.6576;6754;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;7;-14.7822;0.0000;Running;2.1486;15;0.2500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:13:56.6666;6754;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;7;-14.7822;0.0000;Running;2.1486;15;0.2500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-02-02 15:14:07.4984;7468;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Open;8;-14.7822;0.0000;Running;2.0997;15;0.2500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-02-02 15:14:08.8298;7554;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7447;31;NULL
InputWindowChange;2021-02-02 15:14:08.8298;7554;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;8;-17.4357;0.0000;Running;2.0997;15;0.2500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-02-02 15:14:08.8298;7554;42d13dcd2289b5400104fc519d86801a;anonymous;NULL;Closed;8;-17.4357;0.0000;Running;2.0997;14;0.3000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-02-02 15:14:08.9211;7559;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6823;31;NULL
MotorImagery;2021-02-02 15:14:14.0262;7889;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7909;32;NULL
Rest;2021-02-02 15:14:14.3214;7909;42d13dcd2289b5400104fc519d86801a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6495;32;NULL
