Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
InputWindowChange;2021-01-26 11:03:11.0541;1457;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;1;-2.5359;0.0000;Running;2.3537;13;0.0500;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:03:15.0434;1725;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;1;-2.5203;0.0000;Running;2.3537;13;0.0500;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:03:15.0524;1725;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;1;-2.5203;0.0000;Running;2.3537;13;0.0500;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
MotorImagery;2021-01-26 11:03:21.4811;2146;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7219;7;NULL
Rest;2021-01-26 11:03:21.6177;2154;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6954;7;NULL
MotorImagery;2021-01-26 11:03:21.8521;2169;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7007;8;NULL
Rest;2021-01-26 11:03:22.0143;2179;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6791;8;NULL
InputWindowChange;2021-01-26 11:03:25.8728;2445;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;2;-2.5203;0.0000;Running;1.4347;13;0.0500;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:03:27.2934;2546;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;2;-5.0802;0.0000;Running;1.4347;13;0.0500;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:03:27.3014;2546;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;2;-5.0802;0.0000;Running;1.4347;13;0.0500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
MotorImagery;2021-01-26 11:03:29.2845;2678;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7111;9;NULL
Rest;2021-01-26 11:03:30.1835;2737;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6643;9;NULL
InputWindowChange;2021-01-26 11:03:37.4419;3232;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;3;-5.0802;0.0000;Running;2.1399;13;0.0500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:03:41.4389;3499;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;3;-5.0597;0.0000;Running;2.1399;13;0.0500;5;0.0500;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:03:41.4469;3499;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;3;-5.0597;0.0000;Running;2.1399;13;0.0500;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-01-26 11:03:52.2456;4228;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;4;-5.0597;0.0000;Running;1.2802;13;0.0500;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:03:55.8615;4475;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7401;10;NULL
InputWindowChange;2021-01-26 11:03:55.8636;4475;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;4;-5.4167;0.0000;Running;1.2802;13;0.0500;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:03:55.8695;4475;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;4;-5.4167;0.0000;Running;1.2802;12;0.1000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-26 11:03:56.1109;4493;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6528;10;NULL
MotorImagery;2021-01-26 11:03:56.2484;4503;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7061;11;NULL
Rest;2021-01-26 11:03:56.3492;4510;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6794;11;NULL
MotorImagery;2021-01-26 11:03:58.9272;4684;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7226;12;NULL
Rest;2021-01-26 11:03:59.3371;4711;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6680;12;NULL
InputWindowChange;2021-01-26 11:04:05.1157;5106;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;5;-5.4167;0.0000;Running;1.7908;12;0.1000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:04:06.9125;5231;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7079;13;NULL
InputWindowChange;2021-01-26 11:04:06.9125;5231;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;5;-7.5928;0.0000;Running;1.7908;12;0.1000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:04:06.9135;5231;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;5;-7.5928;0.0000;Running;1.7908;11;0.1500;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-26 11:04:08.0130;5305;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6743;13;NULL
InputWindowChange;2021-01-26 11:04:16.8522;5905;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;6;-7.5928;0.0000;Running;2.4505;11;0.1500;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:04:18.4804;6019;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7069;14;NULL
InputWindowChange;2021-01-26 11:04:18.4804;6019;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;6;-9.9485;0.0000;Running;2.4505;11;0.1500;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:04:18.4824;6019;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;6;-9.9485;0.0000;Running;2.4505;10;0.2000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-26 11:04:18.6200;6027;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6571;14;NULL
InputWindowChange;2021-01-26 11:04:28.8054;6734;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;7;-9.9485;0.0000;Running;2.4265;10;0.2000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:04:30.8537;6878;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7049;15;NULL
InputWindowChange;2021-01-26 11:04:31.2133;6904;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;7;-11.5198;0.0000;Running;2.4265;10;0.2000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:04:31.2143;6904;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;7;-11.5198;0.0000;Running;2.4265;10;0.2000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
Rest;2021-01-26 11:04:31.2412;6907;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6763;15;NULL
InputWindowChange;2021-01-26 11:04:41.1114;7585;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;8;-11.5198;0.0000;Running;1.1994;10;0.2000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:04:42.2505;7660;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7064;16;NULL
InputWindowChange;2021-01-26 11:04:42.3063;7663;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;8;-14.3039;0.0000;Running;1.1994;10;0.2000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:04:42.3073;7663;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;8;-14.3039;0.0000;Running;1.1994;10;0.2000;3;0.1500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
Rest;2021-01-26 11:04:42.3522;7667;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6980;16;NULL
MotorImagery;2021-01-26 11:04:50.6516;8217;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7339;17;NULL
Rest;2021-01-26 11:04:50.7832;8225;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6566;17;NULL
MotorImagery;2021-01-26 11:04:50.9498;8236;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7108;18;NULL
Rest;2021-01-26 11:04:51.0824;8246;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6780;18;NULL
InputWindowChange;2021-01-26 11:04:52.5777;8348;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;9;-14.3039;0.0000;Running;2.4618;10;0.2000;3;0.1500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:04:56.5637;8622;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;9;-14.2949;0.0000;Running;2.4618;10;0.2000;3;0.1500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:04:56.5707;8622;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;9;-14.2949;0.0000;Running;2.4618;10;0.2000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-01-26 11:05:07.3623;9361;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;10;-14.2949;0.0000;Running;1.9605;10;0.2000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:05:09.3132;9489;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;10;-16.3304;0.0000;Running;1.9605;10;0.2000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:05:09.3132;9489;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;10;-16.3304;0.0000;Running;1.9605;10;0.2000;2;0.2000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
InputWindowChange;2021-01-26 11:05:19.2199;10159;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;11;-16.3304;0.0000;Running;1.1582;10;0.2000;2;0.2000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:05:23.2165;10437;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;11;-16.3083;0.0000;Running;1.1582;10;0.2000;2;0.2000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:05:23.2215;10437;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;11;-16.3083;0.0000;Running;1.1582;10;0.2000;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-01-26 11:05:34.4129;11208;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;12;-16.3083;0.0000;Running;2.8794;10;0.2000;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:05:36.0499;11315;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7020;19;NULL
InputWindowChange;2021-01-26 11:05:36.0499;11315;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;12;-18.6490;0.0000;Running;2.8794;10;0.2000;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:05:36.0509;11315;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;12;-18.6490;0.0000;Running;2.8794;9;0.2500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-26 11:05:36.1516;11322;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6916;19;NULL
MotorImagery;2021-01-26 11:05:36.1536;11323;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7122;20;NULL
Rest;2021-01-26 11:05:36.5535;11351;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6548;20;NULL
InputWindowChange;2021-01-26 11:05:46.2389;12020;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;13;-18.6490;0.0000;Running;2.9607;9;0.2500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:05:49.1880;12221;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;13;-19.6795;0.0000;Running;2.9607;9;0.2500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:05:49.1880;12221;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;13;-19.6795;0.0000;Running;2.9607;9;0.2500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
InputWindowChange;2021-01-26 11:05:58.7512;12859;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;14;-19.6795;0.0000;Running;2.9516;9;0.2500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:05:59.9529;12938;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7084;21;NULL
InputWindowChange;2021-01-26 11:05:59.9529;12938;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;14;-22.4579;0.0000;Running;2.9516;9;0.2500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 11:05:59.9559;12938;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;14;-22.4579;0.0000;Running;2.9516;8;0.3000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-26 11:06:00.9489;13001;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5979;21;NULL
InputWindowChange;2021-01-26 11:06:10.3764;13645;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Open;15;-22.4579;0.0000;Running;1.2223;8;0.3000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-26 11:06:12.0776;13764;4a953f89dfbd8a2618be704b9b93d770;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7220;22;NULL
InputWindowChange;2021-01-26 11:06:12.0786;13764;4a953f89dfbd8a2618be704b9b93d770;anonymous;NULL;Closed;15;-24.7570;0.0000;Running;1.2223;8;0.3000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
