Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
MotorImagery;2021-01-29 09:28:36.7948;2733;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7754;9;NULL
InputWindowChange;2021-01-29 09:28:36.7948;2733;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Closed;1;-3.1521;0.0000;Running;1.4707;14;0.0000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 09:28:36.7988;2733;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Closed;1;-3.1521;0.0000;Running;1.4707;13;0.0500;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-29 09:28:36.8088;2734;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7468;9;NULL
MotorImagery;2021-01-29 09:28:38.9850;3001;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7712;10;NULL
Rest;2021-01-29 09:28:39.0978;3014;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7553;10;NULL
MotorImagery;2021-01-29 09:28:39.6194;3076;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7765;11;NULL
Rest;2021-01-29 09:28:40.7797;3218;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7290;11;NULL
MotorImagery;2021-01-29 09:28:42.2956;3406;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7785;12;NULL
Rest;2021-01-29 09:28:42.4193;3420;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7514;12;NULL
MotorImagery;2021-01-29 09:28:44.6103;3690;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7896;13;NULL
Rest;2021-01-29 09:28:44.7340;3704;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7673;13;NULL
MotorImagery;2021-01-29 09:28:44.7390;3705;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7981;14;NULL
Rest;2021-01-29 09:28:46.4022;3905;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7529;14;NULL
InputWindowChange;2021-01-29 09:28:46.8231;3958;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Open;2;-3.1521;0.0000;Running;1.9154;13;0.0500;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 09:28:47.6717;4062;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8039;15;NULL
InputWindowChange;2021-01-29 09:28:47.6717;4062;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Closed;2;-6.2934;0.0000;Running;1.9154;13;0.0500;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 09:28:47.6747;4062;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Closed;2;-6.2934;0.0000;Running;1.9154;12;0.1000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-29 09:28:48.4179;4153;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7683;15;NULL
MotorImagery;2021-01-29 09:28:50.4658;4404;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7820;16;NULL
Rest;2021-01-29 09:28:51.1045;4482;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7596;16;NULL
MotorImagery;2021-01-29 09:28:51.4816;4528;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7750;17;NULL
Rest;2021-01-29 09:28:51.6173;4545;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7602;17;NULL
MotorImagery;2021-01-29 09:28:52.0232;4594;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7786;18;NULL
Rest;2021-01-29 09:28:52.8977;4701;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7663;18;NULL
MotorImagery;2021-01-29 09:28:52.9027;4702;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7915;19;NULL
Rest;2021-01-29 09:28:53.1724;4736;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7439;19;NULL
MotorImagery;2021-01-29 09:28:54.4366;4891;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7873;20;NULL
InputWindowChange;2021-01-29 09:28:58.2703;5344;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Open;3;-6.2934;0.0000;Running;1.9202;12;0.1000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
Rest;2021-01-29 09:28:58.6455;5390;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7695;20;NULL
MotorImagery;2021-01-29 09:28:59.2819;5470;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7769;21;NULL
InputWindowChange;2021-01-29 09:29:00.1830;5583;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Closed;3;-8.3678;0.0000;Running;1.9202;12;0.1000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 09:29:00.1870;5583;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Closed;3;-8.3678;0.0000;Running;1.9202;12;0.1000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
Rest;2021-01-29 09:29:01.4482;5742;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7539;21;NULL
MotorImagery;2021-01-29 09:29:01.8461;5790;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7755;22;NULL
Rest;2021-01-29 09:29:01.8521;5791;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7432;22;NULL
MotorImagery;2021-01-29 09:29:01.9989;5809;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7744;23;NULL
Rest;2021-01-29 09:29:02.1016;5822;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7274;23;NULL
MotorImagery;2021-01-29 09:29:05.6678;6244;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7816;24;NULL
Rest;2021-01-29 09:29:05.6768;6245;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7517;24;NULL
MotorImagery;2021-01-29 09:29:06.2064;6309;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7705;25;NULL
Rest;2021-01-29 09:29:06.2134;6310;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7499;25;NULL
MotorImagery;2021-01-29 09:29:06.4438;6338;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7708;26;NULL
Rest;2021-01-29 09:29:07.3279;6441;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7400;26;NULL
MotorImagery;2021-01-29 09:29:07.8465;6502;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7899;27;NULL
Rest;2021-01-29 09:29:09.6290;6717;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7378;27;NULL
InputWindowChange;2021-01-29 09:29:10.0646;6771;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Open;4;-8.3678;0.0000;Running;2.8425;12;0.1000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 09:29:11.5532;6947;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7758;28;NULL
InputWindowChange;2021-01-29 09:29:11.5532;6947;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Closed;4;-10.8677;0.0000;Running;2.8425;12;0.1000;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 09:29:11.5562;6947;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Closed;4;-10.8677;0.0000;Running;2.8425;11;0.1500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-29 09:29:11.8107;6977;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7175;28;NULL
MotorImagery;2021-01-29 09:29:14.2428;7252;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7708;29;NULL
Rest;2021-01-29 09:29:14.3643;7265;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7457;29;NULL
MotorImagery;2021-01-29 09:29:16.0112;7445;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8025;30;NULL
Rest;2021-01-29 09:29:17.4514;7612;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7650;30;NULL
MotorImagery;2021-01-29 09:29:17.4624;7613;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7711;31;NULL
Rest;2021-01-29 09:29:18.6975;7764;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7445;31;NULL
MotorImagery;2021-01-29 09:29:19.3431;7841;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7727;32;NULL
Rest;2021-01-29 09:29:19.4757;7856;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7368;32;NULL
MotorImagery;2021-01-29 09:29:19.5944;7870;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7740;33;NULL
Rest;2021-01-29 09:29:20.3660;7962;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5921;33;NULL
MotorImagery;2021-01-29 09:29:21.5078;8100;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8613;34;NULL
InputWindowChange;2021-01-29 09:29:21.9430;8150;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Open;5;-10.8677;0.0000;Running;2.3337;11;0.1500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
Rest;2021-01-29 09:29:25.8683;8614;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7644;34;NULL
InputWindowChange;2021-01-29 09:29:25.9401;8622;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Closed;5;-10.8621;0.0000;Running;2.3337;11;0.1500;4;0.1000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 09:29:25.9421;8622;ef37c31f8ab3c8cf3f91fd8750cc30a4;anonymous;NULL;Closed;5;-10.8621;0.0000;Running;2.3337;11;0.1500;4;0.1000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
