SessionID;Timestamp;Framecount;Email;DeviceID;FabInputTrials;AccInputTrials;RejInputTrials;Trials;InterTrialInterval_sec;InputWindow_sec;noInputReceivedFabAlarm_sec;FabAlarmVariability_sec;ConfidenceThreshold;BCIProcessingMode;ConsecutiveThresholdBufferSize
6f470711f166376fed3a2a0af63a4599;2021-01-28 09:00:03.6780;1;anonymous;672c79dd700423a845a1ad6147a6afcd2d17534f;0;20;0;20;2.0000;5.0000;3.0000;1.9000;0.7000;ConsecutiveThreshold;8

