Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber;BCIThresholdBuffer
InputWindowChange;2021-01-29 14:45:55.9025;2711;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;6;0.0000;0.0000;Running;2.0220;13;0.0000;0;0.0000;1;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:45:58.9152;2877;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8308;3;(0.794 0.788 0.782 0.797 0.816 0.827 0.831 0.761 )
InputWindowChange;2021-01-29 14:45:58.9162;2877;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;6;-1.9895;0.0000;Running;2.0220;13;0.0000;0;0.0000;1;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:45:58.9192;2877;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;6;-1.9895;0.0000;Running;2.0220;12;0.0500;0;0.0000;1;0.3000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:45:59.4248;2906;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7049;3;(0.819 0.813 0.802 0.779 0.763 0.750 0.705 0.816 )
MotorImagery;2021-01-29 14:46:01.2308;3006;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8927;4;(0.879 0.888 0.902 0.902 0.896 0.893 0.785 0.838 )
Rest;2021-01-29 14:46:01.5034;3021;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7059;4;(0.855 0.757 0.706 0.902 0.896 0.893 0.894 0.883 )
InputWindowChange;2021-01-29 14:46:02.9062;3098;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;7;0.0000;0.0000;Running;1.2680;12;0.0500;0;0.0000;1;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:46:04.9492;3210;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7758;5;(0.771 0.790 0.785 0.776 0.751 0.778 0.789 0.781 )
InputWindowChange;2021-01-29 14:46:04.9502;3210;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;7;-2.9593;0.0000;Running;1.2680;12;0.0500;0;0.0000;1;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:46:04.9522;3210;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;7;-2.9593;0.0000;Running;1.2680;11;0.1000;0;0.0000;1;0.3000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:46:05.8034;3258;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6455;5;(0.751 0.645 0.779 0.784 0.794 0.794 0.792 0.781 )
InputWindowChange;2021-01-29 14:46:09.9087;3487;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;8;0.0000;0.0000;Running;4.7694;11;0.1000;0;0.0000;1;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:46:14.9244;3766;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;8;0.0182;0.0000;Running;4.7694;11;0.1000;0;0.0000;1;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:46:14.9264;3766;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;8;0.0182;0.0000;Running;4.7694;12;0.1000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:46:16.9119;3874;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;9;0.0000;0.0000;Running;4.7471;12;0.1000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:46:21.9180;4152;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;9;0.0079;0.0000;Running;4.7471;12;0.1000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:46:21.9200;4152;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;9;0.0079;0.0000;Running;4.7471;13;0.1000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
MotorImagery;2021-01-29 14:46:21.9210;4152;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8363;6;(0.829 0.849 0.855 0.865 0.852 0.844 0.836 0.812 )
Rest;2021-01-29 14:46:22.9682;4209;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7366;6;(0.737 0.876 0.845 0.823 0.807 0.801 0.795 0.772 )
InputWindowChange;2021-01-29 14:46:23.9278;4262;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;10;0.0000;0.0000;Running;3.0562;13;0.1000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:46:26.6496;4419;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8478;7;(0.769 0.799 0.819 0.824 0.827 0.840 0.848 0.763 )
InputWindowChange;2021-01-29 14:46:26.6536;4419;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;10;-2.2797;0.0000;Running;3.0562;13;0.1000;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:46:26.6556;4419;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;10;-2.2797;0.0000;Running;3.0562;12;0.1500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:46:27.4112;4463;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7187;7;(0.813 0.778 0.719 0.839 0.857 0.860 0.870 0.838 )
InputWindowChange;2021-01-29 14:46:30.9277;4667;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;11;0.0000;0.0000;Running;2.4953;12;0.1500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:46:35.9322;4955;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;11;0.0016;0.0000;Running;2.4953;12;0.1500;0;0.0000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:46:35.9382;4955;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;11;0.0016;0.0000;Running;2.4953;13;0.1500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:46:37.9380;5072;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;12;0.0000;0.0000;Running;3.3498;13;0.1500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:46:39.7193;5175;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7971;8;(0.797 0.763 0.781 0.807 0.813 0.810 0.815 0.806 )
InputWindowChange;2021-01-29 14:46:39.7223;5175;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;12;-3.2237;0.0000;Running;3.3498;13;0.1500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:46:39.7234;5175;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;12;-3.2237;0.0000;Running;3.3498;12;0.2000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:46:39.8669;5184;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7057;8;(0.797 0.770 0.706 0.807 0.813 0.810 0.815 0.806 )
InputWindowChange;2021-01-29 14:46:44.9517;5478;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;13;0.0000;0.0000;Running;4.1416;12;0.2000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:46:49.9590;5765;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;13;0.0019;0.0000;Running;4.1416;12;0.2000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:46:49.9660;5765;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;13;0.0019;0.0000;Running;4.1416;13;0.2000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:46:51.9525;5877;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;14;0.0000;0.0000;Running;1.6361;13;0.2000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:46:56.9561;6153;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;14;0.0032;0.0000;Running;1.6361;13;0.2000;0;0.0000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:46:56.9630;6153;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;14;0.0032;0.0000;Running;1.6361;13;0.2000;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:46:58.9544;6266;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;15;0.0000;0.0000;Running;1.2724;13;0.2000;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:47:03.9639;6545;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;15;0.0088;0.0000;Running;1.2724;13;0.2000;0;0.0000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:47:03.9659;6545;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;15;0.0088;0.0000;Running;1.2724;13;0.2000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
MotorImagery;2021-01-29 14:47:03.9669;6545;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8355;9;(0.787 0.804 0.823 0.839 0.832 0.835 0.760 0.776 )
Rest;2021-01-29 14:47:04.5035;6576;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7032;9;(0.825 0.804 0.796 0.788 0.754 0.703 0.831 0.809 )
InputWindowChange;2021-01-29 14:47:05.9585;6656;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;16;0.0000;0.0000;Running;2.6203;13;0.2000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:47:09.2006;6837;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.9134;10;(0.838 0.850 0.882 0.894 0.913 0.762 0.828 0.852 )
InputWindowChange;2021-01-29 14:47:09.2006;6837;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;16;-1.7582;0.0000;Running;2.6203;13;0.2000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:47:09.2016;6837;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;16;-1.7582;0.0000;Running;2.6203;12;0.2500;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:47:10.1182;6889;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7305;10;(0.760 0.751 0.731 0.861 0.851 0.836 0.804 0.775 )
MotorImagery;2021-01-29 14:47:12.6481;7030;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7875;11;(0.811 0.825 0.812 0.797 0.782 0.788 0.788 0.797 )
Rest;2021-01-29 14:47:12.8326;7041;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7474;11;(0.811 0.825 0.812 0.797 0.782 0.788 0.780 0.747 )
InputWindowChange;2021-01-29 14:47:12.9642;7048;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;17;0.0000;0.0000;Running;1.2482;12;0.2500;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:47:14.1762;7115;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8511;12;(0.804 0.826 0.832 0.850 0.860 0.858 0.851 0.760 )
InputWindowChange;2021-01-29 14:47:14.1772;7115;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;17;-3.7903;0.0000;Running;1.2482;12;0.2500;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:47:14.1801;7115;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Closed;17;-3.7903;0.0000;Running;1.2482;11;0.3000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:47:14.7217;7146;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7322;12;(0.814 0.818 0.812 0.803 0.798 0.803 0.777 0.732 )
MotorImagery;2021-01-29 14:47:16.4898;7245;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7773;13;(0.776 0.798 0.811 0.820 0.834 0.824 0.777 0.776 )
Rest;2021-01-29 14:47:16.6155;7252;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7347;13;(0.735 0.798 0.811 0.820 0.834 0.824 0.777 0.756 )
MotorImagery;2021-01-29 14:47:17.9112;7326;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8769;14;(0.863 0.881 0.896 0.900 0.889 0.877 0.790 0.829 )
Rest;2021-01-29 14:47:19.0497;7390;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7425;14;(0.805 0.742 0.816 0.805 0.804 0.819 0.803 0.805 )
InputWindowChange;2021-01-29 14:47:19.9770;7440;00bc3ba682855077382025497dee7ddb;anonymous;NULL;Open;18;0.0000;0.0000;Running;1.5754;11;0.3000;0;0.0000;0;0.6000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:47:22.7500;7594;00bc3ba682855077382025497dee7ddb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8394;15;(0.840 0.844 0.835 0.842 0.833 0.839 0.794 0.837 )
