Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber;BCIThresholdBuffer
GameDecision;2021-01-29 14:35:40.5055;1749;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;3;-0.3403;0.0000;Running;3.8102;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:35:41.1222;1784;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7295;2;(0.771 0.729 0.784 0.810 0.803 0.791 0.810 0.805 )
InputWindowChange;2021-01-29 14:35:42.8565;1885;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;4;0.0000;0.0000;Running;1.3217;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:35:44.9811;2008;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8297;3;(0.829 0.830 0.763 0.765 0.775 0.795 0.813 0.834 )
InputWindowChange;2021-01-29 14:35:44.9821;2008;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;4;-2.8770;0.0000;Running;1.3217;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:35:44.9821;2008;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;4;-2.8770;0.0000;Running;1.3217;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:35:45.7668;2053;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7259;3;(0.859 0.859 0.842 0.821 0.806 0.788 0.762 0.726 )
InputWindowChange;2021-01-29 14:35:49.8551;2289;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;5;0.0000;0.0000;Running;3.3719;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:35:54.8696;2575;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;5;0.0158;0.0000;Running;3.3719;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:35:54.8886;2575;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;5;0.0158;0.0000;Running;3.3719;17;0.1500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:35:56.8654;2685;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;6;0.0000;0.0000;Running;1.1355;17;0.1500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:36:01.8690;2960;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;6;0.0044;0.0000;Running;1.1355;17;0.1500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:36:01.8710;2960;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;6;0.0044;0.0000;Running;1.1355;17;0.1500;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:36:03.8687;3072;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;7;0.0000;0.0000;Running;4.2881;17;0.1500;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:36:08.8908;3351;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;7;0.0210;0.0000;Running;4.2881;17;0.1500;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:36:08.8918;3351;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;7;0.0210;0.0000;Running;4.2881;17;0.1500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:36:10.8787;3460;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;8;0.0000;0.0000;Running;3.5912;17;0.1500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:36:12.7430;3561;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.9029;4;(0.900 0.903 0.759 0.801 0.855 0.873 0.905 0.906 )
InputWindowChange;2021-01-29 14:36:12.7440;3561;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;8;-3.1334;0.0000;Running;3.5912;17;0.1500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:36:12.7460;3561;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;8;-3.1334;0.0000;Running;3.5912;16;0.2000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:36:14.1167;3636;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7498;4;(0.758 0.750 0.765 0.755 0.761 0.773 0.783 0.774 )
InputWindowChange;2021-01-29 14:36:17.8888;3848;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;9;0.0000;0.0000;Running;4.0350;16;0.2000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:36:19.6210;3943;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8013;5;(0.770 0.791 0.805 0.815 0.805 0.801 0.765 0.772 )
InputWindowChange;2021-01-29 14:36:19.6220;3943;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;9;-3.2670;0.0000;Running;4.0350;16;0.2000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:36:19.6230;3943;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;9;-3.2670;0.0000;Running;4.0350;15;0.2500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:36:20.7500;4006;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7337;5;(0.734 0.802 0.811 0.773 0.766 0.787 0.792 0.769 )
MotorImagery;2021-01-29 14:36:21.7739;4063;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8016;6;(0.803 0.802 0.778 0.800 0.802 0.797 0.778 0.775 )
Rest;2021-01-29 14:36:22.1509;4082;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7355;6;(0.803 0.802 0.781 0.755 0.773 0.792 0.780 0.735 )
InputWindowChange;2021-01-29 14:36:24.9060;4233;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;10;0.0000;0.0000;Running;3.4088;15;0.2500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:36:26.4078;4316;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8187;7;(0.849 0.846 0.848 0.834 0.819 0.782 0.813 0.816 )
InputWindowChange;2021-01-29 14:36:26.4078;4316;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;10;-3.4976;0.0000;Running;3.4088;15;0.2500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:36:26.4088;4316;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;10;-3.4976;0.0000;Running;3.4088;14;0.3000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:36:27.3802;4369;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7004;7;(0.799 0.792 0.779 0.781 0.776 0.751 0.700 0.798 )
InputWindowChange;2021-01-29 14:36:31.9221;4622;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;11;0.0000;0.0000;Running;2.7267;14;0.3000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:36:36.9298;4905;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;11;0.0109;0.0000;Running;2.7267;14;0.3000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:36:36.9378;4905;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;11;0.0109;0.0000;Running;2.7267;14;0.3000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:36:38.9225;5018;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;12;0.0000;0.0000;Running;4.8711;14;0.3000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:36:43.9285;5304;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;12;0.0061;0.0000;Running;4.8711;14;0.3000;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:36:43.9315;5304;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;12;0.0061;0.0000;Running;4.8711;14;0.3000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL;NULL
InputWindowChange;2021-01-29 14:36:45.9345;5421;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;13;0.0000;0.0000;Running;4.4735;14;0.3000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:36:46.6058;5460;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7990;8;(0.753 0.756 0.776 0.784 0.806 0.839 0.825 0.799 )
InputWindowChange;2021-01-29 14:36:46.6078;5460;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;13;-4.3365;0.0000;Running;4.4735;14;0.3000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:36:46.6098;5460;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;13;-4.3365;0.0000;Running;4.4735;13;0.3500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:36:48.4631;5569;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7406;8;(0.794 0.784 0.770 0.770 0.778 0.755 0.741 0.827 )
InputWindowChange;2021-01-29 14:36:52.9385;5830;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;14;0.0000;0.0000;Running;3.6266;13;0.3500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:36:54.9683;5948;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7804;9;(0.795 0.786 0.780 0.752 0.769 0.793 0.804 0.812 )
InputWindowChange;2021-01-29 14:36:54.9693;5948;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;14;-2.9690;0.0000;Running;3.6266;13;0.3500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:36:54.9693;5948;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;14;-2.9690;0.0000;Running;3.6266;12;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:36:55.0960;5955;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7374;9;(0.795 0.786 0.780 0.763 0.737 0.793 0.804 0.812 )
InputWindowChange;2021-01-29 14:36:59.9542;6235;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;15;0.0000;0.0000;Running;2.1922;12;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:37:02.1349;6360;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8058;10;(0.794 0.783 0.806 0.783 0.807 0.788 0.783 0.786 )
InputWindowChange;2021-01-29 14:37:02.1359;6360;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;15;-2.8159;0.0000;Running;2.1922;12;0.4000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:37:02.1359;6360;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;15;-2.8159;0.0000;Running;2.1922;11;0.4500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:37:02.8127;6398;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6756;10;(0.870 0.877 0.864 0.831 0.763 0.676 0.865 0.875 )
InputWindowChange;2021-01-29 14:37:06.9651;6630;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;16;0.0000;0.0000;Running;4.4479;11;0.4500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:37:09.9528;6796;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8547;11;(0.826 0.832 0.837 0.840 0.847 0.855 0.782 0.807 )
InputWindowChange;2021-01-29 14:37:09.9538;6796;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;16;-2.0130;0.0000;Running;4.4479;11;0.4500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:37:09.9548;6796;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;16;-2.0130;0.0000;Running;4.4479;10;0.5000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:37:10.8494;6846;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7206;11;(0.867 0.818 0.773 0.721 0.917 0.916 0.906 0.894 )
InputWindowChange;2021-01-29 14:37:13.9684;7020;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;17;0.0000;0.0000;Running;4.2847;10;0.5000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:37:14.4169;7045;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8384;12;(0.756 0.777 0.775 0.773 0.772 0.793 0.815 0.838 )
InputWindowChange;2021-01-29 14:37:14.4169;7045;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;17;-4.5537;0.0000;Running;4.2847;10;0.5000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:37:14.4179;7045;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;17;-4.5537;0.0000;Running;4.2847;9;0.5500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:37:15.3220;7096;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7079;12;(0.818 0.791 0.788 0.793 0.798 0.781 0.708 0.838 )
MotorImagery;2021-01-29 14:37:18.4854;7274;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8186;13;(0.838 0.837 0.827 0.819 0.751 0.770 0.793 0.802 )
Rest;2021-01-29 14:37:18.5004;7275;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7400;13;(0.838 0.837 0.827 0.819 0.740 0.770 0.793 0.802 )
InputWindowChange;2021-01-29 14:37:20.9834;7411;2e89671b298755e490023e5b585332c0;anonymous;NULL;Open;18;0.0000;0.0000;Running;4.2760;9;0.5500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 14:37:23.3600;7543;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8197;14;(0.776 0.816 0.825 0.822 0.819 0.820 0.763 0.769 )
InputWindowChange;2021-01-29 14:37:23.3670;7543;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;18;-2.6216;0.0000;Running;4.2760;9;0.5500;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 14:37:23.3670;7543;2e89671b298755e490023e5b585332c0;anonymous;NULL;Closed;18;-2.6216;0.0000;Running;4.2760;8;0.6000;0;0.0000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL;NULL
Rest;2021-01-29 14:37:23.5136;7551;2e89671b298755e490023e5b585332c0;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7129;14;(0.776 0.816 0.825 0.822 0.819 0.820 0.801 0.713 )
