Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
Rest;2021-01-29 13:32:28.3167;1549;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6380;5;(0.698 0.718 0.726 0.688 0.669 0.638 0.676 0.688 );NULL
MotorImagery;2021-01-29 13:32:33.0886;1824;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6912;6;(0.790 0.769 0.714 0.689 0.691 0.681 0.720 0.761 );NULL
Rest;2021-01-29 13:32:33.4354;1843;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5517;6;(0.703 0.650 0.552 0.689 0.691 0.750 0.747 0.716 );NULL
MotorImagery;2021-01-29 13:32:34.9774;1930;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7543;7;(0.695 0.708 0.682 0.727 0.754 0.704 0.718 0.721 );NULL
InputWindowChange;2021-01-29 13:32:35.0292;1933;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Open;4;0.0000;0.0000;Running;4.5545;9;0.0500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:32:35.3320;1950;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5841;7;(0.672 0.584 0.682 0.727 0.754 0.736 0.708 0.650 );NULL
InputWindowChange;2021-01-29 13:32:40.0364;2213;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;4;0.0099;0.0000;Running;4.5545;9;0.0500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:32:40.0384;2213;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;4;0.0099;0.0000;Running;4.5545;9;0.0500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
InputWindowChange;2021-01-29 13:32:42.0335;2323;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Open;5;0.0000;0.0000;Running;1.6531;9;0.0500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:32:44.5364;2463;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7516;8;(0.707 0.731 0.746 0.752 0.682 0.738 0.761 0.738 );NULL
Rest;2021-01-29 13:32:44.9337;2485;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6419;8;(0.710 0.673 0.642 0.752 0.732 0.695 0.670 0.662 );NULL
InputWindowChange;2021-01-29 13:32:47.0515;2605;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;5;0.0149;0.0000;Running;1.6531;9;0.0500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:32:47.0535;2605;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;5;0.0149;0.0000;Running;1.6531;9;0.0500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
MotorImagery;2021-01-29 13:32:47.3357;2621;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7743;9;(0.740 0.774 0.678 0.666 0.745 0.724 0.740 0.743 );NULL
Rest;2021-01-29 13:32:47.5816;2635;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6203;9;(0.740 0.774 0.762 0.785 0.715 0.688 0.620 0.743 );NULL
InputWindowChange;2021-01-29 13:32:49.0522;2718;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Open;6;0.0000;0.0000;Running;4.3738;9;0.0500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:32:49.7697;2759;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7058;10;(0.753 0.742 0.706 0.662 0.665 0.672 0.725 0.740 );NULL
Rest;2021-01-29 13:32:50.1624;2780;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4896;10;(0.679 0.490 0.706 0.706 0.715 0.722 0.731 0.705 );NULL
MotorImagery;2021-01-29 13:32:53.8636;2989;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7669;11;(0.674 0.706 0.730 0.730 0.741 0.752 0.802 0.767 );NULL
InputWindowChange;2021-01-29 13:32:54.0606;3000;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;6;0.0112;0.0000;Running;4.3738;9;0.0500;0;0.0000;5;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:32:54.0616;3000;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;6;0.0112;0.0000;Running;4.3738;9;0.0500;0;0.0000;4;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
Rest;2021-01-29 13:32:54.7604;3039;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5940;11;(0.681 0.686 0.678 0.728 0.708 0.679 0.594 0.703 );NULL
InputWindowChange;2021-01-29 13:32:56.0639;3113;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Open;7;0.0000;0.0000;Running;3.3433;9;0.0500;0;0.0000;4;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:32:59.7624;3321;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7199;12;(0.735 0.720 0.653 0.680 0.698 0.731 0.743 0.726 );NULL
Rest;2021-01-29 13:33:00.2555;3348;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6475;12;(0.676 0.648 0.695 0.719 0.716 0.710 0.688 0.672 );NULL
InputWindowChange;2021-01-29 13:33:01.0936;3394;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;7;0.0249;0.0000;Running;3.3433;9;0.0500;0;0.0000;4;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:33:01.0946;3394;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;7;0.0249;0.0000;Running;3.3433;9;0.0500;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
MotorImagery;2021-01-29 13:33:02.8259;3492;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6641;13;(0.747 0.740 0.742 0.726 0.707 0.664 0.695 0.707 );NULL
InputWindowChange;2021-01-29 13:33:03.0756;3506;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Open;8;0.0000;0.0000;Running;1.6276;9;0.0500;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:33:04.4525;3583;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6442;13;(0.836 0.832 0.808 0.768 0.720 0.692 0.675 0.644 );NULL
MotorImagery;2021-01-29 13:33:08.0592;3782;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7997;14;(0.759 0.755 0.742 0.781 0.800 0.652 0.744 0.769 );NULL
InputWindowChange;2021-01-29 13:33:08.0592;3782;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;8;-0.0119;0.0000;Running;1.6276;9;0.0500;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:33:08.0602;3782;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;8;-0.0119;0.0000;Running;1.6276;8;0.1000;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:33:09.3628;3854;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6436;14;(0.675 0.644 0.743 0.722 0.688 0.671 0.687 0.717 );NULL
InputWindowChange;2021-01-29 13:33:10.0861;3894;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Open;9;0.0000;0.0000;Running;2.5437;8;0.1000;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:33:14.6734;4152;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7520;15;(0.800 0.770 0.752 0.767 0.800 0.801 0.798 0.815 );NULL
InputWindowChange;2021-01-29 13:33:14.6744;4152;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;9;-0.4126;0.0000;Running;2.5437;8;0.1000;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:33:14.6774;4152;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;9;-0.4126;0.0000;Running;2.5437;7;0.1500;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:33:15.2285;4184;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6440;15;(0.791 0.772 0.759 0.722 0.644 0.813 0.800 0.778 );NULL
MotorImagery;2021-01-29 13:33:16.4916;4256;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6737;16;(0.706 0.674 0.655 0.656 0.660 0.679 0.696 0.716 );NULL
Rest;2021-01-29 13:33:16.8606;4276;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6326;16;(0.706 0.674 0.700 0.721 0.731 0.696 0.678 0.633 );NULL
InputWindowChange;2021-01-29 13:33:17.0896;4289;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Open;10;0.0000;0.0000;Running;2.0480;7;0.1500;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:33:18.8946;4392;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7670;17;(0.767 0.651 0.658 0.690 0.691 0.696 0.708 0.716 );NULL
InputWindowChange;2021-01-29 13:33:18.8956;4392;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;10;-3.1954;0.0000;Running;2.0480;7;0.1500;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:33:18.8966;4392;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;10;-3.1954;0.0000;Running;2.0480;6;0.2000;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-29 13:33:20.7042;4496;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6279;17;(0.689 0.672 0.681 0.743 0.752 0.766 0.705 0.628 );NULL
MotorImagery;2021-01-29 13:33:22.2178;4583;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6935;18;(0.693 0.674 0.711 0.681 0.665 0.688 0.695 0.689 );NULL
Rest;2021-01-29 13:33:22.6227;4606;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6451;18;(0.693 0.666 0.717 0.679 0.680 0.660 0.656 0.645 );NULL
MotorImagery;2021-01-29 13:33:23.1233;4634;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6884;19;(0.688 0.700 0.665 0.667 0.695 0.712 0.713 0.688 );NULL
Rest;2021-01-29 13:33:23.2510;4641;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6420;19;(0.688 0.642 0.665 0.667 0.695 0.712 0.713 0.688 );NULL
InputWindowChange;2021-01-29 13:33:24.1049;4689;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Open;11;0.0000;0.0000;Running;2.7337;6;0.2000;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:33:29.1032;4981;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;11;0.0014;0.0000;Running;2.7337;6;0.2000;0;0.0000;3;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:33:29.1052;4981;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;11;0.0014;0.0000;Running;2.7337;7;0.2000;0;0.0000;1;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-29 13:33:31.1132;5098;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Open;12;0.0000;0.0000;Running;4.5980;7;0.2000;0;0.0000;1;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:33:36.1181;5390;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;12;0.0074;0.0000;Running;4.5980;7;0.2000;0;0.0000;1;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:33:36.1191;5390;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;12;0.0074;0.0000;Running;4.5980;8;0.2000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-29 13:33:38.1167;5507;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Open;13;0.0000;0.0000;Running;1.3325;8;0.2000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:33:42.1670;5742;8a635027844afc33767e23951dfddcdb;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6863;20;(0.725 0.715 0.687 0.677 0.678 0.686 0.656 0.735 );NULL
InputWindowChange;2021-01-29 13:33:42.1680;5742;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;13;-0.9483;0.0000;Running;1.3325;8;0.2000;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-29 13:33:42.1680;5742;8a635027844afc33767e23951dfddcdb;anonymous;NULL;Closed;13;-0.9483;0.0000;Running;1.3325;7;0.2500;0;0.0000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
