Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
InputWindowChange;2021-01-29 09:55:30.5821;542;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;0;-2.2763;0.0000;Running;2.7206;10;0.0000;6;0.0000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:55:30.5861;542;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;0;-2.2763;0.0000;Running;2.7206;10;0.0000;5;0.0500;4;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
Rest;2021-01-29 09:55:30.5931;543;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7572;3;(0.757 0.962 0.961 0.955 0.941 0.893 0.851 0.797 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:55:31.8399;617;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8206;4;(0.870 0.889 0.873 0.866 0.865 0.821 0.804 0.849 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:55:31.8578;618;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7676;4;(0.870 0.889 0.873 0.866 0.865 0.821 0.768 0.849 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:55:33.7500;730;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8375;5;(0.801 0.845 0.832 0.789 0.788 0.817 0.838 0.801 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:55:34.8628;796;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Open;1;0.0000;0.0000;Running;4.1171;10;0.0000;5;0.0500;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 09:55:36.6832;904;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.6984;5;(0.870 0.827 0.832 0.829 0.811 0.805 0.773 0.698 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:55:38.2052;993;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8529;6;(0.800 0.820 0.816 0.806 0.833 0.825 0.843 0.853 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:55:38.7613;1026;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7564;6;(0.793 0.756 0.858 0.877 0.880 0.873 0.846 0.821 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:55:39.8744;1090;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;1;0.0113;0.0000;Running;4.1171;10;0.0000;5;0.0500;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:55:39.8793;1090;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;1;0.0113;0.0000;Running;4.1171;10;0.0000;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
MotorImagery;2021-01-29 09:55:40.2792;1114;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8073;7;(0.851 0.834 0.819 0.807 0.780 0.792 0.825 0.858 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:55:40.4139;1122;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7639;7;(0.851 0.834 0.819 0.807 0.783 0.764 0.825 0.858 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:55:41.1654;1159;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8616;8;(0.805 0.814 0.862 0.882 0.882 0.882 0.862 0.774 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:55:41.8622;1188;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Open;2;0.0000;0.0000;Running;2.6229;10;0.0000;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 09:55:41.9296;1192;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7466;8;(0.842 0.820 0.793 0.785 0.781 0.747 0.855 0.859 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:55:43.3154;1274;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8980;9;(0.819 0.827 0.852 0.898 0.893 0.898 0.775 0.806 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:55:43.3184;1274;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;2;-3.5488;0.0000;Running;2.6229;10;0.0000;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:55:43.3214;1274;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;2;-3.5488;0.0000;Running;2.6229;9;0.0500;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 09:55:43.7034;1297;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7464;9;(0.839 0.796 0.787 0.746 0.893 0.898 0.897 0.886 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:55:48.3018;1570;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8856;10;(0.886 0.783 0.816 0.816 0.821 0.837 0.878 0.888 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:55:48.8718;1604;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Open;3;0.0000;0.0000;Running;4.3360;9;0.0500;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 09:55:49.7225;1653;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7665;10;(0.868 0.855 0.834 0.830 0.812 0.777 0.794 0.766 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:55:51.5225;1758;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.9027;11;(0.827 0.861 0.874 0.889 0.896 0.905 0.903 0.782 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:55:53.2127;1858;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;3;-0.6608;0.0000;Running;4.3360;9;0.0500;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:55:53.2157;1858;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;3;-0.6608;0.0000;Running;4.3360;9;0.0500;4;0.1000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
Rest;2021-01-29 09:55:54.1918;1916;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7316;11;(0.840 0.799 0.779 0.732 0.900 0.885 0.877 0.868 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:55:55.8813;2016;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Open;4;0.0000;0.0000;Running;2.7994;9;0.0500;4;0.1000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 09:55:56.5040;2053;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.9178;12;(0.918 0.778 0.823 0.848 0.839 0.899 0.930 0.919 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:55:58.6851;2182;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;4;-2.1978;0.0000;Running;2.7994;9;0.0500;4;0.1000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:55:58.6871;2182;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;4;-2.1978;0.0000;Running;2.7994;9;0.0500;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
InputWindowChange;2021-01-29 09:56:02.8868;2430;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Open;5;0.0000;0.0000;Running;1.2491;9;0.0500;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 09:56:03.0353;2439;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7201;12;(0.910 0.899 0.881 0.874 0.831 0.772 0.720 0.903 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:56:04.4478;2521;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8924;13;(0.811 0.847 0.840 0.848 0.869 0.868 0.892 0.771 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:04.4518;2521;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;5;-3.4361;0.0000;Running;1.2491;9;0.0500;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:56:04.4538;2521;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;5;-3.4361;0.0000;Running;1.2491;8;0.1000;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 09:56:06.1319;2617;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7623;13;(0.824 0.811 0.762 0.851 0.841 0.830 0.838 0.819 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:56:06.8659;2660;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8698;14;(0.831 0.861 0.867 0.862 0.853 0.870 0.794 0.807 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:56:08.2489;2739;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7396;14;(0.865 0.851 0.866 0.829 0.781 0.740 0.888 0.875 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:56:09.1511;2788;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8743;15;(0.839 0.843 0.856 0.851 0.874 0.774 0.798 0.825 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:09.8891;2827;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Open;6;0.0000;0.0000;Running;2.4147;8;0.1000;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 09:56:11.5900;2924;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7692;15;(0.865 0.862 0.851 0.849 0.809 0.769 0.853 0.861 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:12.3142;2965;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;6;-2.5739;0.0000;Running;2.4147;8;0.1000;3;0.1500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:56:12.3152;2965;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;6;-2.5739;0.0000;Running;2.4147;8;0.1000;2;0.2000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
MotorImagery;2021-01-29 09:56:12.4679;2973;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8004;16;(0.806 0.795 0.798 0.800 0.802 0.822 0.843 0.831 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:56:12.4789;2974;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7559;16;(0.806 0.795 0.798 0.800 0.756 0.822 0.843 0.831 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:56:12.9825;3001;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8307;17;(0.835 0.853 0.862 0.836 0.831 0.782 0.788 0.799 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:56:14.4982;3083;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7608;17;(0.895 0.847 0.837 0.777 0.778 0.761 0.896 0.898 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:16.8887;3215;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Open;7;0.0000;0.0000;Running;1.9397;8;0.1000;2;0.2000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 09:56:20.1324;3397;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8985;18;(0.827 0.834 0.867 0.886 0.898 0.776 0.798 0.809 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:56:21.1519;3455;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7662;18;(0.852 0.827 0.812 0.790 0.766 0.863 0.863 0.864 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:21.8976;3498;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;7;0.0099;0.0000;Running;1.9397;8;0.1000;2;0.2000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:56:21.8986;3498;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;7;0.0099;0.0000;Running;1.9397;8;0.1000;2;0.2000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
MotorImagery;2021-01-29 09:56:23.8465;3607;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.9364;19;(0.901 0.922 0.936 0.770 0.805 0.811 0.821 0.869 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:23.8973;3610;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Open;8;0.0000;0.0000;Running;4.0112;8;0.1000;2;0.2000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 09:56:24.8989;3667;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7183;19;(0.834 0.814 0.787 0.718 0.914 0.903 0.896 0.869 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:56:26.1398;3736;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8105;20;(0.784 0.827 0.838 0.865 0.864 0.863 0.859 0.811 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:26.1398;3736;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;8;-2.7582;0.0000;Running;4.0112;8;0.1000;2;0.2000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:56:26.1408;3736;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;8;-2.7582;0.0000;Running;4.0112;7;0.1500;2;0.2000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 09:56:26.2964;3745;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7620;20;(0.786 0.793 0.800 0.762 0.864 0.863 0.859 0.811 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 09:56:29.0960;3903;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8843;21;(0.913 0.884 0.782 0.837 0.884 0.926 0.926 0.909 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 09:56:29.2456;3911;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7441;21;(0.913 0.884 0.844 0.778 0.744 0.926 0.926 0.909 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:30.9030;4005;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Open;9;0.0000;0.0000;Running;3.5923;7;0.1500;2;0.2000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 09:56:31.5253;4040;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.8062;22;(0.897 0.845 0.806 0.810 0.837 0.889 0.931 0.927 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:31.5263;4040;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;9;-4.3785;0.0000;Running;3.5923;7;0.1500;2;0.2000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:56:31.5273;4040;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;9;-4.3785;0.0000;Running;3.5923;6;0.2000;2;0.2000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 09:56:31.6151;4045;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7266;22;(0.897 0.845 0.806 0.727 0.837 0.889 0.931 0.927 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:37.9150;4405;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Open;10;0.0000;0.0000;Running;1.8069;6;0.2000;2;0.2000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 09:56:39.1952;4478;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.9230;23;(0.913 0.923 0.923 0.794 0.829 0.861 0.858 0.883 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:56:39.1952;4478;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;10;-3.7169;0.0000;Running;1.8069;6;0.2000;2;0.2000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 09:56:39.1962;4478;971502bedc47922e3bb162d7ae05b01b;anonymous;NULL;NULL;NULL;NULL;Closed;10;-3.7169;0.0000;Running;1.8069;5;0.2500;2;0.2000;2;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 09:56:40.0613;4525;971502bedc47922e3bb162d7ae05b01b;anonymous;ReceivingData;0.7688;23;(0.769 0.905 0.897 0.903 0.907 0.893 0.835 0.826 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
