SessionID;Timestamp;Framecount;Email;DeviceID;FabInputTrials;AccInputTrials;RejInputTrials;Trials;InterTrialInterval_sec;InputWindow_sec;noInputReceivedFabAlarm_sec;FabAlarmVariability_sec;ConfidenceThreshold;BCIProcessingMode;ConsecutiveThresholdBufferSize
4241de9119d1e4cab52c66266fc16940;2021-02-02 15:06:40.4462;1;anonymous;672c79dd700423a845a1ad6147a6afcd2d17534f;0;10;10;20;4.5000;4.0000;2.0000;1.0000;0.7200;SingleThreshold;8
