Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
BCIStateUpdated;2021-01-29 09:39:48.4908;1;cffeabb32701dc3ab696df0108e572ad;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-29 09:39:51.0046;65;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-29 09:39:51.0974;69;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-29 09:39:52.7709;208;cffeabb32701dc3ab696df0108e572ad;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 09:39:53.5215;260;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7870;1;NULL
Rest;2021-01-29 09:39:53.7858;278;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7688;1;NULL
MotorImagery;2021-01-29 09:39:53.7998;279;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7926;2;NULL
Rest;2021-01-29 09:39:54.1519;302;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7557;2;NULL
MotorImagery;2021-01-29 09:39:56.0775;446;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7760;3;NULL
Rest;2021-01-29 09:39:57.0979;533;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6941;3;NULL
MotorImagery;2021-01-29 09:39:59.4016;729;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7708;4;NULL
Rest;2021-01-29 09:39:59.5302;739;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7619;4;NULL
MotorImagery;2021-01-29 09:40:00.5485;824;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7755;5;NULL
InputWindowChange;2021-01-29 09:40:01.0831;868;cffeabb32701dc3ab696df0108e572ad;anonymous;NULL;Open;0;0.0000;0.0000;Running;2.8397;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 09:40:05.0653;1187;cffeabb32701dc3ab696df0108e572ad;anonymous;NULL;Closed;0;0.0000;0.0000;Running;2.8397;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 09:40:05.0673;1187;cffeabb32701dc3ab696df0108e572ad;anonymous;NULL;Closed;0;0.0000;0.0000;Running;2.8397;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
Rest;2021-01-29 09:40:06.4272;1290;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7531;5;NULL
MotorImagery;2021-01-29 09:40:09.1185;1479;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8024;6;NULL
Rest;2021-01-29 09:40:09.2597;1489;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7645;6;NULL
MotorImagery;2021-01-29 09:40:10.2822;1562;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7938;7;NULL
Rest;2021-01-29 09:40:10.7180;1584;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7521;7;NULL
MotorImagery;2021-01-29 09:40:10.8263;1590;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7708;8;NULL
Rest;2021-01-29 09:40:10.8323;1591;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7634;8;NULL
MotorImagery;2021-01-29 09:40:11.0448;1603;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7738;9;NULL
Rest;2021-01-29 09:40:11.2981;1608;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7214;9;NULL
MotorImagery;2021-01-29 09:40:13.0853;1729;cffeabb32701dc3ab696df0108e572ad;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7806;10;NULL
