Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-28 13:15:39.2435;14;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1312;ReceivingData
Sample;2021-01-28 13:15:39.2495;15;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1212;ReceivingData
Sample;2021-01-28 13:15:39.3782;23;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1224;ReceivingData
Sample;2021-01-28 13:15:39.3991;24;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1106;ReceivingData
Sample;2021-01-28 13:15:39.5268;33;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1118;ReceivingData
Sample;2021-01-28 13:15:39.5482;34;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1129;ReceivingData
Sample;2021-01-28 13:15:39.6450;40;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1110;ReceivingData
Sample;2021-01-28 13:15:39.6659;41;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1054;ReceivingData
Sample;2021-01-28 13:15:39.7577;46;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.0957;ReceivingData
Sample;2021-01-28 13:15:39.7617;47;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.0954;ReceivingData
Sample;2021-01-28 13:15:39.8993;57;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.0966;ReceivingData
Sample;2021-01-28 13:15:39.9063;58;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1083;ReceivingData
Sample;2021-01-28 13:15:39.9202;59;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.0947;ReceivingData
Sample;2021-01-28 13:15:40.0090;66;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.0891;ReceivingData
Sample;2021-01-28 13:15:40.0200;67;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.0928;ReceivingData
Sample;2021-01-28 13:15:40.1317;74;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.0977;ReceivingData
Sample;2021-01-28 13:15:40.1425;75;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1026;ReceivingData
Sample;2021-01-28 13:15:40.2781;86;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1067;ReceivingData
Sample;2021-01-28 13:15:40.2991;87;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1105;ReceivingData
Sample;2021-01-28 13:15:40.4336;97;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1155;ReceivingData
Sample;2021-01-28 13:15:40.4446;98;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1235;ReceivingData
Sample;2021-01-28 13:15:40.5440;105;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1346;ReceivingData
Sample;2021-01-28 13:15:40.5619;106;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1575;ReceivingData
Sample;2021-01-28 13:15:40.6642;113;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1675;ReceivingData
Sample;2021-01-28 13:15:40.6762;114;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.1911;ReceivingData
Sample;2021-01-28 13:15:40.7799;121;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.2153;ReceivingData
Sample;2021-01-28 13:15:40.7988;122;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.2560;ReceivingData
Sample;2021-01-28 13:15:40.8118;123;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.2831;ReceivingData
Sample;2021-01-28 13:15:40.9215;130;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.3222;ReceivingData
Sample;2021-01-28 13:15:40.9295;131;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4150;ReceivingData
Sample;2021-01-28 13:15:41.0412;139;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.5266;ReceivingData
Sample;2021-01-28 13:15:41.0462;140;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.5483;ReceivingData
Sample;2021-01-28 13:15:41.1978;150;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.5828;ReceivingData
Sample;2021-01-28 13:15:41.2038;151;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.5952;ReceivingData
Sample;2021-01-28 13:15:41.3095;157;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.6189;ReceivingData
Sample;2021-01-28 13:15:41.3214;158;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.6239;ReceivingData
Sample;2021-01-28 13:15:41.4092;164;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.6148;ReceivingData
Sample;2021-01-28 13:15:41.4112;165;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.5984;ReceivingData
Sample;2021-01-28 13:15:41.5628;175;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.5632;ReceivingData
Sample;2021-01-28 13:15:41.5698;176;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.5181;ReceivingData
Sample;2021-01-28 13:15:41.6697;183;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4885;ReceivingData
Sample;2021-01-28 13:15:41.6747;184;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4776;ReceivingData
Sample;2021-01-28 13:15:41.8762;198;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4723;ReceivingData
Sample;2021-01-28 13:15:41.8822;199;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4518;ReceivingData
Sample;2021-01-28 13:15:41.9011;200;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4389;ReceivingData
Sample;2021-01-28 13:15:41.9450;203;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4473;ReceivingData
Sample;2021-01-28 13:15:41.9669;204;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4143;ReceivingData
Sample;2021-01-28 13:15:42.1006;214;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4057;ReceivingData
Sample;2021-01-28 13:15:42.1116;215;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4143;ReceivingData
Sample;2021-01-28 13:15:42.1939;220;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4096;ReceivingData
Sample;2021-01-28 13:15:42.2008;221;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.3902;ReceivingData
Sample;2021-01-28 13:15:42.3225;229;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.3856;ReceivingData
Sample;2021-01-28 13:15:42.3325;230;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.3688;ReceivingData
Sample;2021-01-28 13:15:42.4482;238;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.3634;ReceivingData
Sample;2021-01-28 13:15:42.4651;239;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.3786;ReceivingData
Sample;2021-01-28 13:15:42.6068;249;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4152;ReceivingData
Sample;2021-01-28 13:15:42.6138;250;190bce0a053ce8c6b08aeb6874096c7c;anonymous;0.4323;ReceivingData
