Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
GameDecision;2021-01-28 10:26:57.2228;1104;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;0;0.0002;0.0000;Running;1.3683;14;0.0000;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-01-28 10:27:06.3641;1729;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7154;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:27:06.4891;1737;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6928;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:27:07.6297;1817;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Open;1;0.0002;0.0000;Running;2.3312;14;0.0000;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 10:27:11.6237;2098;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;1;0.0034;0.0000;Running;2.3312;14;0.0000;6;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 10:27:11.6247;2098;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;1;0.0034;0.0000;Running;2.3312;14;0.0000;6;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-01-28 10:27:15.1789;2355;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7134;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:27:15.3106;2366;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.5824;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:27:22.7994;2896;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Open;2;0.0034;0.0000;Running;2.8910;14;0.0000;6;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 10:27:25.6956;3106;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;2;-1.0866;0.0000;Running;2.8910;14;0.0000;6;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 10:27:25.6966;3106;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;2;-1.0866;0.0000;Running;2.8910;14;0.0000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
MotorImagery;2021-01-28 10:27:33.5746;3666;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7010;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:27:33.7108;3675;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6735;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:27:35.2436;3784;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7142;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:27:35.2456;3785;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.5947;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:27:35.2775;3788;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Open;3;-1.0866;0.0000;Running;2.4906;14;0.0000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 10:27:37.7645;3966;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;3;-2.5896;0.0000;Running;2.4906;14;0.0000;5;0.0500;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 10:27:37.7645;3966;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;3;-2.5896;0.0000;Running;2.4906;14;0.0000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
MotorImagery;2021-01-28 10:27:41.6430;4244;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7103;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:27:42.0300;4272;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6980;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:27:47.1059;4648;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7300;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:27:47.5058;4680;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6637;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:27:47.5697;4685;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Open;4;-2.5896;0.0000;Running;2.7329;14;0.0000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 10:27:51.5743;4970;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;4;-2.5772;0.0000;Running;2.7329;14;0.0000;4;0.1000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 10:27:51.5753;4970;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;4;-2.5772;0.0000;Running;2.7329;14;0.0000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-01-28 10:27:53.2632;5095;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7141;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:27:53.3938;5104;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6832;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:28:02.7698;5787;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Open;5;-2.5772;0.0000;Running;1.9675;14;0.0000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 10:28:04.7374;5932;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;5;-4.5869;0.0000;Running;1.9675;14;0.0000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 10:28:04.7384;5932;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;5;-4.5869;0.0000;Running;1.9675;14;0.0000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
MotorImagery;2021-01-28 10:28:06.8010;6080;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7322;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:07.3392;6120;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6794;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:28:14.8219;6661;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Open;6;-4.5869;0.0000;Running;1.8563;14;0.0000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 10:28:15.5000;6710;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7111;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:28:15.5000;6710;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;6;-7.8900;0.0000;Running;1.8563;14;0.0000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 10:28:15.5010;6710;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;6;-7.8900;0.0000;Running;1.8563;13;0.0500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 10:28:16.1045;6753;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6163;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:19.2023;6980;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7044;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:19.3210;6987;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6667;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:21.2297;7120;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7239;13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:21.2327;7121;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6745;13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:21.3544;7129;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7103;14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:21.6317;7150;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6973;14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:28:26.2635;7490;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Open;7;-7.8900;0.0000;Running;1.1430;13;0.0500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 10:28:29.7240;7743;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7193;15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:28:29.7250;7743;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;7;-8.4083;0.0000;Running;1.1430;13;0.0500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 10:28:29.7300;7743;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;7;-8.4083;0.0000;Running;1.1430;12;0.1000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 10:28:30.4316;7792;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6767;15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:32.3442;7928;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7122;16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:32.3607;7929;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6685;16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:32.7487;7957;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7514;17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:32.8793;7967;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6611;17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:33.9226;8042;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7248;18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:34.3930;8078;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6887;18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:34.4050;8079;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7200;19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:34.6578;8098;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6979;19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:34.7745;8108;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7154;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:35.1615;8137;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6996;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:35.2961;8146;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7336;21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:36.0601;8201;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6987;21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:36.1752;8210;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7310;22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:36.3058;8220;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.5163;22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:28:39.1125;8423;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Open;8;-8.4083;0.0000;Running;2.7726;12;0.1000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 10:28:43.1055;8704;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;8;-8.4034;0.0000;Running;2.7726;12;0.1000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 10:28:43.1104;8704;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;8;-8.4034;0.0000;Running;2.7726;12;0.1000;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-01-28 10:28:43.2117;8711;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7335;23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:43.3635;8721;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6969;23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:43.3775;8722;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7697;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:43.8767;8757;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6935;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:44.7384;8821;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7674;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:44.7424;8822;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6171;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:28:47.0317;8985;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7495;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:28:47.3069;9005;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6627;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:28:53.4105;9434;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Open;9;-8.4034;0.0000;Running;1.6652;12;0.1000;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 10:28:55.6024;9597;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7062;27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:28:55.6024;9597;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;9;-10.1954;0.0000;Running;1.6652;12;0.1000;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 10:28:55.6034;9597;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Closed;9;-10.1954;0.0000;Running;1.6652;11;0.1500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 10:28:55.7348;9607;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6657;27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:29:02.1089;10059;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7083;28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:29:02.2423;10068;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6970;28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 10:29:03.2607;10142;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7103;29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 10:29:03.6387;10172;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.6576;29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:29:05.5948;10316;32f179f0dd8c3695887a22fc153b74bf;anonymous;NULL;NULL;NULL;Open;10;-10.1954;0.0000;Running;2.9689;11;0.1500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 10:29:07.7360;10473;32f179f0dd8c3695887a22fc153b74bf;anonymous;ReceivingData;0.7119;30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
