Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
MotorImagery;2021-01-28 08:49:46.3259;1748;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.7207;7;(0.794 0.780 0.769 0.759 0.727 0.726 0.713 0.721 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:49:48.7467;1890;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6571;7;(0.823 0.831 0.817 0.768 0.752 0.715 0.657 0.753 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:50:27.7335;4179;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8483;8;(0.848 0.839 0.848 0.794 0.822 0.805 0.815 0.847 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:50:29.0516;4255;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6367;8;(0.637 0.831 0.848 0.875 0.881 0.883 0.903 0.866 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:50:30.1678;4321;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8943;9;(0.858 0.859 0.841 0.894 0.733 0.832 0.848 0.861 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:50:30.6654;4350;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6840;9;(0.906 0.859 0.879 0.684 0.903 0.835 0.888 0.893 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-28 08:50:32.6651;4466;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;0;0.0000;0.0000;Running;0.0000;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:50:33.9837;4540;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.7961;10;(0.795 0.804 0.796 0.709 0.736 0.767 0.786 0.774 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:50:34.1318;4549;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6632;10;(0.795 0.804 0.796 0.716 0.702 0.663 0.786 0.774 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:50:34.6420;4579;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;0;0.0000;0.0000;Running;2.0759;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:50:36.6863;4699;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.9058;11;(0.728 0.819 0.857 0.892 0.920 0.933 0.923 0.906 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:50:38.5753;4810;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6894;11;(0.788 0.800 0.852 0.892 0.817 0.704 0.689 0.820 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:50:39.6424;4872;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;0;0.0007;0.0000;Running;2.0759;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:50:39.6444;4872;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;0;0.0007;0.0000;Running;2.0759;10;0.0000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
InputWindowChange;2021-01-28 08:50:41.6594;4989;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;1;0.0000;0.0000;Running;4.3648;10;0.0000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:50:42.9270;5062;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.9478;12;(0.723 0.706 0.756 0.789 0.793 0.853 0.931 0.948 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:50:42.9279;5062;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;1;-3.7311;0.0000;Running;4.3648;10;0.0000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:50:42.9289;5062;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;1;-3.7311;0.0000;Running;4.3648;9;0.0500;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 08:50:43.8331;5115;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.4418;12;(0.909 0.908 0.914 0.908 0.892 0.856 0.800 0.442 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:50:45.6278;5219;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8671;13;(0.901 0.896 0.887 0.886 0.869 0.867 0.845 0.894 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:50:46.2607;5256;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6304;13;(0.872 0.889 0.907 0.914 0.891 0.875 0.857 0.630 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:50:48.6619;5396;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;2;0.0000;0.0000;Running;3.3490;9;0.0500;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:50:50.4535;5500;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8216;14;(0.767 0.751 0.721 0.753 0.796 0.822 0.752 0.774 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:50:51.2271;5545;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6972;14;(0.737 0.729 0.697 0.782 0.752 0.727 0.728 0.740 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:50:52.2406;5604;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.7184;15;(0.722 0.730 0.761 0.718 0.702 0.725 0.739 0.745 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:50:52.2604;5605;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6706;15;(0.722 0.730 0.761 0.718 0.671 0.725 0.739 0.745 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:50:53.6612;5685;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;2;0.0027;0.0000;Running;3.3490;9;0.0500;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:50:53.6621;5685;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;2;0.0027;0.0000;Running;3.3490;9;0.0500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
MotorImagery;2021-01-28 08:50:55.5919;5798;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8428;16;(0.821 0.826 0.833 0.843 0.705 0.785 0.811 0.812 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:50:55.6707;5803;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;3;0.0000;0.0000;Running;3.7579;9;0.0500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 08:50:58.2712;5955;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6899;16;(0.690 0.926 0.927 0.898 0.854 0.858 0.800 0.721 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:00.6736;6095;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;3;0.0013;0.0000;Running;3.7579;9;0.0500;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:51:00.6736;6095;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;3;0.0013;0.0000;Running;3.7579;9;0.0500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
MotorImagery;2021-01-28 08:51:01.8365;6163;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.7054;17;(0.771 0.738 0.707 0.705 0.714 0.753 0.774 0.744 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:51:01.8565;6164;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6546;17;(0.771 0.738 0.707 0.705 0.655 0.753 0.774 0.744 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:02.6742;6212;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;4;0.0000;0.0000;Running;1.7921;9;0.0500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:51:03.7574;6274;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8460;18;(0.885 0.899 0.892 0.871 0.846 0.768 0.803 0.873 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:03.7584;6274;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;4;-3.9185;0.0000;Running;1.7921;9;0.0500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:51:03.7584;6274;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;4;-3.9185;0.0000;Running;1.7921;8;0.1000;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 08:51:04.5053;6318;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6916;18;(0.875 0.890 0.875 0.877 0.831 0.781 0.760 0.692 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:51:05.1392;6355;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8398;19;(0.814 0.831 0.840 0.728 0.747 0.752 0.763 0.790 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:51:06.0554;6408;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6730;19;(0.722 0.673 0.840 0.827 0.817 0.806 0.815 0.781 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:51:08.2053;6534;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8218;20;(0.761 0.792 0.810 0.825 0.822 0.822 0.705 0.750 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:51:08.3728;6544;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6731;20;(0.716 0.673 0.810 0.825 0.822 0.822 0.774 0.738 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:09.6870;6620;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;5;0.0000;0.0000;Running;1.2941;8;0.1000;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:51:10.2705;6654;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.9545;21;(0.954 0.704 0.757 0.802 0.878 0.913 0.926 0.937 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:10.2705;6654;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;5;-4.4153;0.0000;Running;1.2941;8;0.1000;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:51:10.2715;6654;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;5;-4.4153;0.0000;Running;1.2941;7;0.1500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 08:51:12.3023;6773;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6750;21;(0.728 0.710 0.675 0.767 0.828 0.836 0.829 0.793 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:16.6987;7028;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;6;0.0000;0.0000;Running;2.4431;7;0.1500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:51:17.8207;7094;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8647;22;(0.833 0.850 0.867 0.862 0.871 0.876 0.865 0.759 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:17.8217;7094;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;6;-3.8777;0.0000;Running;2.4431;7;0.1500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:51:17.8227;7094;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;6;-3.8777;0.0000;Running;2.4431;6;0.2000;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 08:51:18.6861;7145;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6164;22;(0.776 0.752 0.716 0.704 0.616 0.806 0.818 0.811 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 08:51:19.4566;7190;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8017;23;(0.816 0.802 0.701 0.766 0.804 0.801 0.829 0.824 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:51:20.1017;7228;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6823;23;(0.890 0.861 0.815 0.708 0.682 0.897 0.905 0.898 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:23.6986;7436;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;7;0.0000;0.0000;Running;4.4402;6;0.2000;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:51:25.2024;7525;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.9070;24;(0.891 0.907 0.742 0.788 0.843 0.868 0.870 0.880 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:25.2024;7525;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;7;-3.4969;0.0000;Running;4.4402;6;0.2000;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:51:25.2034;7525;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;7;-3.4969;0.0000;Running;4.4402;5;0.2500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 08:51:27.1187;7637;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6433;24;(0.721 0.643 0.869 0.870 0.853 0.846 0.816 0.749 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:30.7033;7848;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;8;0.0000;0.0000;Running;2.5573;5;0.2500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:51:35.1813;8110;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8035;25;(0.731 0.748 0.780 0.805 0.840 0.813 0.826 0.804 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:51:35.2989;8117;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6631;25;(0.758 0.728 0.663 0.805 0.840 0.813 0.826 0.804 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 08:51:35.7098;8141;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;8;0.0056;0.0000;Running;2.5573;5;0.2500;0;0.0000;7;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 08:51:35.7108;8141;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Closed;8;0.0056;0.0000;Running;2.5573;5;0.2500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
InputWindowChange;2021-01-28 08:51:37.7181;8259;37305b9089f118d33588715b65765639;anonymous;NULL;NULL;NULL;NULL;Open;9;0.0000;0.0000;Running;1.7955;5;0.2500;0;0.0000;6;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 08:51:39.3998;8358;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.8556;26;(0.720 0.767 0.815 0.843 0.845 0.842 0.848 0.856 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 08:51:40.2730;8409;37305b9089f118d33588715b65765639;anonymous;ReceivingData;0.6877;26;(0.809 0.806 0.775 0.739 0.709 0.688 0.816 0.832 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
