Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber
InputWindowChange;2021-01-29 15:08:17.8585;10167;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;10;-10.7532;0.0000;Running;2.6406;13;0.0500;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 15:08:17.8605;10167;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;10;-10.7532;0.0000;Running;2.6406;13;0.0500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
InputWindowChange;2021-01-29 15:08:27.6479;10840;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Open;11;-10.7532;0.0000;Running;1.1822;13;0.0500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 15:08:31.6283;11121;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;11;-10.7510;0.0000;Running;1.1822;13;0.0500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 15:08:31.6293;11121;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;11;-10.7510;0.0000;Running;1.1822;13;0.0500;1;0.2500;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
InputWindowChange;2021-01-29 15:08:41.9900;11839;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Open;12;-10.7510;0.0000;Running;1.4750;13;0.0500;1;0.2500;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 15:08:43.1612;11916;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7604;6
InputWindowChange;2021-01-29 15:08:43.1612;11916;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;12;-13.5592;0.0000;Running;1.4750;13;0.0500;1;0.2500;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 15:08:43.1673;11916;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;12;-13.5592;0.0000;Running;1.4750;12;0.1000;1;0.2500;0;0.3000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 15:08:43.9042;11967;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7343;6
InputWindowChange;2021-01-29 15:08:53.7219;12639;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Open;13;-13.5592;0.0000;Running;2.5048;12;0.1000;1;0.2500;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 15:08:56.2216;12810;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;13;-15.0356;0.0000;Running;2.5048;12;0.1000;1;0.2500;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 15:08:56.2226;12810;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;13;-15.0356;0.0000;Running;2.5048;12;0.1000;0;0.3000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput;NULL;NULL
InputWindowChange;2021-01-29 15:09:05.8582;13480;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Open;14;-15.0356;0.0000;Running;2.6371;12;0.1000;0;0.3000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 15:09:09.8586;13746;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;14;-15.0197;0.0000;Running;2.6371;12;0.1000;0;0.3000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 15:09:09.8656;13746;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;14;-15.0197;0.0000;Running;2.6371;12;0.1000;0;0.3000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
InputWindowChange;2021-01-29 15:09:20.8431;14487;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Open;15;-15.0197;0.0000;Running;2.6317;12;0.1000;0;0.3000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 15:09:24.8315;14763;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;15;-15.0146;0.0000;Running;2.6317;12;0.1000;0;0.3000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 15:09:24.8354;14763;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;15;-15.0146;0.0000;Running;2.6317;12;0.1000;0;0.3000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-29 15:09:30.1305;15129;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7787;7
Rest;2021-01-29 15:09:31.2938;15209;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7393;7
InputWindowChange;2021-01-29 15:09:35.8639;15524;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Open;16;-15.0146;0.0000;Running;2.8512;12;0.1000;0;0.3000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-29 15:09:39.8550;15802;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;16;-15.0078;0.0000;Running;2.8512;12;0.1000;0;0.3000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 15:09:39.8590;15802;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;16;-15.0078;0.0000;Running;2.8512;12;0.1000;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-29 15:09:42.7241;16002;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7687;8
Rest;2021-01-29 15:09:42.8048;16007;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6706;8
InputWindowChange;2021-01-29 15:09:50.8373;16568;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Open;17;-15.0078;0.0000;Running;1.1820;12;0.1000;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 15:09:54.6949;16830;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7895;9
InputWindowChange;2021-01-29 15:09:54.6959;16830;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;17;-15.1384;0.0000;Running;1.1820;12;0.1000;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 15:09:54.7018;16830;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;17;-15.1384;0.0000;Running;1.1820;11;0.1500;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 15:09:55.9223;16908;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7417;9
MotorImagery;2021-01-29 15:09:57.2444;16990;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7512;10
Rest;2021-01-29 15:09:57.2813;16991;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7288;10
MotorImagery;2021-01-29 15:09:57.7675;17024;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7809;11
Rest;2021-01-29 15:09:58.1366;17047;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7268;11
MotorImagery;2021-01-29 15:09:59.5609;17140;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7592;12
Rest;2021-01-29 15:10:00.9632;17231;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7457;12
InputWindowChange;2021-01-29 15:10:03.9028;17432;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Open;18;-15.1384;0.0000;Running;1.8189;11;0.1500;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 15:10:06.2008;17592;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7524;13
InputWindowChange;2021-01-29 15:10:06.2018;17592;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;18;-16.8271;0.0000;Running;1.8189;11;0.1500;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 15:10:06.2028;17592;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;18;-16.8271;0.0000;Running;1.8189;10;0.2000;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 15:10:06.3264;17600;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7473;13
InputWindowChange;2021-01-29 15:10:16.1561;18282;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Open;19;-16.8271;0.0000;Running;2.8139;10;0.2000;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-29 15:10:20.1221;18554;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7563;14
InputWindowChange;2021-01-29 15:10:20.1241;18554;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;19;-16.8410;0.0000;Running;2.8139;10;0.2000;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-29 15:10:20.1291;18554;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;19;-16.8410;0.0000;Running;2.8139;9;0.2500;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-29 15:10:20.2687;18565;bbba57d6f02827cba6c09ea4080ca14e;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7263;14
GameStopped;2021-01-29 15:10:25.6271;18938;bbba57d6f02827cba6c09ea4080ca14e;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;2.8139;9;0.2500;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
