Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
MotorImagery;2021-01-29 10:01:52.3133;1347;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8757;6;(0.859 0.841 0.856 0.849 0.857 0.863 0.876 0.805 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 10:01:55.2037;1475;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7632;6;(0.887 0.876 0.873 0.848 0.797 0.763 0.923 0.894 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-29 10:01:57.6039;1614;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;0;0.0000;0.0000;Running;0.0000;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:01:59.5813;1731;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;0;0.0000;0.0000;Running;1.9943;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 10:02:00.2651;1772;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8083;7;(0.805 0.806 0.799 0.808 0.775 0.796 0.808 0.809 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:00.2661;1772;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;0;-4.3125;0.0000;Running;1.9943;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:02:00.2681;1772;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;0;-4.3125;0.0000;Running;1.9943;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:02:01.1283;1823;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7217;7;(0.778 0.722 0.848 0.864 0.871 0.821 0.815 0.803 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:02:02.7936;1922;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8632;8;(0.850 0.848 0.863 0.873 0.864 0.863 0.774 0.825 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 10:02:03.4664;1962;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7477;8;(0.801 0.748 0.815 0.843 0.828 0.831 0.829 0.825 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:02:04.8466;2044;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.9047;9;(0.905 0.812 0.850 0.854 0.851 0.845 0.884 0.896 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:06.5942;2148;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;1;0.0000;0.0000;Running;3.2783;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 10:02:10.9791;2408;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7543;9;(0.879 0.887 0.881 0.851 0.813 0.777 0.754 0.861 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:11.5979;2445;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;1;0.0037;0.0000;Running;3.2783;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:02:11.5999;2445;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;1;0.0037;0.0000;Running;3.2783;19;0.0500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:02:13.6121;2564;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;2;0.0000;0.0000;Running;3.5335;19;0.0500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 10:02:13.6460;2566;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8481;10;(0.855 0.839 0.848 0.812 0.814 0.829 0.844 0.841 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:13.6470;2566;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;2;-4.9662;0.0000;Running;3.5335;19;0.0500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:02:13.6480;2566;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;2;-4.9662;0.0000;Running;3.5335;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:02:14.6904;2628;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7588;10;(0.931 0.916 0.894 0.821 0.759 0.937 0.935 0.926 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:02:18.8076;2860;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8466;11;(0.845 0.847 0.805 0.816 0.847 0.851 0.846 0.839 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 10:02:19.1623;2881;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7651;11;(0.845 0.847 0.841 0.840 0.846 0.842 0.795 0.765 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:02:20.4451;2957;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.9332;12;(0.913 0.938 0.944 0.933 0.786 0.818 0.836 0.893 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:20.6127;2967;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;3;0.0000;0.0000;Running;2.1375;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 10:02:24.9223;3222;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7459;12;(0.909 0.901 0.883 0.891 0.889 0.850 0.826 0.746 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:25.6224;3264;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;3;0.0082;0.0000;Running;2.1375;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:02:25.6234;3264;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;3;0.0082;0.0000;Running;2.1375;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-01-29 10:02:27.3405;3366;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8204;13;(0.771 0.817 0.834 0.846 0.836 0.830 0.855 0.820 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 10:02:27.4585;3373;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7584;13;(0.794 0.758 0.834 0.846 0.836 0.830 0.855 0.820 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:27.6276;3383;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;4;0.0000;0.0000;Running;4.5833;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 10:02:28.3721;3427;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8741;14;(0.882 0.874 0.771 0.782 0.800 0.828 0.857 0.849 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:28.3721;3427;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;4;-4.2558;0.0000;Running;4.5833;18;0.1000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:02:28.3731;3427;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;4;-4.2558;0.0000;Running;4.5833;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:02:30.0246;3525;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7563;14;(0.834 0.826 0.803 0.776 0.756 0.847 0.830 0.832 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:02:30.5136;3554;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8868;15;(0.859 0.882 0.890 0.899 0.887 0.778 0.792 0.805 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 10:02:32.5530;3675;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7569;15;(0.804 0.781 0.777 0.785 0.799 0.783 0.757 0.820 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:02:34.1209;3768;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8595;16;(0.860 0.840 0.873 0.880 0.865 0.883 0.870 0.868 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:34.6420;3799;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;5;0.0000;0.0000;Running;1.7269;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 10:02:37.5569;3972;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7301;16;(0.811 0.785 0.730 0.899 0.871 0.848 0.831 0.833 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:02:38.9723;4056;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8007;17;(0.824 0.836 0.801 0.791 0.821 0.804 0.795 0.822 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:38.9743;4056;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;5;-0.6677;0.0000;Running;1.7269;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:02:38.9763;4056;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;5;-0.6677;0.0000;Running;1.7269;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:02:39.0760;4062;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7576;17;(0.824 0.836 0.801 0.758 0.821 0.804 0.795 0.822 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:41.6525;4215;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;6;0.0000;0.0000;Running;1.9770;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 10:02:45.3433;4434;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8764;18;(0.855 0.880 0.874 0.877 0.876 0.798 0.824 0.846 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:45.3433;4434;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;6;-1.3095;0.0000;Running;1.9770;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:02:45.3453;4434;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;6;-1.3095;0.0000;Running;1.9770;15;0.2500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:02:45.5826;4448;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7669;18;(0.855 0.880 0.874 0.877 0.876 0.832 0.815 0.767 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:02:47.7670;4578;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.9357;19;(0.906 0.916 0.918 0.923 0.936 0.782 0.838 0.878 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:48.6597;4631;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;7;0.0000;0.0000;Running;4.7298;15;0.2500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 10:02:50.0660;4714;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7436;19;(0.776 0.780 0.744 0.839 0.844 0.810 0.777 0.791 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:02:50.5706;4744;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7718;20;(0.801 0.806 0.796 0.772 0.784 0.809 0.816 0.828 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:50.5706;4744;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;7;-3.0896;0.0000;Running;4.7298;15;0.2500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:02:50.5716;4744;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;7;-3.0896;0.0000;Running;4.7298;14;0.3000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:02:50.5875;4745;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7337;20;(0.801 0.806 0.796 0.772 0.734 0.809 0.816 0.828 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:02:55.6707;5047;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;8;0.0000;0.0000;Running;1.3551;14;0.3000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-29 10:03:00.6729;5344;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;8;0.0018;0.0000;Running;1.3551;14;0.3000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:03:00.6779;5344;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;8;0.0018;0.0000;Running;1.3551;14;0.3000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-29 10:03:02.6840;5463;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;9;0.0000;0.0000;Running;1.2332;14;0.3000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 10:03:03.3423;5502;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8475;21;(0.847 0.786 0.833 0.804 0.798 0.814 0.837 0.830 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:03:03.3453;5502;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;9;-4.3420;0.0000;Running;1.2332;14;0.3000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:03:03.3473;5502;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;9;-4.3420;0.0000;Running;1.2332;13;0.3500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 10:03:04.8914;5594;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7599;21;(0.772 0.785 0.787 0.760 0.799 0.778 0.800 0.794 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 10:03:09.2170;5851;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.8516;22;(0.811 0.797 0.852 0.794 0.776 0.798 0.791 0.803 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:03:09.6905;5879;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Open;10;0.0000;0.0000;Running;3.9776;13;0.3500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 10:03:10.0119;5898;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;ReceivingData;0.7371;22;(0.737 0.910 0.892 0.890 0.881 0.874 0.831 0.793 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 10:03:14.6987;6176;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;10;0.0111;0.0000;Running;3.9776;13;0.3500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 10:03:14.6997;6176;fc1abd7ff2867cc72b00dc680fbf5b47;anonymous;NULL;NULL;NULL;NULL;Closed;10;0.0111;0.0000;Running;3.9776;13;0.3500;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
