Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
GameDecision;2021-01-26 11:21:52.1837;3144;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;6;0.0007;0.0000;Running;2.6476;11;0.0500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-26 11:21:54.2017;3262;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;7;0.0000;0.0000;Running;2.5477;11;0.0500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:21:58.2345;3498;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8871;6;(0.887 0.750 0.773 0.761 0.778 0.811 0.868 0.886 );NULL
InputWindowChange;2021-01-26 11:21:58.2355;3498;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;7;-0.9658;0.0000;Running;2.5477;11;0.0500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:21:58.2375;3498;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;7;-0.9658;0.0000;Running;2.5477;10;0.1000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 11:21:58.7778;3530;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6247;6;(0.828 0.737 0.625 0.874 0.854 0.846 0.844 0.839 );NULL
InputWindowChange;2021-01-26 11:22:01.2010;3673;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;8;0.0000;0.0000;Running;4.2661;10;0.1000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:22:06.2094;3967;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;8;0.0052;0.0000;Running;4.2661;10;0.1000;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:22:06.2124;3967;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;8;0.0052;0.0000;Running;4.2661;11;0.1000;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-01-26 11:22:08.2142;4085;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;9;0.0000;0.0000;Running;3.5138;11;0.1000;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:22:10.5289;4222;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8970;7;(0.751 0.798 0.842 0.869 0.878 0.897 0.897 0.718 );NULL
InputWindowChange;2021-01-26 11:22:10.5319;4222;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;9;-2.6871;0.0000;Running;3.5138;11;0.1000;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:22:10.5329;4222;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;9;-2.6871;0.0000;Running;3.5138;10;0.1500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 11:22:11.4081;4274;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6413;7;(0.862 0.842 0.797 0.713 0.641 0.887 0.883 0.860 );NULL
InputWindowChange;2021-01-26 11:22:15.2327;4499;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;10;0.0000;0.0000;Running;2.8521;10;0.1500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:22:19.2076;4732;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8173;8;(0.713 0.752 0.772 0.748 0.760 0.774 0.783 0.817 );NULL
InputWindowChange;2021-01-26 11:22:19.2105;4732;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;10;-1.0278;0.0000;Running;2.8521;10;0.1500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:22:19.2125;4732;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;10;-1.0278;0.0000;Running;2.8521;9;0.2000;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 11:22:20.3610;4800;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6998;8;(0.773 0.700 0.886 0.891 0.882 0.856 0.830 0.821 );NULL
InputWindowChange;2021-01-26 11:22:22.2411;4910;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;11;0.0000;0.0000;Running;3.8317;9;0.2000;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-26 11:22:26.0822;5135;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;11;-1.1592;0.0000;Running;3.8317;9;0.2000;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:22:26.0831;5135;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;11;-1.1592;0.0000;Running;3.8317;9;0.2000;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-01-26 11:22:29.2539;5318;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;12;0.0000;0.0000;Running;4.7660;9;0.2000;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:22:31.8713;5470;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7253;9;(0.781 0.719 0.725 0.747 0.748 0.779 0.769 0.808 );NULL
InputWindowChange;2021-01-26 11:22:31.8743;5470;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;12;-2.3846;0.0000;Running;4.7660;9;0.2000;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:22:31.8753;5470;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;12;-2.3846;0.0000;Running;4.7660;8;0.2500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 11:22:32.3627;5499;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6654;9;(0.737 0.715 0.665 0.713 0.706 0.704 0.705 0.728 );NULL
MotorImagery;2021-01-26 11:22:35.4220;5679;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7405;10;(0.738 0.748 0.761 0.753 0.748 0.740 0.716 0.738 );NULL
Rest;2021-01-26 11:22:35.6743;5694;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5478;10;(0.705 0.548 0.761 0.753 0.748 0.740 0.750 0.728 );NULL
InputWindowChange;2021-01-26 11:22:36.2744;5729;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;13;0.0000;0.0000;Running;1.9013;8;0.2500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:22:37.7376;5814;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.9380;11;(0.900 0.912 0.926 0.938 0.940 0.938 0.792 0.863 );NULL
InputWindowChange;2021-01-26 11:22:37.7376;5814;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;13;-3.5348;0.0000;Running;1.9013;8;0.2500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:22:37.7386;5814;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;13;-3.5348;0.0000;Running;1.9013;7;0.3000;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 11:22:38.5376;5861;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6745;11;(0.797 0.708 0.675 0.923 0.923 0.918 0.891 0.869 );NULL
MotorImagery;2021-01-26 11:22:39.1350;5896;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7586;12;(0.786 0.761 0.753 0.759 0.796 0.816 0.834 0.833 );NULL
Rest;2021-01-26 11:22:39.2826;5905;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6917;12;(0.786 0.761 0.753 0.759 0.729 0.717 0.692 0.833 );NULL
MotorImagery;2021-01-26 11:22:42.4821;6093;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7674;13;(0.827 0.832 0.810 0.779 0.767 0.701 0.742 0.761 );NULL
Rest;2021-01-26 11:22:42.6159;6101;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6573;13;(0.827 0.832 0.810 0.779 0.767 0.731 0.657 0.761 );NULL
InputWindowChange;2021-01-26 11:22:43.2801;6140;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;14;0.0000;0.0000;Running;3.4286;7;0.3000;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:22:45.2701;6257;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8233;14;(0.843 0.823 0.768 0.826 0.850 0.847 0.846 0.845 );NULL
InputWindowChange;2021-01-26 11:22:45.2711;6257;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;14;-3.0111;0.0000;Running;3.4286;7;0.3000;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:22:45.2721;6257;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;14;-3.0111;0.0000;Running;3.4286;6;0.3500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-01-26 11:22:45.8842;6293;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6182;14;(0.801 0.784 0.743 0.726 0.618 0.799 0.820 0.845 );NULL
InputWindowChange;2021-01-26 11:22:50.2832;6550;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;15;0.0000;0.0000;Running;2.7281;6;0.3500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:22:51.4131;6616;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7965;15;(0.761 0.797 0.736 0.746 0.744 0.760 0.762 0.758 );NULL
Rest;2021-01-26 11:22:52.1621;6659;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6995;15;(0.808 0.780 0.753 0.737 0.709 0.699 0.879 0.855 );NULL
InputWindowChange;2021-01-26 11:22:53.0136;6709;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;15;-2.2689;0.0000;Running;2.7281;6;0.3500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-01-26 11:22:53.0156;6709;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;15;-2.2689;0.0000;Running;2.7281;6;0.3500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-01-26 11:22:57.3014;6961;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Open;16;0.0000;0.0000;Running;3.6539;6;0.3500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-01-26 11:22:58.8139;7050;a0bff34455bb0ec4d60d6816cea247fd;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.9241;16;(0.796 0.839 0.859 0.869 0.882 0.924 0.743 0.780 );NULL
InputWindowChange;2021-01-26 11:22:58.8139;7050;a0bff34455bb0ec4d60d6816cea247fd;anonymous;NULL;Closed;16;-3.4838;0.0000;Running;3.6539;6;0.3500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
