Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal;BCIConfidence;InputNumber
Rest;2021-01-28 10:22:35.6586;4866;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6696;7
MotorImagery;2021-01-28 10:22:38.9937;5103;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7182;8
Rest;2021-01-28 10:22:39.0056;5104;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6898;8
MotorImagery;2021-01-28 10:22:39.1373;5113;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7326;9
Rest;2021-01-28 10:22:39.7385;5157;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6811;9
InputWindowChange;2021-01-28 10:22:45.1889;5553;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;5;-5.1448;0.0000;Running;1.6616;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 10:22:47.2816;5700;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7234;10
InputWindowChange;2021-01-28 10:22:47.2826;5700;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;5;-7.0385;0.0000;Running;1.6616;17;0.1500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:22:47.2876;5700;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;5;-7.0385;0.0000;Running;1.6616;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 10:22:47.4003;5708;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6953;10
MotorImagery;2021-01-28 10:22:55.4568;6294;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7269;11
Rest;2021-01-28 10:22:55.4598;6295;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6352;11
InputWindowChange;2021-01-28 10:22:57.3622;6434;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;6;-7.0385;0.0000;Running;1.0674;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 10:22:59.1604;6566;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7855;12
InputWindowChange;2021-01-28 10:22:59.1604;6566;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;6;-9.2279;0.0000;Running;1.0674;16;0.2000;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:22:59.1614;6566;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;6;-9.2279;0.0000;Running;1.0674;15;0.2500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 10:22:59.4347;6586;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6554;12
InputWindowChange;2021-01-28 10:23:09.3024;7306;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;7;-9.2279;0.0000;Running;1.5136;15;0.2500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:23:13.2898;7589;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;7;-9.2187;0.0000;Running;1.5136;15;0.2500;0;0.0000;0;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:23:13.2977;7589;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;7;-9.2187;0.0000;Running;1.5136;15;0.2500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-28 10:23:14.7612;7698;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7100;13
Rest;2021-01-28 10:23:15.1792;7728;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6898;13
MotorImagery;2021-01-28 10:23:19.2495;8028;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7252;14
Rest;2021-01-28 10:23:19.3782;8037;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6405;14
InputWindowChange;2021-01-28 10:23:23.6412;8358;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;8;-9.2187;0.0000;Running;2.4600;15;0.2500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 10:23:25.2290;8477;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7066;15
InputWindowChange;2021-01-28 10:23:25.2290;8477;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;8;-11.6036;0.0000;Running;2.4600;15;0.2500;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:23:25.2290;8477;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;8;-11.6036;0.0000;Running;2.4600;14;0.3000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 10:23:25.8742;8528;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5879;15
MotorImagery;2021-01-28 10:23:31.1065;8901;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7145;16
Rest;2021-01-28 10:23:31.7609;8948;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6533;16
MotorImagery;2021-01-28 10:23:32.0283;8968;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7001;17
Rest;2021-01-28 10:23:32.0433;8969;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6749;17
InputWindowChange;2021-01-28 10:23:35.5404;9228;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;9;-11.6036;0.0000;Running;1.5781;14;0.3000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:23:39.5408;9517;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;9;-11.6006;0.0000;Running;1.5781;14;0.3000;0;0.0000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:23:39.5418;9517;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;9;-11.6006;0.0000;Running;1.5781;14;0.3000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-28 10:23:40.2959;9569;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7334;18
Rest;2021-01-28 10:23:40.5936;9590;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6738;18
MotorImagery;2021-01-28 10:23:40.8390;9607;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7029;19
Rest;2021-01-28 10:23:40.9377;9614;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6908;19
InputWindowChange;2021-01-28 10:23:50.3625;10304;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;10;-11.6006;0.0000;Running;1.2469;14;0.3000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-28 10:23:54.3584;10599;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;10;-11.5936;0.0000;Running;1.2469;14;0.3000;0;0.0000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:23:54.3634;10599;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;10;-11.5936;0.0000;Running;1.2469;14;0.3000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-28 10:24:03.8195;11281;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7070;20
Rest;2021-01-28 10:24:03.9304;11291;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6283;20
InputWindowChange;2021-01-28 10:24:04.6804;11344;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;11;-11.5936;0.0000;Running;2.5352;14;0.3000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 10:24:05.4639;11403;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7042;21
InputWindowChange;2021-01-28 10:24:05.4639;11403;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;11;-14.7935;0.0000;Running;2.5352;14;0.3000;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:24:05.4649;11403;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;11;-14.7935;0.0000;Running;2.5352;13;0.3500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput;NULL;NULL
Rest;2021-01-28 10:24:05.9816;11441;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6759;21
MotorImagery;2021-01-28 10:24:06.1003;11449;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7072;22
Rest;2021-01-28 10:24:06.1162;11450;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6397;22
MotorImagery;2021-01-28 10:24:12.6273;11924;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7158;23
Rest;2021-01-28 10:24:12.8721;11943;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6327;23
MotorImagery;2021-01-28 10:24:14.0343;12030;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7005;24
Rest;2021-01-28 10:24:14.1599;12039;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6726;24
MotorImagery;2021-01-28 10:24:16.2116;12187;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7219;25
InputWindowChange;2021-01-28 10:24:16.2295;12188;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Open;12;-14.7935;0.0000;Running;1.6748;13;0.3500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
Rest;2021-01-28 10:24:16.7116;12222;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6933;25
InputWindowChange;2021-01-28 10:24:20.2319;12459;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;12;-14.7821;0.0000;Running;1.6748;13;0.3500;0;0.0000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 10:24:20.2329;12459;1012594146ba1f4bf7262b690795213d;anonymous;NULL;Closed;12;-14.7821;0.0000;Running;1.6748;13;0.3500;0;0.0000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput;NULL;NULL
MotorImagery;2021-01-28 10:24:26.0435;12878;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7105;26
Rest;2021-01-28 10:24:26.1621;12886;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6834;26
MotorImagery;2021-01-28 10:24:26.3347;12898;1012594146ba1f4bf7262b690795213d;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7346;27
