Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
BCIStateUpdated;2021-01-28 11:25:09.9104;6098;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:25:16.1013;6228;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:25:16.3888;6245;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;14;0.0064;0.0000;Running;1.6945;20;0.0000;0;0.0000;0;0.7000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:25:16.3948;6245;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;14;0.0064;0.0000;Running;1.6945;20;0.0000;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-01-28 11:25:22.0778;6345;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Open;15;0.0000;0.0000;Running;4.0737;20;0.0000;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
BCIStateUpdated;2021-01-28 11:25:22.2953;6358;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:25:28.4838;6488;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:25:34.4583;6605;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;15;0.0163;0.0000;Running;4.0737;20;0.0000;0;0.0000;0;0.7500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:25:34.4643;6605;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;15;0.0163;0.0000;Running;4.0737;20;0.0000;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
BCIStateUpdated;2021-01-28 11:25:34.6753;6618;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:25:40.1300;6704;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Open;16;0.0000;0.0000;Running;4.0048;20;0.0000;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
BCIStateUpdated;2021-01-28 11:25:40.8722;6748;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:25:47.0617;6878;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:25:52.4964;6963;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;16;0.0066;0.0000;Running;4.0048;20;0.0000;0;0.0000;0;0.8000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:25:52.4983;6963;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;16;0.0066;0.0000;Running;4.0048;20;0.0000;0;0.0000;0;0.8500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
BCIStateUpdated;2021-01-28 11:25:53.2578;7008;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:25:58.1933;7063;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Open;17;0.0000;0.0000;Running;2.3406;20;0.0000;0;0.0000;0;0.8500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
BCIStateUpdated;2021-01-28 11:25:59.4577;7138;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:26:05.6620;7268;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:26:10.5886;7322;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;17;0.0037;0.0000;Running;2.3406;20;0.0000;0;0.0000;0;0.8500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:26:10.5926;7322;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;17;0.0037;0.0000;Running;2.3406;20;0.0000;0;0.0000;0;0.9000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
BCIStateUpdated;2021-01-28 11:26:11.8599;7398;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:26:16.3885;7429;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Open;18;0.0000;0.0000;Running;2.5343;20;0.0000;0;0.0000;0;0.9000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
BCIStateUpdated;2021-01-28 11:26:18.0580;7528;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:26:24.2646;7658;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:26:28.7842;7689;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;18;0.0327;0.0000;Running;2.5343;20;0.0000;0;0.0000;0;0.9000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:26:28.7902;7689;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;18;0.0327;0.0000;Running;2.5343;20;0.0000;0;0.0000;0;0.9500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
BCIStateUpdated;2021-01-28 11:26:30.4514;7788;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:26:30.7551;7806;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Open;19;0.0000;0.0000;Running;3.9069;20;0.0000;0;0.0000;0;0.9500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
BCIStateUpdated;2021-01-28 11:26:36.6327;7918;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:26:42.8420;8049;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:26:43.1291;8066;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;19;0.0095;0.0000;Running;3.9069;20;0.0000;0;0.0000;0;0.9500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:26:43.1311;8066;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;19;0.0095;0.0000;Running;3.9069;20;0.0000;0;0.0000;0;1.0000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
GameStopped;2021-01-28 11:26:48.8164;8166;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;3.9069;20;0.0000;0;0.0000;0;1.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
BCIStateUpdated;2021-01-28 11:26:49.0313;8177;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:26:55.2284;8307;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:27:01.4257;8438;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:27:08.3610;8567;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:27:14.6775;8687;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:27:20.8607;8817;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 11:27:27.0762;8947;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameStopped;2021-01-28 11:27:27.3295;8962;cbbb9d32edb8bc0dd8d7a1b6bd227721;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;3.9069;20;0.0000;0;0.0000;0;1.0000;0;0.0000;0;0.0000;0;0.0000;NA
