Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;BCIThresholdBuffer;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
GameDecision;2021-02-02 11:25:02.5976;4224;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;4;0.0104;0.0000;Running;3.1760;14;0.0000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-02-02 11:25:04.5949;4339;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;5;0.0000;0.0000;Running;4.6422;14;0.0000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-02-02 11:25:09.6048;4626;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;5;0.0077;0.0000;Running;4.6422;14;0.0000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:25:09.6078;4626;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;5;0.0077;0.0000;Running;4.6422;14;0.0000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-02-02 11:25:09.6946;4631;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.8758;3;(0.837 0.865 0.886 0.901 0.884 0.876 0.789 0.821 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-02-02 11:25:10.0830;4652;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.6470;3;(0.846 0.840 0.757 0.647 0.884 0.876 0.864 0.856 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:25:11.5966;4735;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;6;0.0000;0.0000;Running;1.7256;14;0.0000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-02-02 11:25:16.6096;5014;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;6;0.0149;0.0000;Running;1.7256;14;0.0000;4;0.1000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:25:16.6116;5014;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;6;0.0149;0.0000;Running;1.7256;14;0.0000;4;0.1000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
MotorImagery;2021-02-02 11:25:18.5097;5123;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.7739;4;(0.774 0.771 0.762 0.756 0.775 0.769 0.772 0.754 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:25:18.6115;5129;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;7;0.0000;0.0000;Running;3.0824;14;0.0000;4;0.1000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-02-02 11:25:18.9238;5147;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.7183;4;(0.774 0.794 0.830 0.802 0.765 0.779 0.718 0.754 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:25:23.6224;5409;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;7;0.0056;0.0000;Running;3.0824;14;0.0000;4;0.1000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:25:23.6293;5409;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;7;0.0056;0.0000;Running;3.0824;14;0.0000;4;0.1000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-02-02 11:25:25.6245;5523;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;8;0.0000;0.0000;Running;3.4675;14;0.0000;4;0.1000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-02-02 11:25:30.6363;5803;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;8;0.0162;0.0000;Running;3.4675;14;0.0000;4;0.1000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:25:30.6373;5803;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;8;0.0162;0.0000;Running;3.4675;14;0.0000;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-02-02 11:25:32.6315;5913;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;9;0.0000;0.0000;Running;3.3994;14;0.0000;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-02-02 11:25:34.7550;6032;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.8058;5;(0.795 0.846 0.848 0.864 0.857 0.855 0.806 0.760 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:25:34.7580;6032;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;9;-2.8774;0.0000;Running;3.3994;14;0.0000;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:25:34.7580;6032;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;9;-2.8774;0.0000;Running;3.3994;13;0.0500;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-02-02 11:25:35.2283;6059;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.6947;5;(0.831 0.818 0.819 0.791 0.768 0.759 0.695 0.779 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:25:39.6502;6306;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;10;0.0000;0.0000;Running;3.3518;13;0.0500;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-02-02 11:25:41.1276;6384;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.7971;6;(0.805 0.796 0.797 0.763 0.804 0.821 0.767 0.787 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:25:41.1286;6384;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;10;-3.5196;0.0000;Running;3.3518;13;0.0500;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:25:41.1286;6384;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;10;-3.5196;0.0000;Running;3.3518;12;0.1000;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-02-02 11:25:41.2687;6392;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.7479;6;(0.805 0.796 0.797 0.777 0.748 0.821 0.767 0.787 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:25:46.6654;6696;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;11;0.0000;0.0000;Running;3.9187;12;0.1000;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-02-02 11:25:51.6688;6980;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;11;0.0068;0.0000;Running;3.9187;12;0.1000;4;0.1000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:25:51.6698;6980;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;11;0.0068;0.0000;Running;3.9187;12;0.1000;4;0.1000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-02-02 11:25:53.6698;7095;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;12;0.0000;0.0000;Running;3.1658;12;0.1000;4;0.1000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-02-02 11:25:56.8529;7279;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;12;-1.8199;0.0000;Running;3.1658;12;0.1000;4;0.1000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:25:56.8539;7279;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;12;-1.8199;0.0000;Running;3.1658;12;0.1000;3;0.1500;0;0.4000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
InputWindowChange;2021-02-02 11:26:00.6765;7501;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;13;0.0000;0.0000;Running;4.1773;12;0.1000;3;0.1500;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-02-02 11:26:02.2447;7591;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.7976;7;(0.810 0.788 0.798 0.761 0.817 0.832 0.822 0.823 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-02-02 11:26:02.4941;7605;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.7210;7;(0.810 0.788 0.798 0.796 0.756 0.758 0.721 0.823 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:26:04.8564;7740;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;13;-0.8202;0.0000;Running;4.1773;12;0.1000;3;0.1500;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:26:04.8614;7740;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;13;-0.8202;0.0000;Running;4.1773;12;0.1000;2;0.2000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
InputWindowChange;2021-02-02 11:26:07.6755;7905;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;14;0.0000;0.0000;Running;1.8901;12;0.1000;2;0.2000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-02-02 11:26:12.6759;8194;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;14;0.0008;0.0000;Running;1.8901;12;0.1000;2;0.2000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:26:12.6780;8194;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;14;0.0008;0.0000;Running;1.8901;12;0.1000;2;0.2000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-02-02 11:26:14.6782;8310;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;15;0.0000;0.0000;Running;4.1137;12;0.1000;2;0.2000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-02-02 11:26:16.5190;8414;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.8240;8;(0.824 0.752 0.808 0.805 0.827 0.845 0.811 0.803 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:26:16.5210;8414;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;15;-3.1633;0.0000;Running;4.1137;12;0.1000;2;0.2000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:26:16.5210;8414;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;15;-3.1633;0.0000;Running;4.1137;11;0.1500;2;0.2000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-02-02 11:26:17.1504;8450;5cc308cb973fb1d574e08fc994aa771a;anonymous;ReceivingData;0.6744;8;(0.809 0.758 0.674 0.834 0.845 0.825 0.824 0.825 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 11:26:21.6898;8700;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;16;0.0000;0.0000;Running;3.5777;11;0.1500;2;0.2000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-02-02 11:26:26.6917;8978;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;16;0.0001;0.0000;Running;3.5777;11;0.1500;2;0.2000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:26:26.6977;8978;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;16;0.0001;0.0000;Running;3.5777;11;0.1500;2;0.2000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-02-02 11:26:28.7040;9088;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;17;0.0000;0.0000;Running;4.2038;11;0.1500;2;0.2000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-02-02 11:26:32.9088;9320;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;17;-0.7912;0.0000;Running;4.2038;11;0.1500;2;0.2000;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:26:32.9098;9320;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;17;-0.7912;0.0000;Running;4.2038;11;0.1500;1;0.2500;0;0.5000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
InputWindowChange;2021-02-02 11:26:35.7020;9478;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;18;0.0000;0.0000;Running;1.6481;11;0.1500;1;0.2500;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-02-02 11:26:40.7187;9760;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;18;0.0124;0.0000;Running;1.6481;11;0.1500;1;0.2500;0;0.5000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:26:40.7257;9760;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;18;0.0124;0.0000;Running;1.6481;11;0.1500;1;0.2500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
InputWindowChange;2021-02-02 11:26:42.7176;9869;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Open;19;0.0000;0.0000;Running;2.5116;11;0.1500;1;0.2500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-02-02 11:26:45.2363;10013;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;19;-2.4782;0.0000;Running;2.5116;11;0.1500;1;0.2500;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-02-02 11:26:45.2373;10013;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;19;-2.4782;0.0000;Running;2.5116;11;0.1500;0;0.3000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
GameStopped;2021-02-02 11:26:49.7336;10268;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;20;0.0000;0.0000;Stopped;2.5116;11;0.1500;0;0.3000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-02-02 11:26:52.9495;10442;5cc308cb973fb1d574e08fc994aa771a;anonymous;0.8567;ReceivingData;9;(0.854 0.857 0.766 0.789 0.821 0.817 0.857 0.844 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-02-02 11:26:53.0671;10449;5cc308cb973fb1d574e08fc994aa771a;anonymous;0.6678;ReceivingData;9;(0.854 0.857 0.791 0.668 0.821 0.817 0.857 0.844 );NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameStopped;2021-02-02 11:27:07.1645;11216;5cc308cb973fb1d574e08fc994aa771a;anonymous;NULL;NULL;NULL;NULL;Closed;20;0.0000;0.0000;Stopped;2.5116;11;0.1500;0;0.3000;0;0.5500;0;0.0000;0;0.0000;0;0.0000;NA
