Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
BCIStateUpdated;2021-01-29 13:07:03.7198;1;998ef7a321128d5da275c7151f90d617;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-29 13:07:06.2387;91;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-29 13:07:06.3824;97;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:07:07.9295;220;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6987;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:07.9530;221;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6271;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-29 13:07:07.9690;222;998ef7a321128d5da275c7151f90d617;anonymous;NULL;NULL;NULL;Closed;0;0.0000;0.0000;Running;0.0000;14;0.0000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 13:07:08.0208;228;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6512;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:08.1485;241;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6317;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:07:11.3325;450;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.7025;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:11.9730;501;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6333;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:07:12.1325;514;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6500;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:12.2383;523;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6383;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:07:12.3978;535;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6646;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:12.5345;546;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6448;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:07:12.5564;547;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6530;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:12.6328;553;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6447;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:07:15.2533;750;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6621;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:15.2992;754;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6357;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:07:15.4637;767;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6671;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:16.2313;824;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6286;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:07:16.2632;826;998ef7a321128d5da275c7151f90d617;anonymous;NULL;NULL;NULL;Open;0;0.0000;0.0000;Running;2.7243;14;0.0000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 13:07:16.4498;840;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6529;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:17.0003;882;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6162;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:07:17.2806;902;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6507;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:17.5229;921;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6213;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:07:17.9947;957;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6810;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:07:18.9667;1032;998ef7a321128d5da275c7151f90d617;anonymous;NULL;NULL;NULL;Closed;0;-1.2725;0.0000;Running;2.7243;14;0.0000;6;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 13:07:18.9687;1032;998ef7a321128d5da275c7151f90d617;anonymous;NULL;NULL;NULL;Closed;0;-1.2725;0.0000;Running;2.7243;14;0.0000;5;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;FabInput
Rest;2021-01-29 13:07:21.3258;1210;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.5856;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:07:24.0116;1402;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6867;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:07:24.2605;1419;998ef7a321128d5da275c7151f90d617;anonymous;ReceivingData;0.6182;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
