Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
BCIStateUpdated;2021-01-28 13:21:04.5378;1;1df7bee0b7b06c94f26a48bce405057a;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 13:21:07.2111;15;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-28 13:21:07.2739;20;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-28 13:21:08.9143;143;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Closed;0;0.0000;0.0000;Running;0.0000;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:21:16.8895;740;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7221;1;NULL
InputWindowChange;2021-01-28 13:21:17.1379;758;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Open;0;0.0000;0.0000;Running;1.3857;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
Rest;2021-01-28 13:21:18.4377;854;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7156;1;NULL
InputWindowChange;2021-01-28 13:21:21.1240;1032;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Closed;0;0.0101;0.0000;Running;1.3857;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:21:21.1360;1032;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Closed;0;0.0101;0.0000;Running;1.3857;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-01-28 13:21:32.1584;1781;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Open;1;0.0101;0.0000;Running;2.5718;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:21:33.0758;1849;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7332;2;NULL
InputWindowChange;2021-01-28 13:21:33.0768;1849;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Closed;1;-3.0548;0.0000;Running;2.5718;20;0.0000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:21:33.0778;1849;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Closed;1;-3.0548;0.0000;Running;2.5718;19;0.0500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-28 13:21:33.4947;1877;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6821;2;NULL
MotorImagery;2021-01-28 13:21:35.4154;2016;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7246;3;NULL
Rest;2021-01-28 13:21:35.6637;2034;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7073;3;NULL
MotorImagery;2021-01-28 13:21:36.0317;2062;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7245;4;NULL
Rest;2021-01-28 13:21:36.0447;2063;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7158;4;NULL
MotorImagery;2021-01-28 13:21:36.2691;2079;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7306;5;NULL
Rest;2021-01-28 13:21:36.4346;2091;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7135;5;NULL
InputWindowChange;2021-01-28 13:21:43.6613;2620;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Open;2;-3.0548;0.0000;Running;2.8183;19;0.0500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:21:45.3772;2744;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7326;6;NULL
InputWindowChange;2021-01-28 13:21:45.3772;2744;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Closed;2;-5.3129;0.0000;Running;2.8183;19;0.0500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:21:45.3782;2744;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Closed;2;-5.3129;0.0000;Running;2.8183;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-28 13:21:45.8758;2779;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7141;6;NULL
MotorImagery;2021-01-28 13:21:46.0324;2790;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7224;7;NULL
Rest;2021-01-28 13:21:46.0504;2791;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7193;7;NULL
MotorImagery;2021-01-28 13:21:46.1402;2797;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7237;8;NULL
Rest;2021-01-28 13:21:46.4947;2824;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7124;8;NULL
MotorImagery;2021-01-28 13:21:53.9283;3343;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7255;9;NULL
Rest;2021-01-28 13:21:54.1642;3358;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7123;9;NULL
InputWindowChange;2021-01-28 13:21:55.5765;3456;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Open;3;-5.3129;0.0000;Running;1.2065;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-28 13:21:55.9465;3484;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7210;10;NULL
InputWindowChange;2021-01-28 13:21:55.9485;3484;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Closed;3;-8.9290;0.0000;Running;1.2065;18;0.1000;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-28 13:21:55.9525;3484;1df7bee0b7b06c94f26a48bce405057a;anonymous;NULL;Closed;3;-8.9290;0.0000;Running;1.2065;17;0.1500;0;0.0000;0;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-28 13:21:56.1114;3495;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6837;10;NULL
MotorImagery;2021-01-28 13:21:57.9022;3622;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7372;11;NULL
Rest;2021-01-28 13:21:58.6378;3677;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7051;11;NULL
MotorImagery;2021-01-28 13:21:59.7748;3760;1df7bee0b7b06c94f26a48bce405057a;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7324;12;NULL
