SessionID;Timestamp;Framecount;Email;DeviceID;FabInputTrials;AccInputTrials;RejInputTrials;Trials;InterTrialInterval_sec;InputWindow_sec;noInputReceivedFabAlarm_sec;FabAlarmVariability_sec;ConfidenceThreshold;BCIProcessingMode;ConsecutiveThresholdBufferSize
d3bada17a59a5c0b578608575472a2de;2021-01-29 10:57:48.3349;1;anonymous;672c79dd700423a845a1ad6147a6afcd2d17534f;6;10;4;20;2.0000;5.0000;3.0000;1.9000;0.6500;ConsecutiveThreshold;8

