SessionID;Timestamp;Framecount;Email;DeviceID;FabInputTrials;AccInputTrials;RejInputTrials;Trials;InterTrialInterval_sec;InputWindow_sec;noInputReceivedFabAlarm_sec;FabAlarmVariability_sec;ConfidenceThreshold;BCIProcessingMode;ConsecutiveThresholdBufferSize
338e0d077e5249f5158a551e8b0255b8;2021-01-29 13:11:54.7187;1;anonymous;672c79dd700423a845a1ad6147a6afcd2d17534f;0;20;0;20;4.5000;4.0000;2.0000;1.0000;0.6500;SingleThreshold;8
