Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
BCIStateUpdated;2021-01-29 13:11:54.7207;1;338e0d077e5249f5158a551e8b0255b8;anonymous;Connecting;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-29 13:12:00.8149;164;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingHeader;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BCIStateUpdated;2021-01-29 13:12:01.7002;179;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:12:01.7022;179;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.7741;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:12:01.8927;193;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6434;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:12:02.9631;264;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6670;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GameRunning;2021-01-29 13:12:03.1342;273;338e0d077e5249f5158a551e8b0255b8;anonymous;NULL;NULL;NULL;Closed;0;0.0000;0.0000;Running;0.0000;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-29 13:12:03.2870;277;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6193;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:12:03.4511;287;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6679;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:12:03.6037;293;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.4663;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:12:05.4009;396;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.8635;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:12:05.5390;405;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6287;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:12:06.5277;464;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6668;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:12:06.7421;476;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6449;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:12:06.8847;484;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6527;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:12:07.0290;493;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6093;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:12:09.4567;643;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6630;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:12:11.2321;773;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6010;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:12:11.4576;788;338e0d077e5249f5158a551e8b0255b8;anonymous;NULL;NULL;NULL;Open;0;0.0000;0.0000;Running;2.7110;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 13:12:11.6071;799;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6560;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:12:11.6111;799;338e0d077e5249f5158a551e8b0255b8;anonymous;NULL;NULL;NULL;Closed;0;-3.8268;0.0000;Running;2.7110;20;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-29 13:12:11.6181;799;338e0d077e5249f5158a551e8b0255b8;anonymous;NULL;NULL;NULL;Closed;0;-3.8268;0.0000;Running;2.7110;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-29 13:12:11.7263;808;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.5532;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:12:19.1278;1331;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6892;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:12:20.2894;1408;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.5198;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-29 13:12:22.2079;1530;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6668;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-29 13:12:22.3413;1538;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6137;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:12:22.5968;1551;338e0d077e5249f5158a551e8b0255b8;anonymous;NULL;NULL;NULL;Open;1;-3.8268;0.0000;Running;1.0073;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-29 13:12:24.2563;1654;338e0d077e5249f5158a551e8b0255b8;anonymous;ReceivingData;0.6578;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-29 13:12:24.2563;1654;338e0d077e5249f5158a551e8b0255b8;anonymous;NULL;NULL;NULL;Closed;1;-6.1438;0.0000;Running;1.0073;19;0.0500;0;0.0000;0;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
