Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-02-02 11:27:42.6642;17;e6e82dde794997e6edbb5b28367203cc;anonymous;0.3382;ReceivingData
Sample;2021-02-02 11:27:42.6782;18;e6e82dde794997e6edbb5b28367203cc;anonymous;0.2866;ReceivingData
Sample;2021-02-02 11:27:42.7456;22;e6e82dde794997e6edbb5b28367203cc;anonymous;0.2459;ReceivingData
Sample;2021-02-02 11:27:42.7625;23;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1903;ReceivingData
Sample;2021-02-02 11:27:42.7785;24;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1832;ReceivingData
Sample;2021-02-02 11:27:42.8802;30;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1988;ReceivingData
Sample;2021-02-02 11:27:42.8972;31;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1698;ReceivingData
Sample;2021-02-02 11:27:42.9979;37;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1579;ReceivingData
Sample;2021-02-02 11:27:43.0159;38;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1432;ReceivingData
Sample;2021-02-02 11:27:43.1315;45;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1311;ReceivingData
Sample;2021-02-02 11:27:43.1495;46;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1311;ReceivingData
Sample;2021-02-02 11:27:43.2672;53;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1498;ReceivingData
Sample;2021-02-02 11:27:43.2841;54;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1597;ReceivingData
Sample;2021-02-02 11:27:43.3849;60;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1893;ReceivingData
Sample;2021-02-02 11:27:43.4008;61;e6e82dde794997e6edbb5b28367203cc;anonymous;0.2781;ReceivingData
Sample;2021-02-02 11:27:43.5026;67;e6e82dde794997e6edbb5b28367203cc;anonymous;0.3234;ReceivingData
Sample;2021-02-02 11:27:43.5205;68;e6e82dde794997e6edbb5b28367203cc;anonymous;0.3298;ReceivingData
Sample;2021-02-02 11:27:43.6377;75;e6e82dde794997e6edbb5b28367203cc;anonymous;0.2155;ReceivingData
Sample;2021-02-02 11:27:43.6547;76;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1936;ReceivingData
Sample;2021-02-02 11:27:43.6716;77;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1750;ReceivingData
Sample;2021-02-02 11:27:43.7729;83;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1599;ReceivingData
Sample;2021-02-02 11:27:43.7889;84;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1264;ReceivingData
Sample;2021-02-02 11:27:43.9075;91;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1134;ReceivingData
Sample;2021-02-02 11:27:43.9245;92;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1481;ReceivingData
Sample;2021-02-02 11:27:44.0252;98;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1436;ReceivingData
Sample;2021-02-02 11:27:44.0422;99;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1474;ReceivingData
Sample;2021-02-02 11:27:44.1429;105;e6e82dde794997e6edbb5b28367203cc;anonymous;0.1038;ReceivingData
Sample;2021-02-02 11:27:44.1594;106;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0805;ReceivingData
Sample;2021-02-02 11:27:44.2763;113;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0499;ReceivingData
Sample;2021-02-02 11:27:44.2932;114;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0424;ReceivingData
Sample;2021-02-02 11:27:44.3944;120;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0353;ReceivingData
Sample;2021-02-02 11:27:44.4114;121;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0339;ReceivingData
Sample;2021-02-02 11:27:44.5281;128;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0294;ReceivingData
Sample;2021-02-02 11:27:44.5450;129;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0314;ReceivingData
Sample;2021-02-02 11:27:45.4566;131;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0430;ReceivingData
Sample;2021-02-02 11:27:45.8944;132;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0470;ReceivingData
Sample;2021-02-02 11:27:45.9253;133;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0598;ReceivingData
Sample;2021-02-02 11:27:45.9413;134;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0466;ReceivingData
Sample;2021-02-02 11:27:45.9603;135;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0328;ReceivingData
Sample;2021-02-02 11:27:45.9772;136;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0197;ReceivingData
Sample;2021-02-02 11:27:45.9942;137;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0165;ReceivingData
Sample;2021-02-02 11:27:46.0111;138;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0152;ReceivingData
Sample;2021-02-02 11:27:46.0301;139;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0161;ReceivingData
Sample;2021-02-02 11:27:46.0470;140;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0183;ReceivingData
Sample;2021-02-02 11:27:46.0670;141;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0222;ReceivingData
Sample;2021-02-02 11:27:46.0829;142;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0269;ReceivingData
Sample;2021-02-02 11:27:46.1019;143;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0260;ReceivingData
Sample;2021-02-02 11:27:46.1199;144;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0262;ReceivingData
Sample;2021-02-02 11:27:46.1607;145;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0241;ReceivingData
Sample;2021-02-02 11:27:46.1777;146;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0324;ReceivingData
Sample;2021-02-02 11:27:46.2076;147;e6e82dde794997e6edbb5b28367203cc;anonymous;0.0361;ReceivingData
