Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;BCIThresholdBuffer;TrialGoal
MotorImagery;2021-02-02 12:40:16.8734;858;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7228;2;(0.744 0.750 0.766 0.748 0.738 0.725 0.723 0.723 );NULL
Rest;2021-02-02 12:40:17.0090;866;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7041;2;(0.744 0.750 0.766 0.748 0.738 0.725 0.723 0.704 );NULL
InputWindowChange;2021-02-02 12:40:17.1935;877;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;1;-2.4192;0.0000;Running;2.5791;10;0.0000;5;0.0500;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:40:17.1945;877;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;1;-2.4192;0.0000;Running;2.5791;10;0.0000;4;0.1000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-02-02 12:40:21.6191;1138;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;2;0.0000;0.0000;Running;1.9305;10;0.0000;4;0.1000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:40:26.6217;1405;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;2;0.0056;0.0000;Running;1.9305;10;0.0000;4;0.1000;4;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:40:26.6237;1405;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;2;0.0056;0.0000;Running;1.9305;11;0.0000;4;0.1000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-02-02 12:40:28.6204;1520;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;3;0.0000;0.0000;Running;1.7737;11;0.0000;4;0.1000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:40:29.7729;1587;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7657;3;(0.754 0.770 0.762 0.774 0.766 0.722 0.773 0.768 );NULL
Rest;2021-02-02 12:40:30.1375;1608;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7121;3;(0.750 0.749 0.734 0.712 0.766 0.788 0.770 0.746 );NULL
InputWindowChange;2021-02-02 12:40:30.4068;1623;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;3;-3.2175;0.0000;Running;1.7737;11;0.0000;4;0.1000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:40:30.4077;1623;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;3;-3.2175;0.0000;Running;1.7737;11;0.0000;3;0.1500;2;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-02-02 12:40:35.6225;1923;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;4;0.0000;0.0000;Running;1.8545;11;0.0000;3;0.1500;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:40:38.0600;2065;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8052;4;(0.729 0.738 0.782 0.777 0.789 0.795 0.817 0.805 );NULL
InputWindowChange;2021-02-02 12:40:38.0610;2065;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;4;-2.5626;0.0000;Running;1.8545;11;0.0000;3;0.1500;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:40:38.0620;2065;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;4;-2.5626;0.0000;Running;1.8545;10;0.0500;3;0.1500;2;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-02-02 12:40:38.3328;2081;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6910;4;(0.781 0.761 0.723 0.691 0.789 0.795 0.817 0.805 );NULL
InputWindowChange;2021-02-02 12:40:42.6309;2334;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;5;0.0000;0.0000;Running;2.2833;10;0.0500;3;0.1500;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:40:45.7826;2517;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7296;5;(0.730 0.726 0.767 0.770 0.770 0.775 0.772 0.749 );NULL
InputWindowChange;2021-02-02 12:40:45.7837;2517;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;5;-1.8476;0.0000;Running;2.2833;10;0.0500;3;0.1500;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:40:45.7846;2517;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;5;-1.8476;0.0000;Running;2.2833;9;0.1000;3;0.1500;2;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-02-02 12:40:45.8654;2522;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6930;5;(0.730 0.693 0.767 0.770 0.770 0.775 0.772 0.749 );NULL
InputWindowChange;2021-02-02 12:40:49.6494;2745;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;6;0.0000;0.0000;Running;1.6087;9;0.1000;3;0.1500;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:40:50.2358;2780;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8058;6;(0.797 0.809 0.813 0.806 0.728 0.740 0.767 0.790 );NULL
Rest;2021-02-02 12:40:51.2169;2838;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6987;6;(0.769 0.743 0.740 0.699 0.774 0.769 0.772 0.767 );NULL
InputWindowChange;2021-02-02 12:40:51.2698;2841;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;6;-3.3755;0.0000;Running;1.6087;9;0.1000;3;0.1500;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:40:51.2748;2841;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;6;-3.3755;0.0000;Running;1.6087;9;0.1000;2;0.2000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-02-02 12:40:56.6630;3158;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;7;0.0000;0.0000;Running;1.6710;9;0.1000;2;0.2000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:40:59.2963;3313;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7541;7;(0.758 0.754 0.720 0.757 0.758 0.749 0.751 0.751 );NULL
InputWindowChange;2021-02-02 12:40:59.2963;3313;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;7;-2.3639;0.0000;Running;1.6710;9;0.1000;2;0.2000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:40:59.2972;3313;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;7;-2.3639;0.0000;Running;1.6710;8;0.1500;2;0.2000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-02-02 12:40:59.5660;3329;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7161;7;(0.758 0.754 0.756 0.762 0.735 0.734 0.716 0.751 );NULL
InputWindowChange;2021-02-02 12:41:03.6797;3570;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;8;0.0000;0.0000;Running;1.1714;8;0.1500;2;0.2000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:41:06.5807;3738;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7633;8;(0.750 0.773 0.765 0.763 0.732 0.732 0.743 0.752 );NULL
Rest;2021-02-02 12:41:06.7174;3746;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7063;8;(0.750 0.773 0.765 0.763 0.763 0.754 0.706 0.752 );NULL
InputWindowChange;2021-02-02 12:41:08.6777;3859;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;8;0.0020;0.0000;Running;1.1714;8;0.1500;2;0.2000;2;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:41:08.6786;3859;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;8;0.0020;0.0000;Running;1.1714;8;0.1500;2;0.2000;1;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;RejInput
InputWindowChange;2021-02-02 12:41:10.6818;3976;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;9;0.0000;0.0000;Running;4.3858;8;0.1500;2;0.2000;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:41:15.6966;4268;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;9;0.0147;0.0000;Running;4.3858;8;0.1500;2;0.2000;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:41:15.6986;4268;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;9;0.0147;0.0000;Running;4.3858;9;0.1500;2;0.2000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-02-02 12:41:17.6812;4384;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;10;0.0000;0.0000;Running;1.7545;9;0.1500;2;0.2000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:41:22.6903;4676;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;10;0.0072;0.0000;Running;1.7545;9;0.1500;2;0.2000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:41:22.6942;4676;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;10;0.0072;0.0000;Running;1.7545;10;0.1500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-02-02 12:41:24.6883;4791;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;11;0.0000;0.0000;Running;2.3580;10;0.1500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:41:24.7172;4793;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7736;9;(0.749 0.742 0.774 0.774 0.736 0.734 0.724 0.730 );NULL
Rest;2021-02-02 12:41:25.5092;4839;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7131;9;(0.713 0.787 0.779 0.776 0.783 0.733 0.721 0.723 );NULL
InputWindowChange;2021-02-02 12:41:27.0519;4930;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;11;-2.6314;0.0000;Running;2.3580;10;0.1500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:41:27.0519;4930;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;11;-2.6314;0.0000;Running;2.3580;10;0.1500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
InputWindowChange;2021-02-02 12:41:31.6947;5201;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;12;0.0000;0.0000;Running;3.6851;10;0.1500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:41:32.9149;5272;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8092;10;(0.792 0.795 0.809 0.809 0.745 0.755 0.762 0.777 );NULL
InputWindowChange;2021-02-02 12:41:32.9159;5272;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;12;-3.7810;0.0000;Running;3.6851;10;0.1500;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:41:32.9169;5272;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;12;-3.7810;0.0000;Running;3.6851;9;0.2000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-02-02 12:41:33.4096;5300;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7088;10;(0.785 0.757 0.734 0.709 0.800 0.785 0.786 0.793 );NULL
InputWindowChange;2021-02-02 12:41:38.7096;5611;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;13;0.0000;0.0000;Running;2.8633;9;0.2000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:41:43.7110;5903;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;13;0.0029;0.0000;Running;2.8633;9;0.2000;1;0.2500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:41:43.7190;5903;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;13;0.0029;0.0000;Running;2.8633;9;0.2000;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-02-02 12:41:45.7158;6017;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;14;0.0000;0.0000;Running;2.8206;9;0.2000;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:41:46.4508;6060;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7208;11;(0.758 0.754 0.746 0.743 0.741 0.721 0.776 0.777 );NULL
InputWindowChange;2021-02-02 12:41:46.4508;6060;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;14;-4.2652;0.0000;Running;2.8206;9;0.2000;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:41:46.4518;6060;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;14;-4.2652;0.0000;Running;2.8206;8;0.2500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-02-02 12:41:46.5675;6067;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7154;11;(0.758 0.754 0.746 0.743 0.741 0.721 0.715 0.777 );NULL
InputWindowChange;2021-02-02 12:41:52.7234;6429;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;15;0.0000;0.0000;Running;3.3209;8;0.2500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:41:56.0650;6624;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;15;-1.6624;0.0000;Running;3.3209;8;0.2500;1;0.2500;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:41:56.0660;6624;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;15;-1.6624;0.0000;Running;3.3209;8;0.2500;0;0.3000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;NULL;FabInput
MotorImagery;2021-02-02 12:41:56.5418;6652;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8108;12;(0.721 0.755 0.785 0.799 0.801 0.811 0.726 0.736 );NULL
Rest;2021-02-02 12:41:57.2145;6692;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7107;12;(0.750 0.711 0.812 0.805 0.800 0.791 0.800 0.786 );NULL
InputWindowChange;2021-02-02 12:41:59.7426;6841;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;16;0.0000;0.0000;Running;1.4112;8;0.2500;0;0.3000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:42:04.7440;7135;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;16;0.0015;0.0000;Running;1.4112;8;0.2500;0;0.3000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:42:04.7469;7135;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;16;0.0015;0.0000;Running;1.4112;8;0.2500;0;0.3000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-02-02 12:42:06.7539;7253;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;17;0.0000;0.0000;Running;1.2473;8;0.2500;0;0.3000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
InputWindowChange;2021-02-02 12:42:11.7676;7550;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;17;0.0133;0.0000;Running;1.2473;8;0.2500;0;0.3000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:42:11.7766;7550;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;17;0.0133;0.0000;Running;1.2473;8;0.2500;0;0.3000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;NULL;AccInput
InputWindowChange;2021-02-02 12:42:13.7600;7665;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;18;0.0000;0.0000;Running;3.7402;8;0.2500;0;0.3000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
MotorImagery;2021-02-02 12:42:15.9777;7794;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7391;13;(0.751 0.739 0.723 0.760 0.763 0.776 0.778 0.767 );NULL
InputWindowChange;2021-02-02 12:42:15.9787;7794;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;18;-2.7802;0.0000;Running;3.7402;8;0.2500;0;0.3000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
GameDecision;2021-02-02 12:42:15.9797;7794;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Closed;18;-2.7802;0.0000;Running;3.7402;7;0.3000;0;0.3000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;NULL;AccInput
Rest;2021-02-02 12:42:16.0944;7801;1c4b8b742985c43c344f5361670b69a2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7187;13;(0.751 0.739 0.736 0.725 0.719 0.776 0.778 0.767 );NULL
InputWindowChange;2021-02-02 12:42:20.7633;8075;1c4b8b742985c43c344f5361670b69a2;anonymous;NULL;Open;19;0.0000;0.0000;Running;4.1092;7;0.3000;0;0.3000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL;NULL
