Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;InputNumber;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;TrialGoal
MotorImagery;2021-01-28 11:48:04.0555;590;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6479;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:04.2271;603;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5581;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:48:06.3691;760;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Open;0;0.0000;0.0000;Running;1.2715;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
MotorImagery;2021-01-28 11:48:06.3691;760;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6133;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:06.6000;777;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5940;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:06.8373;795;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6076;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:09.0073;944;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5867;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:09.5698;981;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6056;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:48:10.3694;1032;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;0;0.0109;0.0000;Running;1.2715;10;0.0000;0;0.0000;10;0.0000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:48:10.3714;1032;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;0;0.0109;0.0000;Running;1.2715;10;0.0000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
Rest;2021-01-28 11:48:11.3273;1100;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5729;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:12.3386;1164;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6133;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:12.3506;1165;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5992;8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:13.6163;1233;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6031;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:14.1231;1268;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5719;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:14.1540;1270;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6184;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:14.2388;1277;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5852;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:14.3954;1289;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6144;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:14.8004;1318;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.4517;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:16.8380;1464;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6079;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:16.9378;1471;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5777;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:20.1360;1698;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6629;13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:48:20.7197;1737;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Open;1;0.0109;0.0000;Running;2.6795;10;0.0000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 11:48:24.7076;2025;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;1;0.0154;0.0000;Running;2.6795;10;0.0000;0;0.0000;9;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:48:24.7106;2025;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;1;0.0154;0.0000;Running;2.6795;10;0.0000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;RejInput
Rest;2021-01-28 11:48:25.3813;2072;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5993;13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:25.4013;2073;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6540;14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:27.1647;2196;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5928;14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:27.1787;2197;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6002;15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:27.3658;2211;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5918;15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:29.5161;2357;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6185;16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:29.8662;2379;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5993;16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:32.1574;2542;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6093;17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:32.2901;2551;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5802;17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:33.3561;2629;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6208;18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:33.7979;2659;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5936;18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:35.1325;2752;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6139;19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:48:35.5591;2783;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Open;2;0.0154;0.0000;Running;2.0250;10;0.0000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 11:48:39.5639;3059;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;2;0.0382;0.0000;Running;2.0250;10;0.0000;0;0.0000;8;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:48:39.5658;3059;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;2;0.0382;0.0000;Running;2.0250;11;0.0000;0;0.0000;6;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
Rest;2021-01-28 11:48:40.2103;3103;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5930;19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:40.3369;3111;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6068;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:40.3479;3112;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5932;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:40.5663;3127;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6131;21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:41.1075;3166;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5215;21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:42.1105;3235;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6544;22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:42.6251;3270;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5823;22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:44.8062;3428;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6724;23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:45.0715;3446;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5771;23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:47.1083;3588;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6089;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:47.5099;3616;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5887;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:47.6305;3625;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6006;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:48.0095;3651;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5601;25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:49.4101;3744;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6635;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:48:49.9087;3776;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Open;3;0.0382;0.0000;Running;1.3516;11;0.0000;0;0.0000;6;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 11:48:53.8988;4053;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;3;0.0394;0.0000;Running;1.3516;11;0.0000;0;0.0000;6;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:48:53.9017;4053;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;3;0.0394;0.0000;Running;1.3516;12;0.0000;0;0.0000;4;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
Rest;2021-01-28 11:48:54.8050;4119;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5946;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:48:56.2121;4221;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6085;27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:48:56.6948;4255;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5671;27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:49:00.5399;4527;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6281;28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:49:01.5292;4600;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5876;28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:49:02.9390;4704;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6282;29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:49:04.5784;4819;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5982;29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:49:04.5984;4820;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6071;30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:49:04.7151;4828;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Open;4;0.0394;0.0000;Running;1.7895;12;0.0000;0;0.0000;4;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
Rest;2021-01-28 11:49:04.7330;4829;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5973;30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:49:05.9065;4915;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6383;31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:49:05.9065;4915;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;4;-2.7586;0.0000;Running;1.7895;12;0.0000;0;0.0000;4;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:49:05.9095;4915;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;4;-2.7586;0.0000;Running;1.7895;11;0.0500;0;0.0000;4;0.2000;0;0.0000;0;0.0000;0;0.0000;AccInput;AccInput
Rest;2021-01-28 11:49:08.9726;5139;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5921;31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:49:10.3058;5232;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6890;32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:49:12.4102;5382;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5846;32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:49:13.7005;5475;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6119;33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:49:13.8203;5484;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5929;33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:49:15.9585;5632;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6329;34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
InputWindowChange;2021-01-28 11:49:16.3585;5661;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Open;5;-2.7586;0.0000;Running;1.8287;11;0.0500;0;0.0000;4;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
InputWindowChange;2021-01-28 11:49:20.3520;5943;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;5;-2.7513;0.0000;Running;1.8287;11;0.0500;0;0.0000;4;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL
GameDecision;2021-01-28 11:49:20.3590;5943;97075ae972f955749d3ba61206c56acf;anonymous;NULL;NULL;NULL;Closed;5;-2.7513;0.0000;Running;1.8287;12;0.0500;0;0.0000;2;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;AccInput
Rest;2021-01-28 11:49:21.2367;6005;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5831;34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:49:21.3344;6012;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6017;35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:49:21.7284;6041;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5933;35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:49:21.8670;6051;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6019;36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Rest;2021-01-28 11:49:21.9987;6060;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.5888;36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MotorImagery;2021-01-28 11:49:22.1024;6067;97075ae972f955749d3ba61206c56acf;anonymous;ReceivingData;0.6213;37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
